timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769504998.4845634,RECEIVED,d7e97c63-cfb6-4d66-aa5a-c7bbe27ae0e1,1be53b16-8d50-4a1c-93e6-5ae9fd695c83,c3,c5,27,p2,?,surb={'id': '4bb50fa7-5057-457f-ad74-f208a74ad83b', 'route': ['p2', 'e6', 'i10', 'x8', 'p3', 'c3']}
1769504998.5117445,RECEIVED,c2253c95-435b-452f-9fbc-84ac950dc192,73de573e-f897-49ad-8864-72323dd29b22,c4,c5,27,p2,?,surb={'id': '0fab033e-3eb0-4ac2-9cf4-ec9ffd2f5438', 'route': ['p2', 'e5', 'i11', 'x5', 'p1', 'c4']}
1769504998.534415,RECEIVED,454175e6-b768-4c05-b1ee-6977d3b9fe70,35f2005c-1649-4d36-8f99-33378be29cfd,c3,c5,27,p2,?,surb={'id': 'e3cb54f6-d660-4b99-b064-4adfb6b90ec4', 'route': ['p2', 'e11', 'i12', 'x2', 'p3', 'c3']}
1769504998.572615,SENT,303c7ed1-97a5-488c-b6c3-b9349e879dcf,3c8e0f69-d041-45aa-92ab-5ac9eee4cf42,c5,c3,3386,?,p2,
1769504998.5727234,CREATED,020fb459-076b-4a36-a3ff-decffff2a6f7,6986de29-3665-4799-b55f-9967d2d405c3,c5,c3,27,?,?,surb={'id': '98d8a221-3fda-4c54-8b1d-047c74117511', 'route': ['p3', 'e11', 'i4', 'x9', 'p2', 'c5']}
1769504998.674898,SENT,bb0213ec-4c80-42a4-aed7-bf6615cb24fc,835d4a5a-6409-4a7e-81fe-8382b707a05c,c5,c3,3364,?,p2,
1769504998.674983,CREATED,89708b77-1d49-47b9-880a-f58417455d4d,5222a1fb-8ca1-4d62-8a21-2ae43591d3b6,c5,c3,27,?,?,surb={'id': '91058637-7d42-4b74-a710-f76676546e64', 'route': ['p3', 'e9', 'i4', 'x4', 'p2', 'c5']}
1769504998.6984227,SENT,47e6716d-7b97-489e-8160-04dba652b722,e182a39e-42fc-45e9-bf09-1dccfad9d3a7,c5,c3,3359,?,p2,
1769504998.6985242,CREATED,8736f610-c1e6-4b92-abfd-1b35524e0155,5222a1fb-8ca1-4d62-8a21-2ae43591d3b6,c5,c3,27,?,?,surb={'id': '91058637-7d42-4b74-a710-f76676546e64', 'route': ['p3', 'e9', 'i4', 'x4', 'p2', 'c5']}
1769504998.7153804,SENT,a561fe6b-56b7-4daa-8cb3-ced565762339,7cb892a2-2303-4cdf-bda0-5cb888183701,c5,c3,3371,?,p2,
1769504998.7154796,CREATED,26245925-2bb8-4975-9fc9-7f207eb09cce,ccd25906-9b4b-48bd-b5d0-5858fd769449,c5,c3,27,?,?,surb={'id': '6416b18b-e55e-4e7b-b173-cea7d4b6e0ed', 'route': ['p3', 'e5', 'i9', 'x7', 'p2', 'c5']}
1769504998.7307777,RECEIVED,7cfbf1bb-d8de-4679-ac07-a3b54d9551f4,0fd52e39-ccea-4230-9856-069d11c04108,c4,c5,27,p2,?,surb={'id': '446ea8b6-792b-4fb1-952d-49cef95163e8', 'route': ['p2', 'e3', 'i12', 'x4', 'p1', 'c4']}
1769504998.7816281,RECEIVED,07e8efea-8cae-445a-9668-96d8fb1c54ce,c8cc7872-f9c4-4bd3-8a91-ee7a1ea538bb,c4,c5,26,p2,?,surb={'id': '2a07fb3a-ca44-42a5-8ba3-1fa80a01caae', 'route': ['p2', 'e3', 'i4', 'x12', 'p1', 'c4']}
1769504998.8943183,SENT,0e60450b-3019-438a-9d96-420f294487d2,f957d075-1a79-4b82-bdf1-1adc28a81c45,c5,c3,3375,?,p2,
1769504998.8944666,CREATED,44fe8614-41f0-479c-8f78-f91a4b9aeb5f,ccd25906-9b4b-48bd-b5d0-5858fd769449,c5,c3,27,?,?,surb={'id': '6416b18b-e55e-4e7b-b173-cea7d4b6e0ed', 'route': ['p3', 'e5', 'i9', 'x7', 'p2', 'c5']}
1769504999.024844,RECEIVED,f863af05-0131-4cff-9ac6-9794f8e41ed1,35f2005c-1649-4d36-8f99-33378be29cfd,c3,c5,27,p2,?,surb={'id': 'e3cb54f6-d660-4b99-b064-4adfb6b90ec4', 'route': ['p2', 'e11', 'i12', 'x2', 'p3', 'c3']}
1769504999.1460145,RECEIVED,9e376a48-3892-4034-9d5e-a73af42a6740,65053f03-fbe6-43c1-ac17-ed94a0688762,c4,c5,27,p2,?,surb={'id': 'e81e2504-8f48-4649-8532-c6679c38c779', 'route': ['p2', 'e5', 'i6', 'x1', 'p1', 'c4']}
1769504999.1558173,RECEIVED,34cf2521-041e-49f1-9d2e-c5a491e88d69,65053f03-fbe6-43c1-ac17-ed94a0688762,c4,c5,27,p2,?,surb={'id': 'e81e2504-8f48-4649-8532-c6679c38c779', 'route': ['p2', 'e5', 'i6', 'x1', 'p1', 'c4']}
1769504999.295659,RECEIVED,3f53febc-e5a6-45ee-b945-7825a65fdc2e,bcdfe58b-3746-4c67-81d4-6b010db7cfae,c3,c5,27,p2,?,surb={'id': 'e6c61a80-a00f-4596-a193-6b290abb3f6c', 'route': ['p2', 'e12', 'i7', 'x6', 'p3', 'c3']}
1769504999.4920151,SENT,e13531d0-928a-46da-81d0-23de93d61c63,ed87546b-4e20-4225-adce-8d3f6374b4f8,c5,c3,3400,?,p2,
1769504999.4931238,CREATED,9ef64e2b-a977-4e33-84f2-4551c4e07fd5,2272c729-c390-4375-9809-e017ad03cbb6,c5,c3,27,?,?,surb={'id': '5179b81c-e07e-4852-bb02-7bfceb61aee0', 'route': ['p3', 'e7', 'i6', 'x7', 'p2', 'c5']}
1769504999.5183346,RECEIVED,acb9d5f6-45ce-4fd7-919f-168f5e8d590b,7900ce5a-3018-4e1e-9903-2375f97e6303,c3,c5,27,p2,?,surb={'id': '899d552d-20e2-4482-bff0-7939e085f855', 'route': ['p2', 'e2', 'i8', 'x4', 'p3', 'c3']}
1769504999.8824875,RECEIVED,bd84b4e9-2983-4ea2-8a17-1742e4e37ef4,86ed3bd6-3630-4a76-9a90-4898592fa564,c4,c5,27,p2,?,surb={'id': '8be2459c-1e89-4907-ab03-0ecb2e39b23c', 'route': ['p2', 'e4', 'i3', 'x3', 'p1', 'c4']}
1769504999.9517844,RECEIVED,29cb499f-2ab2-4198-9a8a-42f349ab4191,c8cc7872-f9c4-4bd3-8a91-ee7a1ea538bb,c4,c5,26,p2,?,surb={'id': '2a07fb3a-ca44-42a5-8ba3-1fa80a01caae', 'route': ['p2', 'e3', 'i4', 'x12', 'p1', 'c4']}
1769504999.9764154,SENT,0fd0a4bc-bdd4-4ae3-a561-9433e2f1741f,32d78cfe-c847-4eaa-b0ec-82ed39061d0d,c5,c3,3380,?,p2,
1769504999.976565,CREATED,c49c4638-d70c-4fb2-bcd4-3aec49fd7394,2272c729-c390-4375-9809-e017ad03cbb6,c5,c3,27,?,?,surb={'id': '5179b81c-e07e-4852-bb02-7bfceb61aee0', 'route': ['p3', 'e7', 'i6', 'x7', 'p2', 'c5']}
1769505000.0547967,RECEIVED,81e3bd18-ffe2-41cd-9a83-9629533afeff,1be53b16-8d50-4a1c-93e6-5ae9fd695c83,c3,c5,27,p2,?,surb={'id': '4bb50fa7-5057-457f-ad74-f208a74ad83b', 'route': ['p2', 'e6', 'i10', 'x8', 'p3', 'c3']}
1769505000.156122,RECEIVED,2417b3b3-01de-4e3c-8ae6-a8783169613d,7900ce5a-3018-4e1e-9903-2375f97e6303,c3,c5,27,p2,?,surb={'id': '899d552d-20e2-4482-bff0-7939e085f855', 'route': ['p2', 'e2', 'i8', 'x4', 'p3', 'c3']}
1769505000.2176127,RECEIVED,8c2d0419-bf02-4161-a6c1-4be0d6d8cb59,86ed3bd6-3630-4a76-9a90-4898592fa564,c4,c5,27,p2,?,surb={'id': '8be2459c-1e89-4907-ab03-0ecb2e39b23c', 'route': ['p2', 'e4', 'i3', 'x3', 'p1', 'c4']}
1769505000.2330697,RECEIVED,94b7bbe2-4c3b-4ca6-9eb0-71d7f8501399,176e2eb0-c6d8-4bc1-b959-15cf897668ec,c4,c5,26,p2,?,surb={'id': '2c87cc7d-65d4-45f4-bb70-5c6c76ed7e01', 'route': ['p2', 'e5', 'i4', 'x7', 'p1', 'c4']}
1769505000.2480924,RECEIVED,f0ebf85c-bb8d-4224-8633-969b46fcf270,67f23f5e-d300-4975-aeb4-86fb506afe2d,c3,c5,27,p2,?,surb={'id': '8f65fab0-7f8d-417e-a732-02114dc517d3', 'route': ['p2', 'e2', 'i12', 'x2', 'p3', 'c3']}
1769505000.335802,RECEIVED,87af1f8b-7c30-436a-b6e9-95e8bec54e93,ade42ba5-0dd4-4c07-93ae-686e5dc89225,c4,c5,26,p2,?,surb={'id': '62f5ac31-d08b-4062-a720-9975de918f8d', 'route': ['p2', 'e11', 'i11', 'x12', 'p1', 'c4']}
1769505000.398504,RECEIVED,3bce022f-16d1-4776-8ec8-6ccdbd727079,1e74afaa-8aed-4dbd-a3c8-696a57317b31,c4,c5,27,p2,?,surb={'id': '74a65bb4-4b2f-4e40-894f-35e7bd8f2c11', 'route': ['p2', 'e8', 'i9', 'x8', 'p1', 'c4']}
1769505000.4566007,SENT,1d909edf-f972-4772-a98d-22c1766d6db5,cf619497-7e51-4130-b618-efadd0a6448c,c5,c3,3375,?,p2,
1769505000.4567318,CREATED,b4aef0ec-0da4-4843-9aa4-50eab3c0ca73,86cb32bf-35be-425c-95ba-6f7152135d33,c5,c3,26,?,?,surb={'id': '9a13fe31-e4a9-436b-b239-57ada08fe91c', 'route': ['p3', 'e6', 'i3', 'x8', 'p2', 'c5']}
1769505000.4763029,RECEIVED,f022096a-a854-491d-acd2-7e1e61cd5acd,bcdfe58b-3746-4c67-81d4-6b010db7cfae,c3,c5,27,p2,?,surb={'id': 'e6c61a80-a00f-4596-a193-6b290abb3f6c', 'route': ['p2', 'e12', 'i7', 'x6', 'p3', 'c3']}
1769505000.5449376,SENT,1489b173-7bd2-409a-9f67-729427c17867,0d6091f9-fe3b-4759-9647-0d732320418a,c5,c3,3367,?,p2,
1769505000.545091,CREATED,91ea5974-63cd-4981-8489-5683f7f990c8,86cb32bf-35be-425c-95ba-6f7152135d33,c5,c3,26,?,?,surb={'id': '9a13fe31-e4a9-436b-b239-57ada08fe91c', 'route': ['p3', 'e6', 'i3', 'x8', 'p2', 'c5']}
1769505000.5707858,SENT,dedcb179-49e0-47bf-8c4c-be8e5ee63963,3d32f38c-4407-4eee-8240-06626abe2e7a,c5,c3,3380,?,p2,
1769505000.5709195,CREATED,2d0a72a1-e9d6-4778-9ca1-7638c6a3d64f,4d4e843e-c88e-4506-a8b6-202f65be4000,c5,c3,26,?,?,surb={'id': 'fab05ae8-9d60-4ac6-b0a2-f65702377741', 'route': ['p3', 'e12', 'i6', 'x6', 'p2', 'c5']}
1769505000.6110895,RECEIVED,12b5b6e0-8896-43f9-9dcb-5c8b69434408,0fd52e39-ccea-4230-9856-069d11c04108,c4,c5,27,p2,?,surb={'id': '446ea8b6-792b-4fb1-952d-49cef95163e8', 'route': ['p2', 'e3', 'i12', 'x4', 'p1', 'c4']}
1769505000.8115125,SENT,c68e54c1-5b39-4b6b-93fc-0c17fd0ce5b9,d38ac1e7-3e4e-4981-9c31-f0c2f6fc7a6b,c5,c3,3388,?,p2,
1769505000.8116314,CREATED,b17dbaf0-3efa-40cc-88b1-1815fe06bccc,4d4e843e-c88e-4506-a8b6-202f65be4000,c5,c3,26,?,?,surb={'id': 'fab05ae8-9d60-4ac6-b0a2-f65702377741', 'route': ['p3', 'e12', 'i6', 'x6', 'p2', 'c5']}
1769505000.823706,RECEIVED,df1777b5-d2e9-41dc-9641-6958b9be743d,ade42ba5-0dd4-4c07-93ae-686e5dc89225,c4,c5,26,p2,?,surb={'id': '62f5ac31-d08b-4062-a720-9975de918f8d', 'route': ['p2', 'e11', 'i11', 'x12', 'p1', 'c4']}
1769505000.892459,RECEIVED,84ccc187-7bce-49e1-b710-10889970594e,1e74afaa-8aed-4dbd-a3c8-696a57317b31,c4,c5,27,p2,?,surb={'id': '74a65bb4-4b2f-4e40-894f-35e7bd8f2c11', 'route': ['p2', 'e8', 'i9', 'x8', 'p1', 'c4']}
1769505001.0906298,RECEIVED,916096b7-c2ac-4be7-ae9a-3877e2a45d80,3a8b927a-a429-4b20-ac59-01da3941b523,c3,c5,27,p2,?,surb={'id': '2dd5b224-8356-4626-a349-600184d681f6', 'route': ['p2', 'e1', 'i2', 'x10', 'p3', 'c3']}
1769505001.173477,RECEIVED,f932be43-4d17-4960-9e74-aadbd8f2f37a,6a5f2242-fb7e-4be2-b6bb-7169bea77889,c3,c5,27,p2,?,surb={'id': '3959c441-defc-4858-ad7d-ac8720d6e8bd', 'route': ['p2', 'e3', 'i8', 'x11', 'p3', 'c3']}
1769505001.3179514,RECEIVED,21d6fe61-db7f-482d-9815-d71d0a2afdfe,7631b503-d7af-4ad5-a511-3f51fbe565c9,c3,c5,27,p2,?,surb={'id': '862ff005-62b8-46a7-99a4-162b133f29d4', 'route': ['p2', 'e10', 'i2', 'x6', 'p3', 'c3']}
1769505001.3259072,RECEIVED,1482cbef-6f90-4de2-977e-fe9ba4eb7d9a,6a5f2242-fb7e-4be2-b6bb-7169bea77889,c3,c5,27,p2,?,surb={'id': '3959c441-defc-4858-ad7d-ac8720d6e8bd', 'route': ['p2', 'e3', 'i8', 'x11', 'p3', 'c3']}
1769505001.358345,RECEIVED,d8a2d482-30e1-4ba8-adc9-811a573f24b1,176e2eb0-c6d8-4bc1-b959-15cf897668ec,c4,c5,26,p2,?,surb={'id': '2c87cc7d-65d4-45f4-bb70-5c6c76ed7e01', 'route': ['p2', 'e5', 'i4', 'x7', 'p1', 'c4']}
1769505001.4408505,SENT,82400558-941d-4604-9662-a8fcddd72cbf,4028fbd9-6583-4581-b1e8-c45e5712427f,c5,c3,3391,?,p2,
1769505001.4409928,CREATED,3924d5f6-e33e-48ec-bf30-494d82b3efdf,d72d27d8-6ea3-41d2-adb5-b11e38f17691,c5,c3,27,?,?,surb={'id': 'b58d86ca-2b6a-43c6-bbbd-01b2c9bdd4ab', 'route': ['p3', 'e3', 'i6', 'x12', 'p2', 'c5']}
1769505001.4776375,RECEIVED,6364407f-949b-49e5-8ab1-c93e26844eb6,f9eb470d-f9f9-478a-a8be-1a6aeb0c95ee,c4,c5,27,p2,?,surb={'id': 'c877df38-4694-495a-85c2-6677817bcc22', 'route': ['p2', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769505001.760643,RECEIVED,44c33823-d8a9-4f5c-8052-e8efe5a65f2a,7631b503-d7af-4ad5-a511-3f51fbe565c9,c3,c5,27,p2,?,surb={'id': '862ff005-62b8-46a7-99a4-162b133f29d4', 'route': ['p2', 'e10', 'i2', 'x6', 'p3', 'c3']}
1769505001.922666,RECEIVED,96a52802-1af6-4de0-9aad-c6a0422719c5,3a8b927a-a429-4b20-ac59-01da3941b523,c3,c5,27,p2,?,surb={'id': '2dd5b224-8356-4626-a349-600184d681f6', 'route': ['p2', 'e1', 'i2', 'x10', 'p3', 'c3']}
1769505001.9388566,RECEIVED,4c6ef833-c905-44bd-ad28-b5f75c6d686d,2f2bf1ea-77a2-4615-ac7e-0be30128abc1,c4,c5,26,p2,?,surb={'id': 'fc857348-898c-4c0e-90d5-8e1cf59f5b82', 'route': ['p2', 'e10', 'i3', 'x8', 'p1', 'c4']}
1769505001.947551,SENT,d7d3f553-2e4b-4a93-9a6e-20d101dbb904,0a5e370e-536a-432c-98d0-72b42c22c52a,c5,c3,3389,?,p2,
1769505001.9476993,CREATED,57051728-e816-4685-9c33-ea7437f4ca29,d72d27d8-6ea3-41d2-adb5-b11e38f17691,c5,c3,27,?,?,surb={'id': 'b58d86ca-2b6a-43c6-bbbd-01b2c9bdd4ab', 'route': ['p3', 'e3', 'i6', 'x12', 'p2', 'c5']}
1769505001.9848878,RECEIVED,15f40b76-b8c6-4ba3-8423-b167840d2c7f,471ee540-fe2a-4170-b3f1-f0abaf37ba4e,c4,c5,26,p2,?,surb={'id': '7b467b31-43c6-4450-88f9-38714146df79', 'route': ['p2', 'e12', 'i10', 'x10', 'p1', 'c4']}
1769505001.9941688,SENT,6fe4ff92-97fb-4caf-a61e-62b3ae3e1c9e,ffe7af09-0f28-439c-bd61-67d801a16a97,c5,c3,3368,?,p2,
1769505001.994316,CREATED,5f7d518e-773d-4930-9f36-6bfc72af3502,202f087f-d427-47ce-8c31-0e4af71779ca,c5,c3,27,?,?,surb={'id': 'a5a20918-f231-4b3a-90b0-868246b9992c', 'route': ['p3', 'e5', 'i8', 'x1', 'p2', 'c5']}
1769505002.0370877,RECEIVED,fb3d3c96-e719-4c0a-9f50-d98341d03e29,d46aca9f-72b5-465f-9bb0-b915a71f273d,c4,c5,27,p2,?,surb={'id': 'bfbed12c-fcf5-426a-b948-eded626f8a6a', 'route': ['p2', 'e8', 'i10', 'x3', 'p1', 'c4']}
1769505002.0431042,SENT,70e26cfa-e37f-4587-bd2d-077b2dbf009d,5cd5d5dc-24e9-46f5-b981-f6a6d90ec292,c5,c3,3360,?,p2,
1769505002.043203,CREATED,af5a014d-001c-422e-bfe2-039a9ac350d3,202f087f-d427-47ce-8c31-0e4af71779ca,c5,c3,27,?,?,surb={'id': 'a5a20918-f231-4b3a-90b0-868246b9992c', 'route': ['p3', 'e5', 'i8', 'x1', 'p2', 'c5']}
1769505002.2195823,SENT,d40d80d6-018a-4a6c-bc61-bc74ab781e6b,62c0925c-dec1-4fec-ab41-6e695ec02f33,c5,c3,3400,?,p2,
1769505002.2196872,CREATED,5944fa60-8289-423d-a03d-b45f6275d551,7fed8871-ad29-4186-8421-da133bf439ce,c5,c3,27,?,?,surb={'id': '76d7ab23-a153-409d-8024-b1693e271994', 'route': ['p3', 'e1', 'i2', 'x3', 'p2', 'c5']}
1769505002.3017113,SENT,78c7dbf6-3819-41db-9823-b5bade502605,bd691afc-acb1-46f9-88ec-93bfc77004cf,c5,c3,3386,?,p2,
1769505002.3018148,CREATED,c7ed5559-46b6-4879-9ce7-89c1d17be22d,7fed8871-ad29-4186-8421-da133bf439ce,c5,c3,27,?,?,surb={'id': '76d7ab23-a153-409d-8024-b1693e271994', 'route': ['p3', 'e1', 'i2', 'x3', 'p2', 'c5']}
1769505002.3362896,SENT,f9e17dd8-885b-4e84-b23b-996f5960161f,1891fb0e-c3b6-4a47-b6be-17d5a71636b7,c5,c3,3359,?,p2,
1769505002.3363905,CREATED,af7e6e0e-7204-44cb-a8c4-3990b675bb84,429b3e43-c735-43c7-9aa4-bcbfe74654cb,c5,c3,27,?,?,surb={'id': '036306dd-a6f9-48c4-9981-dfbdf65a7361', 'route': ['p3', 'e4', 'i11', 'x7', 'p2', 'c5']}
1769505002.5052772,RECEIVED,adaefb2c-3031-42ae-b94f-329664db7e00,bc971bad-6c3f-4e58-932c-843838ece125,c3,c5,27,p2,?,surb={'id': '08607991-c622-4f2b-b5e3-496cd2e86b08', 'route': ['p2', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769505002.5276513,SENT,1b7d5e75-917d-46cd-8584-99e8dc77849f,a80ba765-582f-4cd4-b177-c7cfe8e5d4b0,c5,c3,3383,?,p2,
1769505002.5277698,CREATED,25fb5883-e0cd-45cd-8d16-d2b9c3d068f7,429b3e43-c735-43c7-9aa4-bcbfe74654cb,c5,c3,27,?,?,surb={'id': '036306dd-a6f9-48c4-9981-dfbdf65a7361', 'route': ['p3', 'e4', 'i11', 'x7', 'p2', 'c5']}
1769505002.5386705,RECEIVED,59b477da-34fa-45ba-af36-34ff7c8ae8e0,80c6d526-f515-459e-bbac-8ad9e98dea4b,c4,c5,26,p2,?,surb={'id': 'b32cd489-da58-4812-b3e9-1aca13f2eef5', 'route': ['p2', 'e8', 'i9', 'x10', 'p1', 'c4']}
1769505002.6760142,SENT,5bdb1107-b36e-4dfe-b913-948b8c0de47d,daca6235-d0c2-4286-bcb2-01063b1fe198,c5,c3,3393,?,p2,
1769505002.6766188,CREATED,91ec00fa-d2a7-4d33-95a9-73f04a1d3efc,2a54a5fb-6349-46eb-be82-f6eebb649a45,c5,c3,27,?,?,surb={'id': '9727bcf4-1c07-422f-8ea6-5abddd753c18', 'route': ['p3', 'e7', 'i11', 'x10', 'p2', 'c5']}
1769505002.7907689,RECEIVED,b7729487-4192-4846-b186-2484109ed916,5c6120be-1449-41e4-9e3b-59ba6a4361b0,c3,c5,26,p2,?,surb={'id': 'a7f6ab3a-5d91-409a-989e-a3e9f1cd017d', 'route': ['p2', 'e3', 'i3', 'x6', 'p3', 'c3']}
1769505002.8533375,RECEIVED,8473b5c1-fee5-4515-85fd-4912b552ce39,2f2bf1ea-77a2-4615-ac7e-0be30128abc1,c4,c5,26,p2,?,surb={'id': 'fc857348-898c-4c0e-90d5-8e1cf59f5b82', 'route': ['p2', 'e10', 'i3', 'x8', 'p1', 'c4']}
1769505002.9275827,RECEIVED,fe9a19fd-59b1-4649-a1ef-1a07dc84b356,80c6d526-f515-459e-bbac-8ad9e98dea4b,c4,c5,26,p2,?,surb={'id': 'b32cd489-da58-4812-b3e9-1aca13f2eef5', 'route': ['p2', 'e8', 'i9', 'x10', 'p1', 'c4']}
1769505003.0750825,RECEIVED,a8a2d9ca-1a49-47f3-a67c-5963bfa7cc2f,471ee540-fe2a-4170-b3f1-f0abaf37ba4e,c4,c5,26,p2,?,surb={'id': '7b467b31-43c6-4450-88f9-38714146df79', 'route': ['p2', 'e12', 'i10', 'x10', 'p1', 'c4']}
1769505003.1673462,RECEIVED,5f28a0fc-c866-4af3-8e9d-0fbae838aac7,5c6120be-1449-41e4-9e3b-59ba6a4361b0,c3,c5,26,p2,?,surb={'id': 'a7f6ab3a-5d91-409a-989e-a3e9f1cd017d', 'route': ['p2', 'e3', 'i3', 'x6', 'p3', 'c3']}
1769505003.1740985,RECEIVED,67bab483-408c-4e63-a166-a398a8816a38,03745ffe-6ff3-462e-8160-56498c137e46,c4,c5,27,p2,?,surb={'id': 'e2f9261f-1650-4f60-86db-83e203db764f', 'route': ['p2', 'e2', 'i2', 'x8', 'p1', 'c4']}
1769505003.1983309,SENT,8a00f9fe-9615-4f32-ac3a-493f0adb465b,225facc5-1058-49d9-b066-e58aa5262e5a,c5,c3,3379,?,p2,
1769505003.198484,CREATED,65a7bc34-c9b9-496f-b0ec-7fcfc5400ea2,2a54a5fb-6349-46eb-be82-f6eebb649a45,c5,c3,27,?,?,surb={'id': '9727bcf4-1c07-422f-8ea6-5abddd753c18', 'route': ['p3', 'e7', 'i11', 'x10', 'p2', 'c5']}
1769505003.2114646,RECEIVED,5fb2d698-07a9-47e8-bde3-d6e9cd8e673b,bc971bad-6c3f-4e58-932c-843838ece125,c3,c5,27,p2,?,surb={'id': '08607991-c622-4f2b-b5e3-496cd2e86b08', 'route': ['p2', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769505003.239152,SENT,8d9f61af-d5d6-40f8-af0d-8f66e36447ec,cf513578-287d-43ff-8bce-b052ec663b17,c5,c3,3379,?,p2,
1769505003.2393463,CREATED,6e72f89a-06df-4013-b72b-e447efe7e897,d189ed1c-f196-4a0f-bcd1-77ab79ceb6e3,c5,c3,26,?,?,surb={'id': 'b0674e17-a8b5-40e2-a1c5-cdc50f44f739', 'route': ['p3', 'e2', 'i5', 'x8', 'p2', 'c5']}
1769505003.404819,SENT,0a9563a8-fcf7-4143-b14d-89ad464f121c,2faaef26-4533-4980-a2c1-4645dedfa4d6,c5,c3,3356,?,p2,
1769505003.4049685,CREATED,564334b0-9121-4596-88a6-047dee19cf9d,d189ed1c-f196-4a0f-bcd1-77ab79ceb6e3,c5,c3,26,?,?,surb={'id': 'b0674e17-a8b5-40e2-a1c5-cdc50f44f739', 'route': ['p3', 'e2', 'i5', 'x8', 'p2', 'c5']}
1769505003.4750135,RECEIVED,de6c9ccf-f216-44fc-b9bf-a0b064c4b637,e16c66f3-f04d-4ecb-baeb-e3fdae4351df,c4,c5,26,p2,?,surb={'id': '8645fe7c-8d61-4fd7-a6ee-cdb6d97e9be2', 'route': ['p2', 'e2', 'i1', 'x1', 'p1', 'c4']}
1769505003.671824,RECEIVED,1ae8762c-dc8b-4012-93d9-b57b58db07e8,03745ffe-6ff3-462e-8160-56498c137e46,c4,c5,27,p2,?,surb={'id': 'e2f9261f-1650-4f60-86db-83e203db764f', 'route': ['p2', 'e2', 'i2', 'x8', 'p1', 'c4']}
1769505003.7084405,SENT,2c21893f-c5d4-4c21-a2f0-d16e7643d778,581a4333-c37e-4f81-9ce7-e13afad52d80,c5,c3,3371,?,p2,
1769505003.7085433,CREATED,8450439e-111a-46f1-93c8-bd1d6198259a,3e6830ce-7982-4a9f-bb03-b5019334e16a,c5,c3,27,?,?,surb={'id': '84edf75e-6d43-4b7c-82f6-3aef329b54c3', 'route': ['p3', 'e6', 'i11', 'x6', 'p2', 'c5']}
1769505003.8430855,RECEIVED,30e822b0-9e28-47c3-87a2-149b77cb2979,97f4e9bc-c470-4a2b-af9c-f15fff862cc9,c3,c5,27,p2,?,surb={'id': '6084b8bb-671c-4f4f-a51b-c26e33cbc6b5', 'route': ['p2', 'e9', 'i7', 'x9', 'p3', 'c3']}
1769505004.2680304,SENT,851ebc2b-1c88-40e2-aec9-996bb7f42bfa,7eb8ef56-3895-4727-8bbc-0b82e2cf27c0,c5,c3,3378,?,p2,
1769505004.2681732,CREATED,9dca40f8-4dfb-4971-bea3-9f3e0cf83c12,3e6830ce-7982-4a9f-bb03-b5019334e16a,c5,c3,27,?,?,surb={'id': '84edf75e-6d43-4b7c-82f6-3aef329b54c3', 'route': ['p3', 'e6', 'i11', 'x6', 'p2', 'c5']}
1769505004.4748213,RECEIVED,932a8ff8-18cd-42c6-82dd-41806a7b850e,d46aca9f-72b5-465f-9bb0-b915a71f273d,c4,c5,27,p2,?,surb={'id': 'bfbed12c-fcf5-426a-b948-eded626f8a6a', 'route': ['p2', 'e8', 'i10', 'x3', 'p1', 'c4']}
1769505004.5377424,SENT,642a94ab-7281-4821-8a94-c1ee18034145,8e992cfa-bb3d-45e5-bc0a-092ee72163c0,c5,c3,3388,?,p2,
1769505004.5378883,CREATED,70b3dacd-e8e3-4177-86e7-7375d557a6e1,c78bee6a-4250-4ca4-8f81-f19136535c0f,c5,c3,27,?,?,surb={'id': '4c8e01dc-8101-4ee0-a7f6-fa937aaa1ffe', 'route': ['p3', 'e12', 'i3', 'x10', 'p2', 'c5']}
1769505004.5700953,RECEIVED,6dc145b8-f18f-4c1d-9bd5-e969f8d7d0e6,34d74520-fb99-4a57-8a06-8946cf2b29ad,c3,c5,27,p2,?,surb={'id': '05b5d4bf-e5e4-4346-9d01-a9caf1d8a212', 'route': ['p2', 'e5', 'i3', 'x9', 'p3', 'c3']}
1769505004.6376448,SENT,608488e3-e8e5-430f-a5a5-b0adaf99be77,9079de1c-9dd1-49ab-98f6-761bf367e8c6,c5,c3,3399,?,p2,
1769505004.6377945,CREATED,14bfb5a2-5279-4636-ae4b-553c27271066,c78bee6a-4250-4ca4-8f81-f19136535c0f,c5,c3,27,?,?,surb={'id': '4c8e01dc-8101-4ee0-a7f6-fa937aaa1ffe', 'route': ['p3', 'e12', 'i3', 'x10', 'p2', 'c5']}
1769505004.7042904,SENT,dcf249c2-82d3-4b12-a186-997fad4ce065,f3a4f79c-f7f0-4c5a-b7ec-e0fc2bcad18c,c5,c3,3360,?,p2,
1769505004.7044406,CREATED,842a1285-f991-43ad-9225-7010cd9d0112,6f223230-4701-4a1e-ba3c-4628e388672b,c5,c3,27,?,?,surb={'id': 'bc816636-f48c-4b09-af86-6c9464a9346e', 'route': ['p3', 'e7', 'i2', 'x9', 'p2', 'c5']}
