timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769466365.456521,RECEIVED,117f2449-984a-4a02-ab92-d9f91f950e84,e090bc1f-b618-4c71-afb5-bc19786ff03c,c4,c5,27,p2,?,surb={'id': 'faecf8ad-8feb-4116-a2d8-d176248112f7', 'route': ['p2', 'e10', 'i6', 'x11', 'p1', 'c4']}
1769466365.560383,RECEIVED,7ccfc71a-27c3-4798-9e9e-c001934dfc7e,8845f9c0-4fb1-45cf-89fd-e5cad4bdf270,c4,c5,27,p2,?,surb={'id': '912e25c5-d8c1-4c57-95b1-d931fc6f3c59', 'route': ['p2', 'e2', 'i2', 'x1', 'p1', 'c4']}
1769466365.561639,SENT,312832d1-2298-4646-97f3-eb3320be3c62,2ffcdf22-bb0f-4c51-bbb8-d0624a1ac39e,c5,c4,3391,?,p2,
1769466365.561724,CREATED,cd6bd369-9d5b-4228-b0cb-93e66574a8bd,772aa4c1-b1ec-4619-9515-26ce09688170,c5,c4,27,?,?,surb={'id': '74dccac0-f858-4143-a0ac-8d5828667586', 'route': ['p1', 'e1', 'i11', 'x10', 'p2', 'c5']}
1769466365.7183292,RECEIVED,6b38509b-2e0e-4233-9deb-2d4169a5504f,935e2eb7-5734-4e82-b801-ef7343599f5e,c2,c5,26,p2,?,surb={'id': 'e308d459-0890-4d7f-a922-07b4f7ed1639', 'route': ['p2', 'e8', 'i3', 'x8', 'p2', 'c2']}
1769466365.798669,SENT,cf7477c7-9742-442b-8856-95b8b40ae891,eaba2a55-fdfc-466b-b1c9-f6aa923178a0,c5,c4,3368,?,p2,
1769466365.79876,CREATED,c67ec63a-6432-4fde-8c06-d7c2a3aa7fe0,fadd0db7-d02c-4c36-bf37-02de7f28b306,c5,c4,27,?,?,surb={'id': '0cffaa0f-0bb1-4a88-bfd2-5dbe3e657735', 'route': ['p1', 'e12', 'i5', 'x10', 'p2', 'c5']}
1769466365.9118454,SENT,79ba6497-b815-4b93-b305-a3e90362ab2b,96e62720-7c59-4f8f-94a6-80f0814705a8,c5,c4,3391,?,p2,
1769466365.9119399,CREATED,b83f0fcb-bc02-4362-93c1-be5c1ab87764,c875e282-2a8f-4da3-8d06-53e14139aad5,c5,c4,27,?,?,surb={'id': 'dcd18e91-30fb-44ee-8493-a5888f9fe2a4', 'route': ['p1', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769466366.0037432,RECEIVED,d1779f07-b9fb-46d2-8fb6-7efe75cf2e2b,a87f1834-0d00-4ec9-88d4-8ad08893abba,c4,c5,27,p2,?,surb={'id': '8cb57f56-6c3a-4f9f-a2a1-cce3150dc352', 'route': ['p2', 'e2', 'i4', 'x12', 'p1', 'c4']}
1769466366.0166993,RECEIVED,7f8de090-5f39-4271-91fe-7a5dd51214f0,5a711445-4e70-465f-8924-d4c7b4ee71e3,c4,c5,27,p2,?,surb={'id': '06083fcc-d7d0-499b-b76e-0f9ffef2f43e', 'route': ['p2', 'e4', 'i5', 'x1', 'p1', 'c4']}
1769466366.0974567,SENT,3225d07e-033e-4e95-b5be-efc8a35c125b,207d0785-df01-46d8-ac91-deb9e662cb47,c5,c4,3397,?,p2,
1769466366.0975661,CREATED,55c7f213-fdf0-4caa-ad87-d89fbbe75405,6c5de381-202c-4ebc-93b3-d33f13af684d,c5,c4,27,?,?,surb={'id': 'f16731ae-ad94-46fe-a990-83d193f9dd88', 'route': ['p1', 'e8', 'i6', 'x12', 'p2', 'c5']}
1769466366.118203,SENT,42f0a26e-fe66-4c74-9f75-a951f92ea6d3,b4929fd1-f7b7-4fae-b64e-74895b1850eb,c5,c4,3375,?,p2,
1769466366.118293,CREATED,c84a565f-b5fe-4632-9479-dfbd1298d8f5,60c9fb33-a69d-4aff-a778-323ad51de4c6,c5,c4,27,?,?,surb={'id': '20d8b96e-7bc4-4fe7-9f0f-3a4b96d3ca06', 'route': ['p1', 'e9', 'i5', 'x8', 'p2', 'c5']}
1769466366.1930635,RECEIVED,1814c665-5153-4be7-8abb-f67303ea9fd9,9aad1ad1-68ee-4643-acc8-bae61d1c35c5,c4,c5,27,p2,?,surb={'id': 'c10de4a0-9d25-4c80-a5dd-cde14ce016eb', 'route': ['p2', 'e4', 'i6', 'x3', 'p1', 'c4']}
1769466366.5667527,RECEIVED,5fcb9557-acc9-461f-96d5-d0a82e135b02,4cd2f8c3-6c91-4e44-9386-99c634ebd696,c2,c5,25,p2,?,surb={'id': 'd52d6e92-d99d-404f-a69f-ad1aa9ad09f7', 'route': ['p2', 'e4', 'i2', 'x9', 'p2', 'c2']}
1769466366.884451,RECEIVED,15fe7044-95fe-424f-85e6-8c5a95d1c236,2a3d47ec-8ec9-4c26-a929-2ef828f2e209,c4,c5,26,p2,?,surb={'id': '39bdcfb1-2acb-43b2-a3c2-658321811d22', 'route': ['p2', 'e12', 'i2', 'x6', 'p1', 'c4']}
1769466366.9064617,SENT,242585ae-1ab1-42e7-aab7-319aa25ebd87,d3b820c7-f8f7-4f88-a1d5-e77aa1d49332,c5,c4,3388,?,p2,
1769466366.9065518,CREATED,faaec837-2c4e-4d08-8575-469b76c90eae,0252a249-514b-4932-8776-e97a43f1b12f,c5,c4,27,?,?,surb={'id': 'dfc058a3-7105-4071-bece-659ca0ef5bf9', 'route': ['p1', 'e6', 'i9', 'x4', 'p2', 'c5']}
1769466366.936961,RECEIVED,0cd3edf4-5bfd-4cd7-abbc-df609aca07a1,492f2a20-14a8-42b0-85b3-e43f43d42df6,c2,c5,27,p2,?,surb={'id': '24608def-af5a-4b52-ba9a-9c864b80e1d2', 'route': ['p2', 'e1', 'i5', 'x1', 'p2', 'c2']}
1769466367.0396276,RECEIVED,a2110ff7-bfa2-4279-8624-84604b026f73,f7218776-75c7-4636-aec2-1dd957235b91,c4,c5,27,p2,?,surb={'id': '50e81907-eee8-409a-967b-9163d014803a', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c4']}
1769466367.0681603,RECEIVED,7490117d-181e-4501-aabe-b396995decc8,615a245b-8e53-4edd-9c00-f662cc2bf81f,c2,c5,26,p2,?,surb={'id': '096682b4-55ad-4ae6-9450-6e91eb15622b', 'route': ['p2', 'e4', 'i1', 'x9', 'p2', 'c2']}
1769466367.6042123,RECEIVED,b18f8b17-cc2c-4c51-9c11-dc79cc1a004d,8e4e7c81-2128-4db1-a326-575a6f161213,c2,c5,27,p2,?,surb={'id': '514d1284-217b-4134-83b4-d1f130337712', 'route': ['p2', 'e4', 'i2', 'x3', 'p2', 'c2']}
1769466367.8494267,RECEIVED,330511f3-444c-470e-82f9-ae75e820239b,1c9dc3d7-d0d6-4f7f-b380-a0f7679ef875,c2,c5,26,p2,?,surb={'id': '5701f575-56bb-4f4d-93cd-a0ce78bd482c', 'route': ['p2', 'e9', 'i1', 'x7', 'p2', 'c2']}
1769466367.910392,SENT,94458dc3-4759-45e1-84c0-c72f3c659da7,48309920-056e-45e1-9c28-c07291c0cbee,c5,c4,3359,?,p2,
1769466367.9105432,CREATED,ca3f64af-857f-471f-899f-7b9ce8557146,a15af0fd-6971-4e2e-87de-604fed8ec4d3,c5,c4,27,?,?,surb={'id': '5a787114-a644-4ff4-bcae-4f01dd00e8a2', 'route': ['p1', 'e7', 'i12', 'x4', 'p2', 'c5']}
1769466367.9528441,RECEIVED,97dcddf2-2d1f-44b7-b9d8-ab7f5cd13df2,44f3f1dd-aad8-4888-9311-4703102bf82a,c2,c5,27,p2,?,surb={'id': '70b43c88-4328-4443-b0d1-8b025ce9a76b', 'route': ['p2', 'e8', 'i10', 'x11', 'p2', 'c2']}
1769466368.0662231,SENT,9614466f-261e-4254-9085-16a89e2119ea,d28d6203-2368-497f-96a2-7e41d2994b70,c5,c4,3385,?,p2,
1769466368.0663848,CREATED,d47f55e7-73dd-473b-963e-d06ad98f56d1,565b846c-dd50-424e-b0d1-9ec914877370,c5,c4,27,?,?,surb={'id': '06c40d47-9661-4749-855b-455f87d32795', 'route': ['p1', 'e3', 'i11', 'x4', 'p2', 'c5']}
1769466368.1610851,SENT,85ce56eb-45e6-4ac2-93c4-54acfca35b12,fdf29fd3-d5db-4420-9df3-f393f58640e3,c5,c4,3384,?,p2,
1769466368.1611886,CREATED,c4083d75-e1c9-43cb-97d2-400617085465,3bab829b-d271-4493-8e4c-3e5901de64d1,c5,c4,27,?,?,surb={'id': 'ffc1ad22-c87d-4894-83ba-57a12541caaf', 'route': ['p1', 'e2', 'i10', 'x7', 'p2', 'c5']}
1769466368.2870002,RECEIVED,83daa1be-da4c-4edd-90ab-9d7300200664,0ac0e85b-1d11-4684-b4c2-e875bf99381b,c4,c5,27,p2,?,surb={'id': 'a0b5f2d2-3f30-4edb-98b0-e498ea845ffd', 'route': ['p2', 'e4', 'i2', 'x11', 'p1', 'c4']}
1769466368.543647,SENT,4be31e88-43a6-4220-9601-27b97e80970a,e9382773-73c2-4b60-b8c2-1247f5c18a05,c5,c4,3375,?,p2,
1769466368.5437906,CREATED,c65795f5-2955-43d5-9be9-98c7384d0255,bebdcda9-ce3f-4e97-aed1-ebd065e4b535,c5,c4,27,?,?,surb={'id': '8571098f-bf75-40d0-8455-952ae6e63971', 'route': ['p1', 'e7', 'i8', 'x12', 'p2', 'c5']}
1769466368.7321277,RECEIVED,95a44ea4-1f77-4416-b9e9-7ffd55b63a71,a6739235-1e97-4e10-a552-d9b72181a03a,c2,c5,27,p2,?,surb={'id': '20df61c0-603f-4105-a1a3-18cffe9f00af', 'route': ['p2', 'e1', 'i11', 'x2', 'p2', 'c2']}
1769466368.803453,SENT,c6f9bb27-2603-48de-afe8-4a8ee2d708c7,901021b7-ca18-4e6e-9a44-a94a0301b698,c5,c4,3399,?,p2,
1769466368.8036025,CREATED,a40a1ab6-6dbe-4502-bec1-c62b919e679d,20744cfb-bce5-436a-b089-14495ab6d24b,c5,c4,27,?,?,surb={'id': 'ef5cea40-26ca-445d-ab1a-a21cfaa0b485', 'route': ['p1', 'e4', 'i1', 'x3', 'p2', 'c5']}
1769466368.8652225,RECEIVED,f767b9be-0f2b-487a-8ca0-e3f9d2495fa1,0f158dd5-7289-4224-a92c-181cd5b1ed7f,c2,c5,27,p2,?,surb={'id': 'eb451792-5e51-47b3-aea1-888b1ff7751d', 'route': ['p2', 'e1', 'i3', 'x11', 'p2', 'c2']}
1769466369.1139574,RECEIVED,513ce2a4-6011-4d0f-91eb-9901bb1875a5,3af37b8b-02a8-44d2-9d4d-ff91202f8d00,c2,c5,27,p2,?,surb={'id': '0f5ba7a2-1a48-44f9-a130-e9048f0cb6d3', 'route': ['p2', 'e4', 'i8', 'x4', 'p2', 'c2']}
1769466369.2073243,RECEIVED,8fdfda1c-494f-4339-be8e-7de9d2dfb931,1784d455-36b8-4b90-93d3-934393f9fe9f,c2,c5,27,p2,?,surb={'id': '32fca706-5aa3-4dc3-9ae9-bd50be5a637d', 'route': ['p2', 'e5', 'i1', 'x2', 'p2', 'c2']}
1769466369.3322186,RECEIVED,407dc6ad-ae9b-480b-874b-ec9fbfcdac02,cb7cb496-1d82-45b1-8503-012f030a0749,c4,c5,27,p2,?,surb={'id': '701ba82d-f361-48f5-b522-c822a13fb2c9', 'route': ['p2', 'e1', 'i11', 'x3', 'p1', 'c4']}
1769466369.5013027,RECEIVED,c5b8d993-3f7b-41aa-9b16-dbcc2283d5c9,c8145f96-5f7c-4dd3-a1a9-30014862365b,c4,c5,27,p2,?,surb={'id': '7ac7e1fa-86df-478a-a83e-c8b198223e5f', 'route': ['p2', 'e12', 'i4', 'x7', 'p1', 'c4']}
1769466369.5230331,RECEIVED,d60bd114-6e6e-4deb-bf22-73ff87526ae7,26612dc7-596f-4223-861b-c9c8c4494039,c4,c5,26,p2,?,surb={'id': '099f6182-9e3e-4d9a-9bc7-1960a06dd036', 'route': ['p2', 'e3', 'i4', 'x11', 'p1', 'c4']}
1769466369.768928,SENT,d57e84b6-887f-4c5d-89c8-27f18c62e4ab,844b63c9-2a33-499d-9a8d-4802e0f85d11,c5,c4,3356,?,p2,
1769466369.7690918,CREATED,f8f31e99-689b-4b57-ba11-2fe2edc573cd,d9f4748d-5171-4376-9c03-9b3ac2b48615,c5,c4,26,?,?,surb={'id': '091e4abf-b370-4441-9312-5392d699f952', 'route': ['p1', 'e4', 'i7', 'x12', 'p2', 'c5']}
1769466369.8618793,RECEIVED,71f27f35-bd8f-4edf-9c42-12f9b8c2ad17,d15c8e93-6edd-470b-b514-1a086f449d49,c4,c5,27,p2,?,surb={'id': '861e07db-b132-44ed-969f-4300535f0869', 'route': ['p2', 'e8', 'i7', 'x9', 'p1', 'c4']}
1769466370.4323034,RECEIVED,7764c1d1-78dd-4d1b-9ab8-48f6d1cb296e,a0236312-3492-47ef-abfe-3fd1bce96627,c2,c5,27,p2,?,surb={'id': '05f3e897-837e-4261-b63d-6ce76252a9a9', 'route': ['p2', 'e7', 'i4', 'x12', 'p2', 'c2']}
1769466370.4669256,RECEIVED,63ea9ca7-33da-4f59-86fb-4c3ee1bcd000,1479613c-37a7-4553-a588-ef8f2b458338,c4,c5,27,p2,?,surb={'id': '8fcecebd-8fd6-4d85-9e3f-c33d67d44093', 'route': ['p2', 'e4', 'i6', 'x11', 'p1', 'c4']}
1769466370.538523,SENT,a98529e5-a6f7-465e-bc14-2d14e9ca9b3c,a16c96c5-6b39-4f81-983f-7e1776c85189,c5,c4,3391,?,p2,
1769466370.5386286,CREATED,57920684-51ac-492f-b73c-f9c3b6430a14,bd40413d-9f00-43a4-bb8d-0743d38ca9f5,c5,c4,27,?,?,surb={'id': 'f27c72d3-acc0-42fd-9826-817465e16545', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c5']}
1769466370.685207,RECEIVED,36a72f5d-fa88-4e28-9a75-5c733225479e,58cac859-bc5e-4091-8e61-a9f2e28be6f9,c2,c5,27,p2,?,surb={'id': '79d1b98f-2398-422c-8046-cc47e9679ab7', 'route': ['p2', 'e8', 'i2', 'x9', 'p2', 'c2']}
1769466370.798019,RECEIVED,2866f6a9-06a2-4411-9d45-42c687946132,381e971a-317d-4a35-80ed-b0b3a7eaeeae,c4,c5,27,p2,?,surb={'id': 'ae53515c-bc72-4614-b310-886a4119ca71', 'route': ['p2', 'e1', 'i8', 'x8', 'p1', 'c4']}
1769466370.9032311,SENT,919d4adb-da87-4003-a904-37ef3a85e3cb,ccf57589-3a97-4477-9e00-26772c28aa49,c5,c4,3356,?,p2,
1769466370.9033816,CREATED,07980312-5317-4762-badc-481ab993e546,04274873-e6c8-4d7e-a424-28177569f0e7,c5,c4,26,?,?,surb={'id': 'da45c778-ad4a-486b-a9f9-10a186eefb79', 'route': ['p1', 'e5', 'i5', 'x2', 'p2', 'c5']}
1769466371.030768,RECEIVED,9400a0ac-fa5c-466d-961c-e11f62f7301a,faf92f4a-6208-4f97-9747-27c9c92c2b93,c2,c5,27,p2,?,surb={'id': 'c4499e52-8f42-48b7-8473-f9bbe109b8b9', 'route': ['p2', 'e9', 'i4', 'x12', 'p2', 'c2']}
1769466371.0761118,RECEIVED,93ddbb84-b92b-413a-a605-b3425046c400,cdfb1635-32f9-461a-a171-4467e6dac47f,c2,c5,27,p2,?,surb={'id': '23622f6d-b3b8-4ddb-aecb-88f5457bb7e6', 'route': ['p2', 'e7', 'i5', 'x11', 'p2', 'c2']}
1769466371.2376602,RECEIVED,b6da1d29-f284-4ae5-bf7e-c79e18ace592,064ae26f-f18e-4478-a771-44fa7fc6366b,c4,c5,27,p2,?,surb={'id': 'b50d80d2-3ea2-415a-b534-c918ce991fca', 'route': ['p2', 'e1', 'i10', 'x1', 'p1', 'c4']}
1769466371.7242794,RECEIVED,7fc5cdfa-7106-40c4-8335-3faacd66e09e,ee20546d-cd01-4dca-bec2-a4b369851038,c4,c5,27,p2,?,surb={'id': '5c42ae4e-ba85-4d94-b7e0-e2866eeeb3dd', 'route': ['p2', 'e10', 'i12', 'x2', 'p1', 'c4']}
1769466371.7258515,RECEIVED,13b2142f-9c64-4cf1-86ad-b5008bdd79e4,3b6dad60-9b89-45de-ba29-e880a0918d96,c4,c5,26,p2,?,surb={'id': '35312bdf-e1a3-4050-b31e-60ab3a3fe1a5', 'route': ['p2', 'e9', 'i8', 'x11', 'p1', 'c4']}
1769466371.750329,RECEIVED,820f92bc-cc0e-40e3-acad-7b8665679e4e,c384730c-9dee-4236-ae18-871914f96348,c2,c5,27,p2,?,surb={'id': '477e8fe8-f157-468b-b008-4caa8493e1a6', 'route': ['p2', 'e6', 'i10', 'x2', 'p2', 'c2']}
1769466371.780599,RECEIVED,47b8b1bc-32bb-4e71-9eeb-cc0b01d7274b,fba552a7-9367-40a9-adcf-e058a389b98e,c4,c5,26,p2,?,surb={'id': '5d2eda4d-e1ad-4a97-a798-328dcf21f7d3', 'route': ['p2', 'e3', 'i5', 'x11', 'p1', 'c4']}
1769466371.9015405,SENT,f74d5739-4ca9-4b1a-81d0-2f94786a687c,b0c7c794-58f7-4d58-b50d-7e862d66ae11,c5,c4,3359,?,p2,
1769466371.901682,CREATED,ada7ba84-acf0-4fe2-af4f-dd45cfadb6df,828f5169-6229-4030-a232-3c9ae0db07a8,c5,c4,27,?,?,surb={'id': '9249c108-0581-482b-9d8e-8caf56ec5c5f', 'route': ['p1', 'e1', 'i2', 'x4', 'p2', 'c5']}
1769466371.950125,RECEIVED,add49481-2623-4cae-aecf-40cf0509c98b,0847fd46-37a2-40d5-ba3a-f090c7eb969c,c4,c5,27,p2,?,surb={'id': 'db548a52-6817-4bfd-afb2-be5be373e7d7', 'route': ['p2', 'e1', 'i2', 'x9', 'p1', 'c4']}
1769466371.962336,RECEIVED,bbe84206-3529-405f-9877-8ca307a9909a,13788a47-5864-411a-866b-76d69233a0d8,c2,c5,26,p2,?,surb={'id': '7fcddab1-0779-4777-b5e7-2fe1e578d1a3', 'route': ['p2', 'e10', 'i12', 'x5', 'p2', 'c2']}
1769466372.0104845,RECEIVED,8b8725d8-c665-41d4-84ac-4029a00a2acb,1dc5947a-7505-40d9-a6f1-c024ebacb5d9,c4,c5,27,p2,?,surb={'id': '069bf6c1-b1a8-4e53-9636-e62fc051ec49', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c4']}
1769466372.0553527,SENT,95949ac2-1ffc-4a14-9d67-c16ad7065a72,56d6bd87-bca3-422b-b1ce-fbac6693ad58,c5,c4,3384,?,p2,
1769466372.055504,CREATED,23d93744-1e6c-4cda-8ea9-d19464fc205d,9da19f7d-f289-41b2-b600-59ac77360d40,c5,c4,27,?,?,surb={'id': 'f0a02895-24c6-44ee-aad7-b7b8d439afe3', 'route': ['p1', 'e8', 'i7', 'x10', 'p2', 'c5']}
1769466372.0669947,RECEIVED,518e6eb6-3be8-4547-a5c9-a525b9ffed9a,d90be698-1072-43fd-94a6-2a84d12d34b0,c4,c5,26,p2,?,surb={'id': 'e482339d-efba-4046-b545-dd50a367a32b', 'route': ['p2', 'e4', 'i7', 'x7', 'p1', 'c4']}
1769466372.0962412,RECEIVED,9bd6fc69-4cbe-490c-ab3d-fd4952fac5ba,951301bc-dd38-42c8-ac4e-f16835c9b71c,c2,c5,26,p2,?,surb={'id': '209398eb-0c6e-4a10-b0fb-cae010d8c743', 'route': ['p2', 'e10', 'i9', 'x3', 'p2', 'c2']}
1769466372.1711938,RECEIVED,6e60bee2-b1a5-432c-ba0b-c99e47cc7222,9ed683f0-90fa-44c3-9020-803aec34be22,c2,c5,27,p2,?,surb={'id': 'a40b0ca4-e560-423c-ac9f-d2ff170ae70f', 'route': ['p2', 'e6', 'i6', 'x8', 'p2', 'c2']}
1769466372.3060246,RECEIVED,18036ffe-e643-48e6-be05-bba0f634d8e4,a1bc0437-c7f7-4d63-aaec-f3cc569b59ba,c4,c5,27,p2,?,surb={'id': 'f26f1985-890f-409b-9532-078839b77268', 'route': ['p2', 'e9', 'i3', 'x11', 'p1', 'c4']}
1769466372.4540005,RECEIVED,801bd820-8304-481c-b251-44d0bd30d6af,8be2b71a-0643-4d38-af89-a46ea6f703cf,c2,c5,27,p2,?,surb={'id': '1aad43f5-67c5-42f6-a29b-e2bdf41abd00', 'route': ['p2', 'e4', 'i8', 'x8', 'p2', 'c2']}
1769466372.472021,SENT,6224341e-e092-44ba-af93-c79629c693fe,bb04338b-fbae-43d3-b36c-a9de8f9c3e63,c5,c4,3372,?,p2,
1769466372.4721973,CREATED,c48b9255-ec63-402e-87ab-6c8ab1d960b2,3695a482-503c-4dda-a626-83cdf73207bd,c5,c4,27,?,?,surb={'id': '3025b5c5-080f-4334-b479-6838166836ef', 'route': ['p1', 'e10', 'i2', 'x4', 'p2', 'c5']}
1769466372.6415737,RECEIVED,cc716c5b-f24e-42be-b402-d01a9b3fe817,66848852-981d-4856-a538-e58185e8da73,c4,c5,27,p2,?,surb={'id': '9941e0e3-0598-4b9c-80f2-01433a98a783', 'route': ['p2', 'e1', 'i5', 'x2', 'p1', 'c4']}
1769466372.650258,SENT,5d10d76a-4797-4547-aad6-ed4c7af633fd,8487bc6e-aad7-445c-a6b2-c0ea464edb54,c5,c4,3380,?,p2,
1769466372.6504147,CREATED,e1186592-aec1-44a1-9711-090a4ed12b5c,3ecacbd1-d390-4345-a6aa-62efcbf48a08,c5,c4,26,?,?,surb={'id': 'caafe6e0-447e-4267-a27c-7d8b9514a0c3', 'route': ['p1', 'e11', 'i9', 'x10', 'p2', 'c5']}
1769466372.8436155,SENT,7f559fce-7ca2-4fe8-9f5d-61417b3e8e2a,ae20df36-df11-413f-b113-d74fee97c727,c5,c4,3360,?,p2,
1769466372.843766,CREATED,a7f80741-1370-4c0b-8910-77ae1da94454,d541fbf1-adf1-4d92-b8ee-a600f467b40c,c5,c4,27,?,?,surb={'id': '53873a1b-008e-4f4a-ad83-3116cab425b8', 'route': ['p1', 'e4', 'i6', 'x2', 'p2', 'c5']}
1769466372.8829255,RECEIVED,cce1b410-f28e-409f-a485-6832d9edadd0,2b1b8130-412e-49a8-86f6-6fe81a7e93a0,c2,c5,27,p2,?,surb={'id': 'f0added9-e151-4d14-ab34-74aff2d27dba', 'route': ['p2', 'e6', 'i7', 'x1', 'p2', 'c2']}
1769466373.608588,RECEIVED,ee2f3232-969c-41f1-bd0f-c35006d9a20a,5bfbd1aa-ab61-4b9b-afb7-ab4ae7e83962,c4,c5,26,p2,?,surb={'id': 'a71812c4-e109-42c1-88d5-530a4beabc8d', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769466373.7032025,RECEIVED,3a8a89fb-cfb2-4552-9aff-b643d623cecc,6dc92b56-ff42-4234-8e7c-86d2caaede4c,c2,c5,27,p2,?,surb={'id': '932c0c8b-0f83-48e9-b7cc-73987f1a2726', 'route': ['p2', 'e12', 'i4', 'x7', 'p2', 'c2']}
1769466373.739968,SENT,80c7d0c0-f953-472b-9f5f-652a9747dcc2,d742138a-d36e-4e6b-9205-e7d188c85e9a,c5,c4,3376,?,p2,
1769466373.740151,CREATED,c1dcf472-8c1e-4461-a515-4e6c58db84cd,e5f8cf61-1b0d-4394-b21f-3646f96a2cb4,c5,c4,27,?,?,surb={'id': '6eb67581-58ac-4f6d-a799-93b319a41c24', 'route': ['p1', 'e4', 'i8', 'x5', 'p2', 'c5']}
1769466374.2618492,SENT,932066db-4562-4037-a433-b714216a0762,347dd8c1-9c20-4c5b-931c-fb20c1f7c182,c5,c4,3397,?,p2,
1769466374.2620006,CREATED,6d7c7f52-b2be-4b8b-b874-a894569b689b,3c0925e0-fa11-45d5-9fd7-be7ff9c2b1f6,c5,c4,27,?,?,surb={'id': '664b1355-79d7-45e0-9f29-d17f4267b2d0', 'route': ['p1', 'e11', 'i4', 'x5', 'p2', 'c5']}
1769466374.410301,RECEIVED,af3f7218-4415-4fa3-8aab-008ed991db75,c7dd79ce-20e3-4ced-a79f-b3345c640481,c4,c5,26,p2,?,surb={'id': 'c1a3ea48-da08-4c64-95dd-9bb8732de733', 'route': ['p2', 'e10', 'i12', 'x9', 'p1', 'c4']}
1769466374.7735705,RECEIVED,b622dcf1-302d-435f-8046-c8ce4167e012,a4555d80-5b60-4c93-ab10-de4e724f8aa0,c2,c5,27,p2,?,surb={'id': 'f1394bc6-cfa2-42aa-9b38-673f748b4b6a', 'route': ['p2', 'e9', 'i1', 'x8', 'p2', 'c2']}
1769466374.7889168,SENT,e8e36106-9b3f-4b10-835e-012d72fd999a,108d5902-9cc0-4025-a0ea-f08aec09ce65,c5,c4,3400,?,p2,
1769466374.7898228,CREATED,b96ad5bf-5670-4af2-883e-7d7256580924,1e77fc28-5837-4ef7-8106-0fe51b7fba50,c5,c4,27,?,?,surb={'id': 'ff872200-cea6-4177-8ae0-82e5499331c4', 'route': ['p1', 'e8', 'i6', 'x12', 'p2', 'c5']}
1769466374.9539351,RECEIVED,c3c1e32b-d0c9-47ca-b2a6-e48a7f53311a,4d9882fb-295f-4bc9-b9a4-09251f1531db,c4,c5,27,p2,?,surb={'id': 'b149cf03-d850-425c-ac96-03bc75bd610e', 'route': ['p2', 'e1', 'i4', 'x1', 'p1', 'c4']}
1769466374.9649756,SENT,d49d3bfd-aada-4d79-9728-b584e39e6832,dee1cba8-4eee-49da-ab65-ffaba3dcf840,c5,c4,3371,?,p2,
1769466374.9653687,CREATED,be25dc93-319d-40f3-8322-b3c788e64858,828d8324-a6d8-418e-b749-3681cd150c72,c5,c4,27,?,?,surb={'id': '732dd969-e48d-49b5-804e-c19657d835bd', 'route': ['p1', 'e10', 'i3', 'x9', 'p2', 'c5']}
1769466374.9912703,RECEIVED,4b50cada-c71a-4a24-9032-adbd59410989,0261070e-1cd7-4a4e-abb0-fde5cbee61ac,c2,c5,27,p2,?,surb={'id': '8d890260-3cd1-4bdd-b5c5-d979763c7c66', 'route': ['p2', 'e2', 'i10', 'x2', 'p2', 'c2']}
1769466375.270256,RECEIVED,0ea359da-2a9e-4303-a0d1-23d569928c52,bfad3ed1-3e92-46b1-84ad-07b4c0b1ee52,c4,c5,27,p2,?,surb={'id': '609c0c70-5d41-4a43-9a73-e236169c8158', 'route': ['p2', 'e1', 'i2', 'x9', 'p1', 'c4']}
1769466375.4018943,SENT,59b1e7cf-fd4f-4029-b8a9-e1a73ea83a01,ad07791a-65b2-415b-b3d0-b4d3082d6a8e,c5,c4,3383,?,p2,
1769466375.402043,CREATED,9a533264-380f-4e49-bac8-e4db21a564c2,6c2f7d20-da29-449f-9275-8ff7cfac3d41,c5,c4,26,?,?,surb={'id': 'a5bfb323-cdbc-46df-9ef9-f6f909e718f6', 'route': ['p1', 'e5', 'i4', 'x5', 'p2', 'c5']}
1769466375.4829524,SENT,03cee04d-feb9-4f0c-a54c-7f8628464eab,7fa255ab-0601-4a0a-b22a-6f4e1ae45568,c5,c4,3366,?,p2,
1769466375.483551,CREATED,a27ab50a-fb7e-457a-86ec-9296621853b9,e39ab6ba-4aea-4e3c-8ee3-908925090616,c5,c4,27,?,?,surb={'id': '4b1a7ffd-8b43-4cd4-a4bd-092d1c28799a', 'route': ['p1', 'e4', 'i3', 'x7', 'p2', 'c5']}
1769466375.5274367,RECEIVED,6e4334d8-dd81-4a23-bc7e-c6030644ed19,c702fb52-43ae-459f-8b68-cddb04905bb4,c4,c5,27,p2,?,surb={'id': '9d5a32d0-9250-46e1-853f-d47dd6274bcf', 'route': ['p2', 'e11', 'i10', 'x3', 'p1', 'c4']}
1769466375.5807152,RECEIVED,ed0baab9-aef1-405e-b76a-9930e0b2b72d,83a9190b-071a-48f4-9c74-50e5a3a94c0c,c2,c5,27,p2,?,surb={'id': '058899ae-d800-4793-8d3f-e6139ba1f6df', 'route': ['p2', 'e1', 'i8', 'x1', 'p2', 'c2']}
