timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744664.2541518,SENT,d0a8490d-6d2f-4821-8fba-6e3fb3a46861,4a6a55c4-8c9e-442a-844e-a8474bac0eb4,c5,c1,3384,?,p2,
1769744664.2542317,CREATED,4d9e4108-8660-47cd-87e2-6c1482d14dfb,c43c6f4a-ac89-48d2-9197-ec3069721f7a,c5,c1,27,?,?,surb={'id': 'd5a8bd76-ed40-46c2-93df-3207a8544580', 'route': ['p1', 'e6', 'i3', 'x12', 'p2', 'c5']}
1769744664.648663,SENT,4aa07140-df5f-4af2-940f-50e1b8d101c8,4657f150-79f0-4424-b84e-dbc74163b591,c5,c1,3376,?,p2,
1769744664.6488125,CREATED,2782da97-0485-4aab-a31d-bb97018e40fb,c43c6f4a-ac89-48d2-9197-ec3069721f7a,c5,c1,27,?,?,surb={'id': 'd5a8bd76-ed40-46c2-93df-3207a8544580', 'route': ['p1', 'e6', 'i3', 'x12', 'p2', 'c5']}
1769744664.719195,SENT,5b042004-7e8e-41c6-b90e-b510e9655301,636e0b93-43e9-45dc-bf08-dfa6bdec8c7a,c5,c1,3391,?,p2,
1769744664.719331,CREATED,da83ec85-046e-4dbc-8f11-27bf6a963bc5,8b0da892-4cc5-4fd8-b649-e1338ee178f8,c5,c1,27,?,?,surb={'id': '619d0a43-9775-499a-9613-1cff31653974', 'route': ['p1', 'e4', 'i12', 'x1', 'p2', 'c5']}
1769744664.738725,SENT,0e872ed7-ae09-46b9-9d1c-6788057d4ba1,20f0a4eb-9955-4382-9778-81d98317f60f,c5,c1,3388,?,p2,
1769744664.7388763,CREATED,9a0d157f-bb87-4cb3-a476-c572051eb532,8b0da892-4cc5-4fd8-b649-e1338ee178f8,c5,c1,27,?,?,surb={'id': '619d0a43-9775-499a-9613-1cff31653974', 'route': ['p1', 'e4', 'i12', 'x1', 'p2', 'c5']}
1769744664.8882737,RECEIVED,203f3159-202d-479a-9b38-2709adf4af30,0e57262e-8481-4c20-94d0-dfd6ec112af3,c4,c5,27,p2,?,surb={'id': '4322f735-bbd0-4b58-9ddb-c3c6baa81439', 'route': ['p2', 'e1', 'i3', 'x8', 'p1', 'c4']}
1769744665.4272518,RECEIVED,38d0bb62-f30f-4603-ad25-03e59be1d407,d9421948-6710-4991-9e7d-f57190651f83,c4,c5,27,p2,?,surb={'id': 'ee123293-bf51-4408-bf77-f2ab77ea610c', 'route': ['p2', 'e7', 'i6', 'x9', 'p1', 'c4']}
1769744665.476347,SENT,642cc820-ed54-4aa3-9511-5a14ac5a852b,dc4f3add-ba36-45da-a178-69ba9501ffc1,c5,c1,3363,?,p2,
1769744665.4764867,CREATED,c135a4f9-60b3-4aab-a07d-96ed8c94753a,c07c2191-9e09-4436-b7be-f051eef6904b,c5,c1,27,?,?,surb={'id': 'd27ff387-43c4-4d89-8a58-9e893999676b', 'route': ['p1', 'e7', 'i2', 'x2', 'p2', 'c5']}
1769744665.5428524,SENT,583f112f-7933-45c3-aa76-7c33b61289b4,d9b7f114-dfbb-446d-9a72-74d0fa9be5b6,c5,c1,3375,?,p2,
1769744665.5432634,CREATED,2e667935-0d42-48c0-835a-c0c97ff5a632,c07c2191-9e09-4436-b7be-f051eef6904b,c5,c1,27,?,?,surb={'id': 'd27ff387-43c4-4d89-8a58-9e893999676b', 'route': ['p1', 'e7', 'i2', 'x2', 'p2', 'c5']}
1769744665.653807,RECEIVED,e69cd658-6d83-4ab4-895d-582c470033bf,d9421948-6710-4991-9e7d-f57190651f83,c4,c5,27,p2,?,surb={'id': 'ee123293-bf51-4408-bf77-f2ab77ea610c', 'route': ['p2', 'e7', 'i6', 'x9', 'p1', 'c4']}
1769744666.445951,RECEIVED,925740b0-7efc-4c9d-ab27-770c9426a1a8,2a97118f-809c-4be2-b617-98d198588a03,c4,c5,26,p2,?,surb={'id': 'd48ac0d6-b177-4891-bb97-129c95164fda', 'route': ['p2', 'e12', 'i8', 'x1', 'p1', 'c4']}
1769744666.5494938,RECEIVED,6522e5bb-71e7-47e3-ab15-d3ca46312be3,db6e1270-0e6a-46b5-beb6-a850225c1c37,c4,c5,27,p2,?,surb={'id': 'bf9da6f7-6f86-4478-a8bf-283dff1c7ac9', 'route': ['p2', 'e11', 'i3', 'x3', 'p1', 'c4']}
1769744667.0989146,SENT,9d17c326-bd02-425b-b717-42b50dc169c4,d44195b8-06c4-4f35-87a1-cb5694a390fb,c5,c1,3392,?,p2,
1769744667.0990896,CREATED,5fcf99e9-ea45-4f8f-b063-0c2b44bd4516,07caeb8d-444d-4ff6-9a0d-c596960224c9,c5,c1,27,?,?,surb={'id': '67b17838-cf95-4ba0-9323-85ac75d5030f', 'route': ['p1', 'e10', 'i5', 'x12', 'p2', 'c5']}
1769744667.2263718,SENT,ad61ccca-b285-4cee-9718-41ca5a568904,2224d34a-9251-4f87-b1b4-f3e3850d697f,c5,c1,3396,?,p2,
1769744667.2265255,CREATED,f299027f-f2bc-4525-b6f6-f618bfdaae31,07caeb8d-444d-4ff6-9a0d-c596960224c9,c5,c1,27,?,?,surb={'id': '67b17838-cf95-4ba0-9323-85ac75d5030f', 'route': ['p1', 'e10', 'i5', 'x12', 'p2', 'c5']}
1769744667.2748652,SENT,fd86ae69-2e26-47be-acef-6bc824783e57,698fa8a3-dadd-464a-b736-53305f4efe70,c5,c1,3384,?,p2,
1769744667.2750168,CREATED,6c85af29-8d0c-4c81-8118-a124a1cef361,cd6e21e6-58f6-4516-9682-e6d4b0a547dd,c5,c1,27,?,?,surb={'id': '2e1b6e79-f4a5-436f-888a-19adc1d7e55e', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c5']}
1769744667.4917061,RECEIVED,bdc0a9ad-1bb5-4c6e-aeda-231c9370c228,2a97118f-809c-4be2-b617-98d198588a03,c4,c5,26,p2,?,surb={'id': 'd48ac0d6-b177-4891-bb97-129c95164fda', 'route': ['p2', 'e12', 'i8', 'x1', 'p1', 'c4']}
1769744667.5838654,SENT,276ceb6a-cf8d-4f91-b831-1989a552c7c8,1afe3da3-53d0-49b0-a16f-3b7ab840ad19,c5,c1,3388,?,p2,
1769744667.5839562,CREATED,6ecacdc8-b0db-4de0-92aa-ceaafecf719e,cd6e21e6-58f6-4516-9682-e6d4b0a547dd,c5,c1,27,?,?,surb={'id': '2e1b6e79-f4a5-436f-888a-19adc1d7e55e', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c5']}
1769744668.627448,SENT,33a0cfc2-c826-43b3-8084-a9191b44897c,9530df72-0440-46e7-8fb0-6ab4f1d1caf1,c5,c1,3397,?,p2,
1769744668.627601,CREATED,eeeeb9e8-2f18-403d-bcb7-dca0ef15e126,1f751ef7-1107-4b26-9e37-1ddbfced2d33,c5,c1,26,?,?,surb={'id': '237136f7-0f36-49d0-9020-390d7f13533f', 'route': ['p1', 'e12', 'i11', 'x2', 'p2', 'c5']}
1769744668.689473,SENT,94886c7e-a13d-4af0-a71e-4d437b7a8310,cf892345-6023-4500-ac74-d09874c5c5da,c5,c1,3375,?,p2,
1769744668.6896355,CREATED,52fe3377-a6f7-4e0f-ab76-d58cffed2de6,1f751ef7-1107-4b26-9e37-1ddbfced2d33,c5,c1,26,?,?,surb={'id': '237136f7-0f36-49d0-9020-390d7f13533f', 'route': ['p1', 'e12', 'i11', 'x2', 'p2', 'c5']}
1769744668.93435,RECEIVED,f9359f82-f3f6-4df6-973e-885840aba8cb,1908bf08-3af4-4bba-9916-1f0b72c2bb96,c4,c5,27,p2,?,surb={'id': '8c290b10-2b30-4a7f-866f-7b7690d73102', 'route': ['p2', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769744669.0018976,SENT,6eaf9f53-0c2b-4928-a721-5cd6a3677cb2,c99245ce-ceec-48f2-9d10-f38ce252a704,c5,c1,3366,?,p2,
1769744669.001971,CREATED,730d8943-3b71-4b3b-b6a9-894d651dbc4e,4a0c15d8-7a91-4df0-bacd-db04b9188bbc,c5,c1,27,?,?,surb={'id': 'cd6fe617-62b4-4864-831b-47f26d736e61', 'route': ['p1', 'e2', 'i9', 'x2', 'p2', 'c5']}
1769744669.351326,RECEIVED,edbba340-25a8-41e3-ad63-a9286c4c3ee4,1908bf08-3af4-4bba-9916-1f0b72c2bb96,c4,c5,27,p2,?,surb={'id': '8c290b10-2b30-4a7f-866f-7b7690d73102', 'route': ['p2', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769744669.4123974,SENT,b9886b81-3de7-447c-a2b7-5dcf17de7bce,2528fef6-7bbb-4f3b-a484-acb87d1b5297,c5,c1,3383,?,p2,
1769744669.4125357,CREATED,c18b87b1-1247-4304-bf66-fd61531438eb,4a0c15d8-7a91-4df0-bacd-db04b9188bbc,c5,c1,27,?,?,surb={'id': 'cd6fe617-62b4-4864-831b-47f26d736e61', 'route': ['p1', 'e2', 'i9', 'x2', 'p2', 'c5']}
1769744669.4887116,RECEIVED,05bc98b8-c982-434d-a100-22dad55f4966,db6e1270-0e6a-46b5-beb6-a850225c1c37,c4,c5,27,p2,?,surb={'id': 'bf9da6f7-6f86-4478-a8bf-283dff1c7ac9', 'route': ['p2', 'e11', 'i3', 'x3', 'p1', 'c4']}
1769744669.9128823,SENT,8fb27b5a-d062-497a-b0e2-f7f8c2917430,1592b0da-6b7e-4331-97c4-80d3b858fc58,c5,c1,3375,?,p2,
1769744669.913019,CREATED,eb2f994d-0f2c-42a1-862e-70086e1d0998,54f9d6ea-7c4d-4b73-9902-fb9aebdb126f,c5,c1,27,?,?,surb={'id': '567edef8-58ef-477b-8369-4020f000d3d3', 'route': ['p1', 'e1', 'i5', 'x5', 'p2', 'c5']}
1769744670.0855677,RECEIVED,4c4ce8c4-5069-4fc6-94fa-f75a4290e381,b79f0eaf-d618-4b31-953e-161251bb0cc9,c4,c5,26,p2,?,surb={'id': '5fc39cc1-e3e5-4c1d-abbb-adf85773e168', 'route': ['p2', 'e4', 'i4', 'x7', 'p1', 'c4']}
1769744670.472994,RECEIVED,d3c5d08b-cecd-4472-86dc-b736473b02f0,1210bf6e-10ed-4469-878b-8c8e247489d5,c4,c5,27,p2,?,surb={'id': 'fba0ecb1-c601-4a54-9d2b-78599ea12271', 'route': ['p2', 'e3', 'i10', 'x1', 'p1', 'c4']}
1769744670.7236698,SENT,c345baac-be00-4108-ac28-d335d6c8dd9e,22e91870-2973-4b84-929e-d725170d3ce4,c5,c1,3363,?,p2,
1769744670.723802,CREATED,74560dc2-aa4c-4ca6-9e8e-99760738c9f9,54f9d6ea-7c4d-4b73-9902-fb9aebdb126f,c5,c1,27,?,?,surb={'id': '567edef8-58ef-477b-8369-4020f000d3d3', 'route': ['p1', 'e1', 'i5', 'x5', 'p2', 'c5']}
1769744671.0261736,SENT,e9e40b75-1230-4ab0-b0fa-b94e2fb978cc,b579cae5-144c-467a-8a5e-2fc44191f7ad,c5,c1,3360,?,p2,
1769744671.026308,CREATED,12e973c3-dddf-4cf3-90ab-932dca4e0cf1,961ca2dd-8210-46de-9200-42eb128f57b1,c5,c1,27,?,?,surb={'id': 'd51d0c60-9cc1-446a-ba45-7899b32c23c3', 'route': ['p1', 'e1', 'i1', 'x5', 'p2', 'c5']}
1769744671.367658,RECEIVED,9a554a39-d3c1-4cbe-9df2-9e967b8b8a18,1c430d23-ccd9-4151-8582-af16378e3e47,c4,c5,27,p2,?,surb={'id': '9b07c280-4820-4029-9e70-fdd0e3d123d7', 'route': ['p2', 'e2', 'i12', 'x12', 'p1', 'c4']}
1769744671.4122722,RECEIVED,5a2a7476-09ae-4241-8941-3d3fad7f2305,1210bf6e-10ed-4469-878b-8c8e247489d5,c4,c5,27,p2,?,surb={'id': 'fba0ecb1-c601-4a54-9d2b-78599ea12271', 'route': ['p2', 'e3', 'i10', 'x1', 'p1', 'c4']}
1769744671.7822835,RECEIVED,33f74fb6-c1b0-4513-a2bf-debfe8b54536,b79f0eaf-d618-4b31-953e-161251bb0cc9,c4,c5,26,p2,?,surb={'id': '5fc39cc1-e3e5-4c1d-abbb-adf85773e168', 'route': ['p2', 'e4', 'i4', 'x7', 'p1', 'c4']}
1769744672.013251,SENT,4d3c5eef-b118-497d-a213-e0c6e79ae45a,c71adde0-6b73-4af2-900b-1e395efd75b0,c5,c1,3360,?,p2,
1769744672.0133686,CREATED,0cf2b79a-49fc-4f38-8ef1-fbd6647427ac,961ca2dd-8210-46de-9200-42eb128f57b1,c5,c1,27,?,?,surb={'id': 'd51d0c60-9cc1-446a-ba45-7899b32c23c3', 'route': ['p1', 'e1', 'i1', 'x5', 'p2', 'c5']}
1769744672.1531234,RECEIVED,28421849-b9b3-4808-8087-30ad58418790,1db6935e-fce8-4ffd-b79f-8ae8cb34e49b,c4,c5,27,p2,?,surb={'id': '584fcfc2-0b00-4c24-99e5-9020672ef6a7', 'route': ['p2', 'e7', 'i4', 'x8', 'p1', 'c4']}
1769744672.203299,SENT,fc4ff676-6a93-4756-b702-e096d1b977b4,8fcdd301-2c56-4e7b-b9af-b01d2d883cad,c5,c1,3364,?,p2,
1769744672.2034345,CREATED,0394711b-8c6f-4e6a-b46f-53eb880519a4,76b23888-c5b9-4b96-8f6e-2eaa9f665337,c5,c1,26,?,?,surb={'id': 'deda551d-2ce5-442f-9a77-c427587edaf0', 'route': ['p1', 'e7', 'i1', 'x5', 'p2', 'c5']}
1769744672.407728,SENT,7babb2e3-4e21-43c5-b078-89c58af38a1b,e838bdcd-bf73-4e29-be01-5f9325f42364,c5,c1,3382,?,p2,
1769744672.4078226,CREATED,824fbe0f-e08d-4285-b363-f6628cecf639,76b23888-c5b9-4b96-8f6e-2eaa9f665337,c5,c1,26,?,?,surb={'id': 'deda551d-2ce5-442f-9a77-c427587edaf0', 'route': ['p1', 'e7', 'i1', 'x5', 'p2', 'c5']}
1769744672.4252586,RECEIVED,05acf11a-816c-4cf9-b68d-c1b8d70e0cf8,63528ac3-2eef-433d-acc2-4102f2de1809,c4,c5,27,p2,?,surb={'id': 'f4d265a8-bcc4-47a5-a4e7-d7dc4eabf24c', 'route': ['p2', 'e3', 'i11', 'x2', 'p1', 'c4']}
1769744672.6861687,RECEIVED,b8a8cbb9-e160-4367-9138-eee564dd00ed,baa0a905-fc21-483f-9c38-6acef59eb939,c4,c5,27,p2,?,surb={'id': '529674bc-97af-4114-b7dc-0455d761816b', 'route': ['p2', 'e11', 'i3', 'x3', 'p1', 'c4']}
1769744672.8172247,RECEIVED,48da2a7a-2189-4807-9db7-16dfb216e439,e07036c5-adcf-4e06-9152-612f096c6774,c4,c5,26,p2,?,surb={'id': '2753e375-b79a-43a7-adf7-fcc7c5eaf311', 'route': ['p2', 'e9', 'i12', 'x7', 'p1', 'c4']}
1769744672.8304453,RECEIVED,b78bbce6-1dfc-4ec3-b07c-0ccc8ea32469,1db6935e-fce8-4ffd-b79f-8ae8cb34e49b,c4,c5,27,p2,?,surb={'id': '584fcfc2-0b00-4c24-99e5-9020672ef6a7', 'route': ['p2', 'e7', 'i4', 'x8', 'p1', 'c4']}
1769744672.968214,RECEIVED,1b15d42c-108e-49b5-843b-358d3eb598a2,1c430d23-ccd9-4151-8582-af16378e3e47,c4,c5,27,p2,?,surb={'id': '9b07c280-4820-4029-9e70-fdd0e3d123d7', 'route': ['p2', 'e2', 'i12', 'x12', 'p1', 'c4']}
1769744673.0582674,SENT,f451e1b4-2962-42a6-a2c5-d2a1baf3481e,a906fe76-b655-4bbc-bd18-05fbf5bf8fb4,c5,c1,3395,?,p2,
1769744673.058362,CREATED,6f50d9a8-b7c0-4d61-8a3c-d4f0c8441fe7,674c6e7a-3934-4700-83b6-8df6df0a4899,c5,c1,27,?,?,surb={'id': 'f075961e-9b5d-4e65-8c71-03742f168f35', 'route': ['p1', 'e2', 'i2', 'x5', 'p2', 'c5']}
1769744673.3047047,RECEIVED,ed452c4d-7c16-49c4-a6ed-3ae7c7d259e4,63528ac3-2eef-433d-acc2-4102f2de1809,c4,c5,27,p2,?,surb={'id': 'f4d265a8-bcc4-47a5-a4e7-d7dc4eabf24c', 'route': ['p2', 'e3', 'i11', 'x2', 'p1', 'c4']}
1769744673.4474444,RECEIVED,84247f16-b22c-4d83-8adf-015a7dbfd5e9,e07036c5-adcf-4e06-9152-612f096c6774,c4,c5,26,p2,?,surb={'id': '2753e375-b79a-43a7-adf7-fcc7c5eaf311', 'route': ['p2', 'e9', 'i12', 'x7', 'p1', 'c4']}
1769744673.4567037,RECEIVED,1bb89a28-7b56-4252-a88d-3d3d18f064a2,9a24ba69-52f2-4c35-9b9f-9d44e8ea6dcc,c4,c5,27,p2,?,surb={'id': 'e244fccf-e389-453f-aa9c-3d22c0e38889', 'route': ['p2', 'e12', 'i5', 'x11', 'p1', 'c4']}
1769744673.9136317,RECEIVED,92173483-9454-493f-b9c5-1576aff06db8,b8bdb615-0fb9-4762-850b-698ba02a4eb1,c4,c5,26,p2,?,surb={'id': '395715d3-2b1b-45d8-b30c-c4e9cfa00af5', 'route': ['p2', 'e7', 'i6', 'x1', 'p1', 'c4']}
1769744673.926445,SENT,a8e7321d-cb00-4c05-b122-68c1422433cf,f212b415-6bca-4e87-a4c5-127569e2a7a0,c5,c1,3376,?,p2,
1769744673.926599,CREATED,3cee2a04-7209-4186-a666-1dfd7c1b7f0e,674c6e7a-3934-4700-83b6-8df6df0a4899,c5,c1,27,?,?,surb={'id': 'f075961e-9b5d-4e65-8c71-03742f168f35', 'route': ['p1', 'e2', 'i2', 'x5', 'p2', 'c5']}
1769744674.0891995,SENT,1e0b7f70-6e9a-46bc-a5be-bf38f27c03a6,455b5bb0-8c09-487d-8fcf-6d2f8128f251,c5,c1,3389,?,p2,
1769744674.0893335,CREATED,4a448f09-91e9-4b69-abcf-6a67d8320c99,5f5239e8-9324-4f91-ad6f-a729cb16db16,c5,c1,25,?,?,surb={'id': 'd537b2ce-b5e1-499c-b36f-00151546ca22', 'route': ['p1', 'e9', 'i11', 'x2', 'p2', 'c5']}
1769744674.1639585,SENT,4bbe6a1d-c693-4f2d-884b-50b07475e07c,54ce1905-a206-4260-b96f-11f28ecb7659,c5,c1,3376,?,p2,
1769744674.1641138,CREATED,86e86c16-ff5e-4770-b191-24df2ea14649,5f5239e8-9324-4f91-ad6f-a729cb16db16,c5,c1,25,?,?,surb={'id': 'd537b2ce-b5e1-499c-b36f-00151546ca22', 'route': ['p1', 'e9', 'i11', 'x2', 'p2', 'c5']}
1769744674.185156,RECEIVED,288e072f-0688-486e-8498-e2d3a5162cb4,9d87798e-c6dc-481d-a150-61fc2d440be9,c4,c5,27,p2,?,surb={'id': '9375f8b1-3f57-4abd-9e2e-4bf5799b2122', 'route': ['p2', 'e5', 'i1', 'x10', 'p1', 'c4']}
1769744674.2519596,RECEIVED,28b31244-a2e5-40bb-8694-af5f00267dcb,9d87798e-c6dc-481d-a150-61fc2d440be9,c4,c5,27,p2,?,surb={'id': '9375f8b1-3f57-4abd-9e2e-4bf5799b2122', 'route': ['p2', 'e5', 'i1', 'x10', 'p1', 'c4']}
1769744674.5077045,RECEIVED,c4c37c79-c32e-485f-80cf-51faf4d4e53f,9a24ba69-52f2-4c35-9b9f-9d44e8ea6dcc,c4,c5,27,p2,?,surb={'id': 'e244fccf-e389-453f-aa9c-3d22c0e38889', 'route': ['p2', 'e12', 'i5', 'x11', 'p1', 'c4']}
1769744674.7135653,SENT,6d631201-76bd-4a50-8545-33ce21641718,72d0558f-9f7f-46ec-8331-544f88b18e21,c5,c1,3397,?,p2,
1769744674.713639,CREATED,5ee57356-e37a-4e1e-b7fd-de0a714a41dd,dcad310a-c026-4001-92d8-f21a32a84743,c5,c1,27,?,?,surb={'id': '24fbebc5-99de-4ebd-8e6d-b1312093dce4', 'route': ['p1', 'e11', 'i4', 'x12', 'p2', 'c5']}
1769744674.8994086,SENT,d730581d-dba9-43ff-b643-b34c75b3c867,8658e51f-9fd4-4d3e-ae39-61c23926948a,c5,c1,3358,?,p2,
1769744674.8995025,CREATED,91b9c5cc-9da7-4c0d-a0ab-c6cfacdc34bc,dcad310a-c026-4001-92d8-f21a32a84743,c5,c1,27,?,?,surb={'id': '24fbebc5-99de-4ebd-8e6d-b1312093dce4', 'route': ['p1', 'e11', 'i4', 'x12', 'p2', 'c5']}
1769744674.9745462,RECEIVED,ad8e219c-39c1-4148-b9c6-93886e13bd0f,808f550e-dd03-4012-aba4-b8740021fd4a,c4,c5,27,p2,?,surb={'id': '9371a46f-643e-4e7e-82bb-3d5f6f4e9c96', 'route': ['p2', 'e8', 'i1', 'x4', 'p1', 'c4']}
1769744675.130544,RECEIVED,1c4f7dca-de05-4272-b1c9-e5d76d1be2b0,d6cd0d64-6687-40cd-a647-c542f33a8216,c4,c5,27,p2,?,surb={'id': '19b11317-302f-455f-b3c9-f17e796fa8c4', 'route': ['p2', 'e4', 'i7', 'x12', 'p1', 'c4']}
1769744675.564193,SENT,36cd283c-bb3b-407f-97d2-401377053bd2,5a8198f1-2361-4f0e-ab0e-2c3c6005c21e,c5,c1,3401,?,p2,
1769744675.5643358,CREATED,e2fac571-7d35-4a71-85a4-148300489f5a,aa02f76f-3ff1-4f9d-b920-1d4e0d3a4bf2,c5,c1,27,?,?,surb={'id': 'df28530c-c851-4683-8b69-f2d6afcdb817', 'route': ['p1', 'e12', 'i6', 'x12', 'p2', 'c5']}
1769744675.8695993,RECEIVED,7c79a701-d781-42bc-b857-bddca6521564,172274fd-bf13-441f-a40b-fb06d97c8a28,c4,c5,26,p2,?,surb={'id': 'e01c3562-a250-4265-8625-b95bdb62e196', 'route': ['p2', 'e10', 'i4', 'x8', 'p1', 'c4']}
1769744676.0945191,RECEIVED,11a17275-71ca-4291-a346-ccd3e8b42266,8a72207a-890f-4fe2-bac3-f8dbf0eaaa66,c4,c5,25,p2,?,surb={'id': 'ccd501b5-587b-4f85-bb14-244286fc2c8c', 'route': ['p2', 'e6', 'i9', 'x5', 'p1', 'c4']}
1769744676.1179998,RECEIVED,8b739116-5d37-4879-afa6-f945a34fd1f7,b8bdb615-0fb9-4762-850b-698ba02a4eb1,c4,c5,26,p2,?,surb={'id': '395715d3-2b1b-45d8-b30c-c4e9cfa00af5', 'route': ['p2', 'e7', 'i6', 'x1', 'p1', 'c4']}
1769744676.181312,RECEIVED,3970151f-ed7f-4995-9a51-ad814d138b5b,baa0a905-fc21-483f-9c38-6acef59eb939,c4,c5,27,p2,?,surb={'id': '529674bc-97af-4114-b7dc-0455d761816b', 'route': ['p2', 'e11', 'i3', 'x3', 'p1', 'c4']}
1769744676.3969414,SENT,fc50f07b-1223-4686-8515-f0a9d9ae6a64,6fffa373-ae80-4620-ba49-a6c19bd9017c,c5,c1,3387,?,p2,
1769744676.397105,CREATED,5efa90ec-23a9-43a8-8df7-d3ac5f48bc8f,aa02f76f-3ff1-4f9d-b920-1d4e0d3a4bf2,c5,c1,27,?,?,surb={'id': 'df28530c-c851-4683-8b69-f2d6afcdb817', 'route': ['p1', 'e12', 'i6', 'x12', 'p2', 'c5']}
1769744676.3985517,RECEIVED,6b6d791e-a24f-4bdb-8464-725edf091fab,808f550e-dd03-4012-aba4-b8740021fd4a,c4,c5,27,p2,?,surb={'id': '9371a46f-643e-4e7e-82bb-3d5f6f4e9c96', 'route': ['p2', 'e8', 'i1', 'x4', 'p1', 'c4']}
1769744676.800565,RECEIVED,82f4ed1c-e986-4bbb-b245-09797d68f55e,172274fd-bf13-441f-a40b-fb06d97c8a28,c4,c5,26,p2,?,surb={'id': 'e01c3562-a250-4265-8625-b95bdb62e196', 'route': ['p2', 'e10', 'i4', 'x8', 'p1', 'c4']}
1769744677.3869922,SENT,536e4a3b-a227-49f4-8392-0fa55dd074cc,45ebf815-cba5-4a6f-a7c7-928536a3a875,c5,c1,3395,?,p2,
1769744677.3871021,CREATED,68438b9f-da03-4775-b6bb-aadefb4ebad0,465a8906-517c-46f0-9831-1877a33815a4,c5,c1,27,?,?,surb={'id': 'b218ea26-fed2-4616-8bab-5dc4016dce07', 'route': ['p1', 'e5', 'i8', 'x6', 'p2', 'c5']}
1769744677.396661,RECEIVED,9b9cc596-3da2-4832-aaa0-3f5ad61309ad,8a72207a-890f-4fe2-bac3-f8dbf0eaaa66,c4,c5,25,p2,?,surb={'id': 'ccd501b5-587b-4f85-bb14-244286fc2c8c', 'route': ['p2', 'e6', 'i9', 'x5', 'p1', 'c4']}
1769744677.4347925,RECEIVED,6ec61112-2971-4ff4-9970-1ac8c66a8b30,d6cd0d64-6687-40cd-a647-c542f33a8216,c4,c5,27,p2,?,surb={'id': '19b11317-302f-455f-b3c9-f17e796fa8c4', 'route': ['p2', 'e4', 'i7', 'x12', 'p1', 'c4']}
1769744677.6386943,SENT,ede812b8-bb04-47d3-926e-ce427046a0dd,ac8de5ba-dee0-4cd9-8fa3-b6e8f647426f,c5,c1,3379,?,p2,
1769744677.6392562,CREATED,18d24263-ef1c-4d7c-8d31-8899aa4f4c52,465a8906-517c-46f0-9831-1877a33815a4,c5,c1,27,?,?,surb={'id': 'b218ea26-fed2-4616-8bab-5dc4016dce07', 'route': ['p1', 'e5', 'i8', 'x6', 'p2', 'c5']}
1769744677.7000082,RECEIVED,6ef48d54-c7db-4ac3-a1af-e2a13e362ee6,8a28f5f1-77ae-4369-87a0-9a08deb7d18b,c4,c5,26,p2,?,surb={'id': '44dd5fb9-500b-4d6d-8aab-78548daade4a', 'route': ['p2', 'e10', 'i11', 'x8', 'p1', 'c4']}
1769744677.8800187,SENT,3addc76c-b380-4cf8-9a41-386987805fda,d2e5a46a-914d-4857-b5a0-f304141f553a,c5,c1,3379,?,p2,
1769744677.8801227,CREATED,e7b4ca33-6df7-4e8e-ba7a-84069518e1ef,725f4e2d-aa4f-43bc-8275-f05e15a98a02,c5,c1,27,?,?,surb={'id': 'e4056ce1-469f-4bb3-b835-1643ea46cd26', 'route': ['p1', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769744677.9112563,SENT,9d0b89d8-5024-49c5-8fdb-615167897ce0,5064468a-0887-472a-82e9-1e10bc491619,c5,c1,3384,?,p2,
1769744677.9134579,CREATED,2aecce24-c383-4a52-80a9-a0de99a76a61,725f4e2d-aa4f-43bc-8275-f05e15a98a02,c5,c1,27,?,?,surb={'id': 'e4056ce1-469f-4bb3-b835-1643ea46cd26', 'route': ['p1', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769744678.0204992,RECEIVED,e015da5c-93fa-4b41-9668-d3580219e144,d438f14c-d9af-4612-bc1a-cc413b26d37f,c4,c5,27,p2,?,surb={'id': '9812a825-5e21-4592-b528-bef6a245c873', 'route': ['p2', 'e8', 'i10', 'x4', 'p1', 'c4']}
1769744678.1529796,SENT,5bd14bdb-a69d-467a-a651-a4f7c3a4ea95,a0c35eca-96f4-46e6-89d7-24ecd52e8d07,c5,c1,3379,?,p2,
1769744678.153148,CREATED,e0c08d0c-9c8a-4b2c-81c6-4870f57e37dd,80143936-eceb-4547-bf6d-ddee3328e821,c5,c1,27,?,?,surb={'id': 'ef00ca6b-c5f5-45df-bc93-c3f49a307deb', 'route': ['p1', 'e8', 'i9', 'x6', 'p2', 'c5']}
1769744678.1969078,SENT,7e908f3b-867e-4d8a-9f31-a23500d94758,b834e0fb-514a-485e-b521-273cd404bda1,c5,c1,3375,?,p2,
1769744678.1970775,CREATED,4e14c449-72fe-4593-a9d6-a21bfd2c15fe,80143936-eceb-4547-bf6d-ddee3328e821,c5,c1,27,?,?,surb={'id': 'ef00ca6b-c5f5-45df-bc93-c3f49a307deb', 'route': ['p1', 'e8', 'i9', 'x6', 'p2', 'c5']}
1769744678.258661,SENT,cf9923d3-e9aa-4ed0-926f-96f12c057eb1,b0819dc3-a8d0-4e70-9dc9-dff453e36ab1,c5,c1,3371,?,p2,
