timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769757657.710228,SENT,e38869b5-4a1a-49f9-95da-f49ba0532a8a,6d04a40f-9b19-467b-8089-987b7362d8be,c1,c2,3392,?,p1,
1769757657.7103293,CREATED,933bfbe7-baa7-4b4a-9674-812dd273585f,e242ed8b-9892-486f-b8e9-bac4e088acca,c1,c2,27,?,?,surb={'id': '886ea909-c103-4bf0-9ab4-3c02bb3d1c8f', 'route': ['p2', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769757658.117718,RECEIVED,66f328e2-2b55-404a-95b7-bf695f536032,2b66ae9a-3351-45ad-b41e-ca03385c6f0e,c4,c1,27,p1,?,surb={'id': 'd1f5ba38-76b3-4bbd-a108-ec54d2439614', 'route': ['p1', 'e9', 'i2', 'x9', 'p1', 'c4']}
1769757658.1554403,SENT,5ef95157-d701-403f-a1f3-571535450e80,b2dc1696-a290-41c1-b25b-98d65c07a86c,c1,c2,3392,?,p1,
1769757658.1555989,CREATED,a5f6a10d-6998-47fe-8bd9-dd7beeda47f3,3f1a7cf6-a357-4190-bf68-e4ba32829e62,c1,c2,27,?,?,surb={'id': 'b95eab7e-6505-4332-bd93-57625f9b87aa', 'route': ['p2', 'e6', 'i7', 'x7', 'p1', 'c1']}
1769757658.1665041,SENT,823d5f4c-3486-4dd1-b777-d2df5504a8bc,af4e4132-61cd-44a9-ac6d-3e4ae8f1b24b,c1,c2,3365,?,p1,
1769757658.1666706,CREATED,99f7e531-a780-44aa-a657-da2c7aeb078e,eccf0c10-04eb-4362-8d3c-20843cb12f1d,c1,c2,26,?,?,surb={'id': 'a27e1333-b4e8-42ee-9109-0898a7dd03b4', 'route': ['p2', 'e8', 'i7', 'x5', 'p1', 'c1']}
1769757658.3448722,SENT,368f5c1f-b39f-4c2f-becb-c675cc89a45f,bf985f9b-cfe0-4dfe-a933-91746e4dcf76,c1,c2,3371,?,p1,
1769757658.3450136,CREATED,8db11d9d-1792-42b7-8cba-b1e9d3d693f4,fd61d3a5-5b36-4ecb-88d1-0bda34bb78c8,c1,c2,26,?,?,surb={'id': '1a75de7d-283d-4378-8246-c163c739fbd4', 'route': ['p2', 'e11', 'i2', 'x3', 'p1', 'c1']}
1769757658.4021435,RECEIVED,21b6b4bc-bbec-4e3d-90fd-26c09f05040f,486f0b35-3610-446a-9614-97ed781f62a3,c4,c1,26,p1,?,surb={'id': '19376d70-09f3-4e3e-ace4-6ec17f476c9e', 'route': ['p1', 'e9', 'i2', 'x8', 'p1', 'c4']}
1769757658.4841168,SENT,c2120e6d-228f-45d4-9069-13d088a42484,c14e14cf-2b06-4e87-a13f-7a1a49203dce,c1,c2,3384,?,p1,
1769757658.4842699,CREATED,ae9b2277-7102-44c0-a577-c96618e20ea3,571c1075-26dc-488f-9d82-fc7742b9c204,c1,c2,27,?,?,surb={'id': '17286489-7f53-4200-9533-7045f69a996f', 'route': ['p2', 'e5', 'i2', 'x6', 'p1', 'c1']}
1769757658.8820696,RECEIVED,6e5ca233-13a5-40ba-8cd2-a71d4a39005e,35a1a90b-f8bf-44c1-9554-58411fd7c91a,c3,c1,27,p1,?,surb={'id': '7f683b54-5a8f-4e77-89d4-b6395f891e52', 'route': ['p1', 'e12', 'i12', 'x2', 'p3', 'c3']}
1769757658.9734,RECEIVED,4e697570-4c0f-4a16-aad0-b0fa1b97e804,1e54b12b-821d-4828-a186-d6e65a0bb089,c3,c1,27,p1,?,surb={'id': '160013d2-bb29-4e29-812b-6124d705d39d', 'route': ['p1', 'e5', 'i5', 'x11', 'p3', 'c3']}
1769757658.9758182,SENT,75b4fab8-0b52-46d2-9279-d3c21f563555,7fcf8763-139e-4984-8783-a1c6f9b0dcff,c1,c2,3389,?,p1,
1769757658.975962,CREATED,6e796fe7-c4eb-436f-980b-c081aabeade2,5f840c7b-802e-4ac7-8ed9-e0088acebb2e,c1,c2,27,?,?,surb={'id': '3204b879-606f-457f-b58e-e2f6a76d800d', 'route': ['p2', 'e6', 'i11', 'x7', 'p1', 'c1']}
1769757659.1435535,RECEIVED,c88e328b-412d-468e-a540-f3e6c758d899,9205611f-6f32-4a0e-b846-9071962cb2af,c4,c1,26,p1,?,surb={'id': 'd9b19836-e08a-487a-965d-5af86d7afee8', 'route': ['p1', 'e10', 'i8', 'x4', 'p1', 'c4']}
1769757659.349649,RECEIVED,1b6d5bca-95ed-4798-bc57-4078ad80e657,73f3704a-22c7-4470-a7e8-69c531493022,c3,c1,25,p1,?,surb={'id': '0a4ed902-e596-45e9-99db-ff54fa413953', 'route': ['p1', 'e12', 'i2', 'x5', 'p3', 'c3']}
1769757659.5117211,RECEIVED,41bd926f-a0e8-49d6-90c7-10207cc6b379,04ee8da8-b0e2-4755-9799-67fe99708233,c4,c1,27,p1,?,surb={'id': '563ed025-3e70-4370-baf2-bf96cc9158e5', 'route': ['p1', 'e12', 'i1', 'x7', 'p1', 'c4']}
1769757659.7498045,SENT,a00b71a8-2b7c-48e1-80da-e960c1cdb134,4d21e9c7-4cdf-458c-abd3-d0410ee32472,c1,c2,3388,?,p1,
1769757659.749881,CREATED,6177f69f-8c79-4959-9bec-ccc41c1c749a,8760746b-d0d9-4fd5-8e84-0cf9d8f2834d,c1,c2,27,?,?,surb={'id': '4b199c18-571a-4fa4-b1e1-3405b5869cfe', 'route': ['p2', 'e6', 'i11', 'x5', 'p1', 'c1']}
1769757660.3336506,SENT,d5140d91-be2c-4fc7-b50b-35176631dafa,2143224d-0ba8-4cf6-b115-56e076b40ce1,c1,c2,3396,?,p1,
1769757660.33377,CREATED,912d5bda-f266-4d86-adc2-18816916aab8,0ebeefce-3161-4f90-9cd9-5aa7ce75ed27,c1,c2,27,?,?,surb={'id': '972ef32e-0d3e-4e4d-abca-b9ab1c7ab3c0', 'route': ['p2', 'e2', 'i6', 'x6', 'p1', 'c1']}
1769757660.4410663,RECEIVED,55134f81-98f1-47e7-9495-4f5aef65fe73,55d1a967-5d93-4f03-86d7-04ecced5a500,c3,c1,27,p1,?,surb={'id': '6c2deba0-8ded-4663-abf8-b83f0e67fcb8', 'route': ['p1', 'e8', 'i12', 'x2', 'p3', 'c3']}
1769757660.4467263,SENT,dbe870cd-879c-44b2-b8e2-eee916118761,9ed83359-5c91-4034-9780-ff0f6119c1e5,c1,c2,3376,?,p1,
1769757660.4468262,CREATED,5089a47a-2661-43f0-9e62-ff06d4f4b020,324d3984-6391-43d9-b7b4-560b065810dc,c1,c2,27,?,?,surb={'id': 'd9a781ce-274b-44dd-bf6e-b28eaeb7643f', 'route': ['p2', 'e6', 'i9', 'x10', 'p1', 'c1']}
1769757660.617746,RECEIVED,872eb32e-f980-42f9-aa5a-26377cb04c3e,a59b90fb-dfd6-4bb4-9bdb-5827591ca160,c3,c1,26,p1,?,surb={'id': '0d8c59e6-2521-4702-9c33-1ce395baa99b', 'route': ['p1', 'e6', 'i1', 'x3', 'p3', 'c3']}
1769757660.9213874,RECEIVED,28907e60-8af6-4b15-b458-fb5e20836540,07450feb-ee11-423b-8ffb-fcd37d9397b5,c4,c1,26,p1,?,surb={'id': '6e0037bf-04b9-46c6-9fdf-dbacb96931e0', 'route': ['p1', 'e4', 'i3', 'x5', 'p1', 'c4']}
1769757661.0794346,RECEIVED,28a65d8b-cf8e-44c4-9957-c6bae29c2d19,b41fd95b-5f47-4b48-a17e-880200d0ef2f,c4,c1,26,p1,?,surb={'id': 'fbe2bf9c-de64-441a-b2c8-d2113264ace4', 'route': ['p1', 'e1', 'i11', 'x3', 'p1', 'c4']}
1769757661.279785,SENT,57a521d3-ec3b-4137-a5b8-f18dc053c1a2,d8d7999b-35dd-4e4f-b44c-a93345baf711,c1,c2,3363,?,p1,
1769757661.279878,CREATED,d5eb3bac-edfc-48a4-8f8d-d7a4134612a1,5f09243b-e9de-4945-8023-23a207e2cc2c,c1,c2,27,?,?,surb={'id': 'c6d7c239-7095-49a5-abfa-02ddcc5d0b1a', 'route': ['p2', 'e9', 'i8', 'x1', 'p1', 'c1']}
1769757661.3681087,RECEIVED,28aaaaf1-f54e-42d9-b8cc-abdbc714ad81,23eb79d6-04de-4541-a378-520c5cd211f2,c3,c1,27,p1,?,surb={'id': 'c4ed6500-bdd9-424d-b82f-8483ba02d3f3', 'route': ['p1', 'e3', 'i5', 'x10', 'p3', 'c3']}
1769757661.4159613,RECEIVED,82cac5eb-d096-45bd-a2da-10441ff78b15,cd6a0ced-bcf3-4bb6-b299-dc6b9985bf9d,c3,c1,27,p1,?,surb={'id': 'f5db0179-691b-4c10-a86b-3593381b344b', 'route': ['p1', 'e7', 'i6', 'x4', 'p3', 'c3']}
1769757661.8401859,RECEIVED,065e672d-02d1-4318-b304-93f07c09b827,b279f5bf-98fe-4a03-ab20-6909a93b13dd,c3,c1,27,p1,?,surb={'id': 'd2b3e3ce-41bd-490d-a4e5-0d38c7517136', 'route': ['p1', 'e1', 'i12', 'x9', 'p3', 'c3']}
1769757661.855462,SENT,085b622c-307e-45fc-9ca3-15d6ec4af93c,449d0f0e-4708-4de9-953e-7824e5759377,c1,c2,3391,?,p1,
1769757661.8555753,CREATED,386c2484-721c-4340-a113-35de0a4a263a,a9aa0f15-336b-4a0f-9359-1a5df838b592,c1,c2,27,?,?,surb={'id': '180924a7-d4ce-4c88-a5db-3b102f3958c6', 'route': ['p2', 'e2', 'i11', 'x5', 'p1', 'c1']}
1769757661.8767462,SENT,3238b165-adf7-4b1e-b54d-4ccf0896facf,3b7d190a-7a0d-4696-8266-d44dc987f559,c1,c2,3360,?,p1,
1769757661.8768375,CREATED,3742da34-93f9-4f7f-8992-e496bad2055a,2818a6d2-431a-402a-abe5-22cd6eb54f68,c1,c2,27,?,?,surb={'id': 'e3c1de0d-8a89-42c4-9074-20dfbd8b4428', 'route': ['p2', 'e11', 'i8', 'x5', 'p1', 'c1']}
1769757662.0015156,SENT,e33f46e1-94af-4f49-80e3-f65f1e911f23,228a7065-50d3-4913-9899-951da9ed4490,c1,c2,3347,?,p1,
1769757662.0016189,CREATED,75bf3058-2476-46a8-bce8-a791036d151d,24bb8dd2-a875-4451-9b62-4db0b35f40c4,c1,c2,24,?,?,surb={'id': '8bdc6843-6e06-41a5-9938-50a437d03639', 'route': ['p2', 'e1', 'i5', 'x7', 'p1', 'c1']}
1769757662.3242455,RECEIVED,96977321-2bef-40f7-a498-4b0c9537314c,16fa3a62-434a-4d20-a49c-40a1169c808b,c4,c1,26,p1,?,surb={'id': '0247bde7-a037-425e-b7a3-c37e2f82456f', 'route': ['p1', 'e6', 'i9', 'x5', 'p1', 'c4']}
1769757662.4819338,RECEIVED,fb1a4303-bb6d-4171-80ec-c8f8a1e15f29,aa3fdb71-5063-47db-bcfb-77439653d5b1,c3,c1,27,p1,?,surb={'id': '507ef035-cdf2-4804-a4d5-fcd3aed1a7ea', 'route': ['p1', 'e6', 'i6', 'x4', 'p3', 'c3']}
1769757662.5949008,SENT,1eb341f3-197c-41f5-8e7f-743340c6b419,db45ca4c-e9a5-497b-9f8f-900dde7be256,c1,c2,3388,?,p1,
1769757662.5949996,CREATED,2f23225b-7051-4e8f-b8d8-4f89ea9037e6,9310f9e7-1133-458f-9c9b-4886750da579,c1,c2,27,?,?,surb={'id': '8dd289f9-1859-4208-a376-61a65ef1532f', 'route': ['p2', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769757662.8263135,RECEIVED,bc12833a-86ec-4045-8722-98dc868dc815,a3922b28-756d-4530-b291-13dd4706222e,c3,c1,27,p1,?,surb={'id': 'b56dcad5-faaa-4256-a89a-e5c80979ceee', 'route': ['p1', 'e6', 'i9', 'x2', 'p3', 'c3']}
1769757662.8509316,RECEIVED,27f1067a-69af-4912-ad2c-b6d2a1e2a6ef,98bf7d47-cae7-4d1c-b8a8-c777ed361525,c4,c1,27,p1,?,surb={'id': '91188357-207a-41fc-8c48-380dfdb317d6', 'route': ['p1', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769757663.1876574,SENT,61417e54-f57d-445e-8a48-f1992520f8be,b5a9ca8e-24f7-4c09-b993-34c2a3952f0f,c1,c2,3361,?,p1,
1769757663.1877353,CREATED,8b3b3891-7269-4c7f-8438-dea9b32fe7df,14bfd96b-72a3-4891-bf43-383a3002e6d5,c1,c2,26,?,?,surb={'id': '018ccf8e-1e41-4dbe-9883-35e75ed8ee6c', 'route': ['p2', 'e2', 'i10', 'x5', 'p1', 'c1']}
1769757663.203336,RECEIVED,f791f8f6-de3b-432a-9418-670cd583cb57,06c8e51e-3323-43a6-8e36-0a2ea0fe55b7,c4,c1,26,p1,?,surb={'id': '34ec410f-8628-4ade-9b2d-f019b31498c4', 'route': ['p1', 'e8', 'i8', 'x5', 'p1', 'c4']}
1769757663.3063276,SENT,51039a45-2290-4be9-b22d-71b0803bf897,d8aa0864-f2db-4f22-b565-e201515fe915,c1,c2,3358,?,p1,
1769757663.3064065,CREATED,5255e76d-e6c8-4f43-ada2-217d140d6271,efc955bf-a284-4e1c-94ac-8b9cd3970299,c1,c2,27,?,?,surb={'id': '3b10a074-a7dc-49a7-ad4e-3ce9bc609f20', 'route': ['p2', 'e2', 'i4', 'x11', 'p1', 'c1']}
1769757663.384292,RECEIVED,45417702-253b-4f4f-8746-b3b2367b6058,2601beaf-2587-4ec1-b93f-a3bf917a0289,c3,c1,27,p1,?,surb={'id': 'e5bc019f-d98d-409b-9d6b-a579ab93364f', 'route': ['p1', 'e6', 'i9', 'x6', 'p3', 'c3']}
1769757663.633913,RECEIVED,0898a160-fc59-43b5-a6c9-2b4313898f81,706776ad-d8e8-4dc9-b7db-e333edbefeff,c4,c1,27,p1,?,surb={'id': 'ca76960a-3ef1-4779-bfa2-f31c4f472c3f', 'route': ['p1', 'e4', 'i12', 'x4', 'p1', 'c4']}
1769757663.6401103,RECEIVED,3ff84313-73ac-4841-89bc-4186fcbd0e93,a952e3b3-7a7d-408e-8ccb-9b011020140b,c4,c1,27,p1,?,surb={'id': 'be7a784a-31a3-49de-95a8-adc6226bd6ab', 'route': ['p1', 'e10', 'i8', 'x10', 'p1', 'c4']}
1769757664.000928,SENT,7355ccfb-94e0-4fd4-8b30-c9ea8071b39d,3f951fdb-65fd-4ce9-845b-d8c70c0802b6,c1,c2,3363,?,p1,
1769757664.00108,CREATED,6e49ff3f-119c-4a96-a94d-96d84221fdcb,fe370f56-cffa-4efc-aef7-8b03fb51999d,c1,c2,27,?,?,surb={'id': '34eefd71-85d4-4283-b4a9-754075fb4766', 'route': ['p2', 'e5', 'i6', 'x3', 'p1', 'c1']}
1769757664.14359,SENT,01c1e9cc-cdf6-4961-9d4a-37807f9515f4,f41f4faa-749a-4867-9036-1527e8a522d8,c1,c2,3383,?,p1,
1769757664.1436775,CREATED,251cccf5-461c-4d90-83fe-42d086abb86d,ccecd47f-83da-437c-a327-68929a0b7241,c1,c2,27,?,?,surb={'id': '8a9c9d50-bbb7-40e9-8a50-3e30a9a2d55b', 'route': ['p2', 'e4', 'i1', 'x1', 'p1', 'c1']}
1769757664.2851803,RECEIVED,171a9e00-0f5d-47f6-8b61-1edfb16eae2b,7cd5aa89-8744-4aa8-a58e-9c2a749f1e58,c3,c1,27,p1,?,surb={'id': 'b5925e01-925f-4440-9882-2860a0288039', 'route': ['p1', 'e7', 'i5', 'x12', 'p3', 'c3']}
1769757664.2999089,RECEIVED,ebd4d164-ef76-47ba-81e4-a69d51f66315,bc1b9c2c-b013-427b-bebe-083e58cf6b66,c4,c1,27,p1,?,surb={'id': 'c36d7628-c3c9-49ab-910d-1fa1e11e0628', 'route': ['p1', 'e6', 'i5', 'x5', 'p1', 'c4']}
1769757664.3294668,SENT,6bcd55ba-7884-48cf-92bd-cc7c28c33a98,65d1c79c-4302-463a-ba13-f5b9c6320098,c1,c2,3391,?,p1,
1769757664.3295758,CREATED,81abc76d-cb7d-4ccb-b0da-527147f03298,83a3b604-ac1c-4dc2-a64a-1157c8381aaa,c1,c2,27,?,?,surb={'id': 'c4e22a76-4808-4719-b9da-04bde3b5e72c', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c1']}
1769757664.3505676,RECEIVED,a7677bf3-39ff-49f0-af61-acee83004345,9df8ace1-96ea-4070-9ae9-bf2659b76a1f,c4,c1,27,p1,?,surb={'id': '12a78951-0989-4112-bc82-78d37fdf1e5a', 'route': ['p1', 'e3', 'i8', 'x10', 'p1', 'c4']}
1769757664.5431333,RECEIVED,987f1c19-c011-4bc1-905e-af4d0c257214,112f5acf-f337-4fca-bda3-c3290b4c77cc,c3,c1,27,p1,?,surb={'id': 'ec47468e-adac-40b3-88ce-69f37d90c3e3', 'route': ['p1', 'e11', 'i9', 'x11', 'p3', 'c3']}
1769757664.9150147,RECEIVED,b3191707-1973-4b29-9bcd-6f8722ff7505,65760ca7-5002-4b86-a056-04d87ccffb8e,c4,c1,27,p1,?,surb={'id': '3834a653-53e8-477f-bc8b-eae5cc86c4f7', 'route': ['p1', 'e9', 'i4', 'x8', 'p1', 'c4']}
1769757664.9612267,SENT,b157055c-b148-40cc-a42c-55e3d47407a8,b122e9f4-90ee-45f1-9188-cc882ba759ae,c1,c2,3376,?,p1,
1769757664.9613135,CREATED,845724c1-dcb6-46f7-bfda-4a0b845ad5a3,e50b78a5-17ed-4917-b72a-de4727e53f0e,c1,c2,26,?,?,surb={'id': '1479d619-6697-4794-b1df-cdc947c69476', 'route': ['p2', 'e2', 'i9', 'x9', 'p1', 'c1']}
1769757665.037533,RECEIVED,432ac5c2-9bb9-4f71-839e-eb6ba15566ab,13a89e69-bc1e-4dfe-a5be-3fb688e569b0,c3,c1,27,p1,?,surb={'id': '70fee6a3-27b5-4541-b6e8-0cb9db65a31e', 'route': ['p1', 'e2', 'i5', 'x11', 'p3', 'c3']}
1769757665.0593326,RECEIVED,435e2d32-8d75-40e4-a796-328f9a7b1404,f964f904-7881-4c1a-84d1-456097438b45,c3,c1,27,p1,?,surb={'id': '1674e836-3e83-4e6c-a058-4008c37d0f9b', 'route': ['p1', 'e10', 'i2', 'x11', 'p3', 'c3']}
1769757665.0938861,RECEIVED,de5239aa-f9c6-4003-b5f1-58a817df7bd7,b6dd7d25-3307-4bbb-ac74-c77187108efc,c3,c1,27,p1,?,surb={'id': 'cd897ead-bc85-4ca7-b59c-fdc8fc7e3f5e', 'route': ['p1', 'e8', 'i1', 'x10', 'p3', 'c3']}
1769757665.1448472,RECEIVED,e5f3f278-88af-4887-b3a6-a8a3577728a5,0705b201-2be3-4f60-8bc3-92bd8b2ee2ba,c4,c1,26,p1,?,surb={'id': '22f258ee-8568-4344-8664-483cc3146bcf', 'route': ['p1', 'e3', 'i10', 'x5', 'p1', 'c4']}
1769757665.1585383,RECEIVED,8b3cf648-5090-42f0-ac51-85357af03636,eb913633-3273-428c-bf9d-512973ed5bff,c4,c1,27,p1,?,surb={'id': '1cfc4806-a525-439e-9d77-4a047f89f13d', 'route': ['p1', 'e12', 'i4', 'x9', 'p1', 'c4']}
1769757665.3029053,RECEIVED,911c13fd-7250-433a-b345-31598f35736a,07bc5221-31a1-4fd8-a0b2-c4e8ac5d8b9f,c4,c1,27,p1,?,surb={'id': '86bc256f-1930-456d-b401-f9b5f924c5b4', 'route': ['p1', 'e10', 'i7', 'x11', 'p1', 'c4']}
1769757665.3524466,RECEIVED,0568e4a9-28d3-486e-9f6f-cfe2c91f6044,21551557-d29f-44ac-af8b-20c8ca61ab2e,c4,c1,27,p1,?,surb={'id': '77144ce6-21a8-4c7e-9d87-a98f4d4ddf55', 'route': ['p1', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769757665.360778,RECEIVED,568d4ea6-b270-4f70-8c35-ed74c6a7c4fe,7e5a4d21-313a-4100-8cea-1b671be36c6d,c4,c1,27,p1,?,surb={'id': '9fb856f2-c3f2-491e-a95f-111e0fe85b84', 'route': ['p1', 'e5', 'i7', 'x5', 'p1', 'c4']}
1769757665.3751583,RECEIVED,e75ae030-3766-42b9-8197-ce6e9309e334,ce78f83a-fa3f-45b9-9fa1-3259c04b496f,c3,c1,27,p1,?,surb={'id': '3938cb9c-1c8c-42bb-b93b-ffc9bdf736eb', 'route': ['p1', 'e9', 'i8', 'x10', 'p3', 'c3']}
1769757665.382697,SENT,8066bd62-48cc-4592-bb74-289b88663a75,0550f807-21cd-44b3-9345-110c85d68bca,c1,c2,3383,?,p1,
1769757665.3828428,CREATED,393d56e4-3a2a-4545-b344-5ecb62bc2a37,14d62fc6-0e6f-4239-b1ad-a2b95b54bc20,c1,c2,27,?,?,surb={'id': 'df80ef54-6948-4ea8-9732-375efcc34942', 'route': ['p2', 'e8', 'i8', 'x2', 'p1', 'c1']}
1769757665.4643528,RECEIVED,684a4eec-b8b4-40ea-b1e5-9ebc8e5a90c5,03d585cc-bd10-4e29-b037-7bb3724040d6,c4,c1,26,p1,?,surb={'id': 'a9374fb9-7b97-4ec2-a4e4-7f0940262fd5', 'route': ['p1', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769757665.5578854,SENT,eedb82ba-03bc-4efb-aa49-26d83b27fc30,9565c182-aca5-4c42-8281-d5ca7958ea77,c1,c2,3373,?,p1,
1769757665.5579746,CREATED,297398e2-f2fa-4316-91a1-287893090fa0,cee8333d-84f1-47c4-b2b7-c75e33c9abfd,c1,c2,27,?,?,surb={'id': '9b899c59-c6d1-4b93-983a-52195214b6f4', 'route': ['p2', 'e2', 'i6', 'x3', 'p1', 'c1']}
1769757665.5760033,SENT,04dad10d-4ba5-4b19-9794-d1271df8ebac,28271274-3daa-4018-ba9d-d8c5282be47f,c1,c2,3399,?,p1,
1769757665.5761328,CREATED,db9b4815-e22c-4933-b176-d643a1cb8c66,47136e22-70cc-4203-9ae0-501c98650a63,c1,c2,27,?,?,surb={'id': '3916eeff-c284-4765-b415-c9fa9609e494', 'route': ['p2', 'e8', 'i12', 'x3', 'p1', 'c1']}
1769757665.6678917,SENT,ad7148a2-dc93-4830-b6fa-26b22f8b9fcc,de2e953e-dcea-43ba-804d-7353d04e5d90,c1,c2,3375,?,p1,
1769757665.6679552,CREATED,529bd71a-adde-483f-9550-38e8bdd4db0e,75db309f-4759-4cd7-9f86-ea66b6b533d6,c1,c2,27,?,?,surb={'id': 'bbe4001f-fb36-44aa-9f23-5387d5395006', 'route': ['p2', 'e3', 'i10', 'x1', 'p1', 'c1']}
1769757665.889329,RECEIVED,2c283994-259e-4685-a058-049f981ffb28,8a5535a2-45c6-4f60-bb63-6f22c3a71089,c3,c1,27,p1,?,surb={'id': 'eac6bc7c-7c08-4dc6-ac69-766e2fb9d2e2', 'route': ['p1', 'e9', 'i11', 'x11', 'p3', 'c3']}
1769757665.9743996,SENT,d69bb363-5507-4c56-a69a-a6103b62dcb0,e892dc87-755c-48e3-98e6-f4720ae6ceaa,c1,c2,3371,?,p1,
1769757665.9745553,CREATED,1a518e73-2203-412a-b1d0-1a78cfd93aca,828b432b-ee4a-4585-b954-50fcac90b18c,c1,c2,27,?,?,surb={'id': '9090bef6-ba85-4be9-ad77-7ada5c8c5f4e', 'route': ['p2', 'e5', 'i6', 'x1', 'p1', 'c1']}
1769757666.318835,SENT,fa54d0e5-fe4e-4aeb-8385-8db0bc21733d,3b679944-34c4-4fb6-87a8-8815e5d0cd9f,c1,c2,3368,?,p1,
1769757666.3192792,CREATED,85277da8-1f67-41aa-922a-0de7de1f8b3c,b600d54c-5007-4ef5-bb3d-53d59318275f,c1,c2,26,?,?,surb={'id': 'd1b0e1f5-9325-4d0a-9a23-b016037abc06', 'route': ['p2', 'e11', 'i4', 'x11', 'p1', 'c1']}
1769757666.3389158,RECEIVED,1361f340-f4e7-4539-ba52-ccab02857261,b92699dd-6be3-48ec-b790-0fd00d9dbacc,c3,c1,25,p1,?,surb={'id': '3c92e12a-3e86-4254-bbcb-4de68e7ef10a', 'route': ['p1', 'e3', 'i3', 'x2', 'p3', 'c3']}
1769757666.4661922,RECEIVED,48b0636c-1c6a-43e8-8cba-10751f04d6c6,f2628542-d405-4fc5-870f-ac3648242309,c4,c1,26,p1,?,surb={'id': '7509fe92-e657-460d-ad4a-d4ac5d39cfc3', 'route': ['p1', 'e2', 'i6', 'x8', 'p1', 'c4']}
1769757666.5098696,RECEIVED,37cc4b59-1cf0-4022-9824-776b4fc6e2c3,4a97e17c-87a1-46f5-9f29-cf79d3e9eefb,c3,c1,27,p1,?,surb={'id': '8ed0e0d3-f0d0-40e4-b913-ac75de2b0d9e', 'route': ['p1', 'e10', 'i2', 'x3', 'p3', 'c3']}
1769757666.8407633,RECEIVED,8c1d0d53-4c58-4bf9-b490-963410abb9f6,eb63ae61-eb8d-454e-b25b-3eefd72fb0a9,c4,c1,27,p1,?,surb={'id': '7c34eadc-53ba-4239-b27d-0752082142b7', 'route': ['p1', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769757666.846485,RECEIVED,b80ad435-bfd5-4122-8245-33da44af688c,a2d9b841-e048-4978-93d6-e4cc82bc77d0,c4,c1,27,p1,?,surb={'id': '68aad3b0-1b5f-4cff-b22e-a0366f5a8a7b', 'route': ['p1', 'e1', 'i9', 'x10', 'p1', 'c4']}
1769757666.920999,RECEIVED,0b9394b0-a68e-4be7-aadd-b17cda55bcf4,2881d533-6254-47fc-80fe-9df109746bf7,c3,c1,27,p1,?,surb={'id': '71f794f0-43be-4808-98dc-0ab0985007a7', 'route': ['p1', 'e6', 'i3', 'x4', 'p3', 'c3']}
1769757666.932529,RECEIVED,1d075ce7-68a9-4de5-9e34-0493c2bb6811,a8a8dbb0-9eee-4618-bba5-1e5861802958,c4,c1,27,p1,?,surb={'id': '6743e650-5946-44fb-b5d5-4344edd55940', 'route': ['p1', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769757667.0465145,SENT,b5a4f45a-c1bd-4140-ae61-00752e8511f4,e28f12d8-d61a-4ffc-85c6-7e01d9fd857d,c1,c2,3391,?,p1,
1769757667.0473251,CREATED,5259924e-4893-46d6-a1d5-24d770e36db3,4f7ad54e-d62b-4d84-946d-eeb012e38b6d,c1,c2,27,?,?,surb={'id': 'ee3d78c6-e427-42fd-a9f4-f7fd9eed482e', 'route': ['p2', 'e10', 'i2', 'x3', 'p1', 'c1']}
1769757667.0723453,RECEIVED,842b599a-97ac-4e67-9e4d-ee0b98095099,78f73b5e-e461-4cf8-98de-727b889f7103,c4,c1,27,p1,?,surb={'id': 'e15ab9c8-245f-4994-8939-490bee7859a7', 'route': ['p1', 'e3', 'i11', 'x1', 'p1', 'c4']}
1769757667.5121632,SENT,a85b68d9-8ea2-4fb2-a597-77566b868f00,5b7ccd21-4e72-48c8-bab1-759591544343,c1,c2,3355,?,p1,
1769757667.5122404,CREATED,2c1334dc-bf7d-45e1-97c1-d500c556155f,325770f9-11e9-43a8-bc15-5dc6aa61277d,c1,c2,24,?,?,surb={'id': '41a9c567-e851-4eb9-ac82-d4bbb1a2c71a', 'route': ['p2', 'e2', 'i1', 'x8', 'p1', 'c1']}
1769757667.5666032,SENT,393cba94-e389-4064-a709-7ef2c857e61d,56068372-cff5-4e25-9580-efe711cc17a0,c1,c2,3381,?,p1,
1769757667.566736,CREATED,529556c1-7689-4c48-9f77-3b54254cd41d,ea92f4ce-546a-4d26-a9a5-a036f15d68d3,c1,c2,27,?,?,surb={'id': '429ab032-eace-4f87-b422-c1b33727b465', 'route': ['p2', 'e3', 'i6', 'x4', 'p1', 'c1']}
1769757667.625539,RECEIVED,433de3ac-75b9-43ed-97c8-c3891c2b66a6,084610c8-13b0-4774-82ba-b4beafd2a384,c3,c1,27,p1,?,surb={'id': '63d49db6-d13a-4e5f-a02c-50e82359ddac', 'route': ['p1', 'e9', 'i4', 'x7', 'p3', 'c3']}
