timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769467937.1179838,SENT,d4d2eede-a2e1-4a43-9a0a-a2f3c372be3d,deebeafd-8e98-4cd3-9a5a-cbe073da0885,c4,c3,3395,?,p1,
1769467937.1182382,CREATED,d6a0d472-1568-47af-bdcc-69213c4bb3b7,49cef9f8-422b-461e-bafb-d1f2c4895bf5,c4,c3,27,?,?,surb={'id': '5a26a1c0-b7d9-41dd-8b67-8b95c5cda22b', 'route': ['p3', 'e10', 'i12', 'x9', 'p1', 'c4']}
1769468110.5182574,CREATED,83d5d859-9b84-43fc-b364-8e463858f690,270c0d16-f5b2-4f38-bb8d-7a8708caa874,c4,c3,27,?,?,surb={'id': '41bd7b10-3630-40bc-b5a6-fd95d3c2a1c8', 'route': ['p3', 'e8', 'i8', 'x7', 'p1', 'c4']}
1769468110.543741,SENT,e55d2213-fb72-4132-a506-4215a6134809,4631b241-67e2-46bd-9250-a33bb5992d8a,c4,c3,3364,?,p1,
1769468110.5438747,CREATED,b3c871c8-aaca-48d2-8087-fc0a3b2f17aa,270c0d16-f5b2-4f38-bb8d-7a8708caa874,c4,c3,27,?,?,surb={'id': '41bd7b10-3630-40bc-b5a6-fd95d3c2a1c8', 'route': ['p3', 'e8', 'i8', 'x7', 'p1', 'c4']}
1769468110.9826484,SENT,1e3b4cc7-cb31-4a95-9be1-b2b3d710b677,b6deb912-3948-40f0-b0cf-59628dcf6b3c,c4,c3,3391,?,p1,
1769468110.9828246,CREATED,72c26b6c-ae06-4c0b-89ec-8dd6ffc0b1fa,00e0b081-feb9-48fc-a64f-a198374f6d11,c4,c3,27,?,?,surb={'id': '94279e91-e6f0-46de-814e-1e42d5c7648f', 'route': ['p3', 'e11', 'i6', 'x7', 'p1', 'c4']}
1769468111.155445,RECEIVED,040a5efc-5816-47ff-b5a1-8797c896d3a7,2d49bda3-1991-4457-a742-6dc24cef4061,c2,c4,26,p1,?,surb={'id': '0b41495a-3682-404b-92b6-5ec018acd0ca', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769468111.6741037,SENT,36f22dbc-3de8-4564-a4f2-27c254cb34b2,0b3364fe-2bfb-4fdc-9393-5c30b2dd629c,c4,c3,3389,?,p1,
1769468111.6741757,CREATED,c4dd512b-7c59-485e-919c-94833be80c83,00e0b081-feb9-48fc-a64f-a198374f6d11,c4,c3,27,?,?,surb={'id': '94279e91-e6f0-46de-814e-1e42d5c7648f', 'route': ['p3', 'e11', 'i6', 'x7', 'p1', 'c4']}
1769468111.6959782,RECEIVED,f2b2c9e2-8b43-4be3-b9db-85800b198a8a,dc4f4bef-da8e-40f1-85cf-e695b6db293e,c2,c4,27,p1,?,surb={'id': 'b7b34a86-f03f-45ab-a00e-7c0f6fb578dc', 'route': ['p1', 'e12', 'i6', 'x12', 'p2', 'c2']}
1769468112.0337405,RECEIVED,a172b846-9fa4-4b0a-a6a5-61831979b74f,55e7bb13-79f8-4907-8a6a-51e8dd9ff65c,c2,c4,27,p1,?,surb={'id': 'ebce7969-a072-49d4-ac00-af735005e3b5', 'route': ['p1', 'e6', 'i1', 'x1', 'p2', 'c2']}
1769468112.0524766,RECEIVED,55d7eec0-edbd-4ed5-afa9-af1e1949cbf4,fa43c527-4dbd-4ee1-8a8d-30b33e4b19dd,c2,c4,26,p1,?,surb={'id': '1dfaa741-9619-4b00-9be1-121f4d0fb85a', 'route': ['p1', 'e6', 'i5', 'x8', 'p2', 'c2']}
1769468112.1005433,RECEIVED,a55ea22a-1cb1-4846-b00c-749c49a06798,2d49bda3-1991-4457-a742-6dc24cef4061,c2,c4,26,p1,?,surb={'id': '0b41495a-3682-404b-92b6-5ec018acd0ca', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769468112.4221246,RECEIVED,e1271248-8d3a-434a-89c9-0207ab26bd51,f976b66d-0963-4fb9-95d5-010d4950b42f,c2,c4,27,p1,?,surb={'id': '1a1bee8f-cb07-4edb-9773-1bfe6e7776c1', 'route': ['p1', 'e5', 'i8', 'x10', 'p2', 'c2']}
1769468112.6525903,SENT,dbe8cb7f-4339-461e-87a7-f4670600e4b9,2bb3095a-53ea-462d-beaa-8206615699c6,c4,c3,3380,?,p1,
1769468112.6526716,CREATED,75748b5a-a795-48eb-976b-90c442950bff,24559484-4fe9-4e2a-8305-f6c6e8c21628,c4,c3,27,?,?,surb={'id': 'd33a86e1-b9a5-4944-b747-82274db33e30', 'route': ['p3', 'e9', 'i9', 'x11', 'p1', 'c4']}
1769468113.0022004,SENT,519bad93-c89a-4e0f-aa5f-550759ad6734,a1ea7595-8713-48f8-b35c-e8794a4574eb,c4,c3,3378,?,p1,
1769468113.0023527,CREATED,89f4e1ab-596e-4dfb-8887-2caeb9c22164,24559484-4fe9-4e2a-8305-f6c6e8c21628,c4,c3,27,?,?,surb={'id': 'd33a86e1-b9a5-4944-b747-82274db33e30', 'route': ['p3', 'e9', 'i9', 'x11', 'p1', 'c4']}
1769468113.267407,SENT,9eff10e7-738e-4e17-a3e6-37827df76810,e4859cc9-9cc4-4703-8931-bca87624feb8,c4,c3,3355,?,p1,
1769468113.267559,CREATED,837c4c70-1d7c-4788-a31a-e49f0698a713,6e8c01ed-92c4-48f6-8b73-ee691510ac30,c4,c3,25,?,?,surb={'id': '6e4b9762-eecc-4535-864b-fe1e71b34402', 'route': ['p3', 'e9', 'i11', 'x7', 'p1', 'c4']}
1769468113.8114524,SENT,2a422847-af72-4ca4-af94-4ba1b4df608d,d236ac55-ac88-4bc7-a0df-707764140e76,c4,c3,3360,?,p1,
1769468113.811583,CREATED,97693e42-8ecc-4649-939c-f73922a5ea6d,6e8c01ed-92c4-48f6-8b73-ee691510ac30,c4,c3,25,?,?,surb={'id': '6e4b9762-eecc-4535-864b-fe1e71b34402', 'route': ['p3', 'e9', 'i11', 'x7', 'p1', 'c4']}
1769468113.8677278,SENT,ac9fee8e-8984-4d4d-957e-d5f9f87f04b0,b5c2b689-bb66-428e-97a3-450e3078627f,c4,c3,3391,?,p1,
1769468113.8678775,CREATED,3a9489a6-a44c-4cf3-90c0-f7edccae3ff0,4c96ae07-9147-4a65-b468-e020a9ef80ea,c4,c3,27,?,?,surb={'id': '2c1598b1-27ef-4002-9566-21f364c75546', 'route': ['p3', 'e2', 'i6', 'x11', 'p1', 'c4']}
1769468113.8774529,RECEIVED,8ee54b0c-ac3d-4225-9771-0cf65b238be1,f976b66d-0963-4fb9-95d5-010d4950b42f,c2,c4,27,p1,?,surb={'id': '1a1bee8f-cb07-4edb-9773-1bfe6e7776c1', 'route': ['p1', 'e5', 'i8', 'x10', 'p2', 'c2']}
1769468113.9543762,SENT,696d22e2-30cf-4494-88ca-3a58b5d2f39b,31c5cf08-2232-4f1d-b2f4-747ea74e0283,c4,c3,3401,?,p1,
1769468113.9545238,CREATED,e19c4fa1-97f0-47d9-a376-2fd4db7c7c30,4c96ae07-9147-4a65-b468-e020a9ef80ea,c4,c3,27,?,?,surb={'id': '2c1598b1-27ef-4002-9566-21f364c75546', 'route': ['p3', 'e2', 'i6', 'x11', 'p1', 'c4']}
1769468114.1738389,RECEIVED,665744f7-f05c-4bf9-afef-7af6d963b415,9ed6a225-e654-4dbc-99c8-496598657dd5,c2,c4,27,p1,?,surb={'id': '4e42d88e-a255-4c78-a0d1-6a6761ee740f', 'route': ['p1', 'e5', 'i5', 'x6', 'p2', 'c2']}
1769468114.2500272,SENT,a26a2526-8ee7-4bd8-bf8c-270ff25799b7,80dd9a60-01eb-4fc8-8d72-b2e794de8690,c4,c3,3399,?,p1,
1769468114.2501867,CREATED,a7fdd394-5da3-44e6-a68d-cf2cfee307df,9d48307b-5285-4e20-902e-6508587b3df2,c4,c3,27,?,?,surb={'id': 'd77ab468-aa43-4145-bd93-30aaeb149567', 'route': ['p3', 'e5', 'i8', 'x12', 'p1', 'c4']}
1769468114.2963557,RECEIVED,7f45595a-2c06-4465-9c5b-880a9f4d2dbe,369453bc-6553-4624-9e8f-a890b317857b,c2,c4,27,p1,?,surb={'id': 'f736aa8b-a354-4df2-8f0a-c48e2b9ba597', 'route': ['p1', 'e9', 'i9', 'x6', 'p2', 'c2']}
1769468114.4928892,RECEIVED,973102b0-f3c1-461f-be4c-bc93d4edf407,369453bc-6553-4624-9e8f-a890b317857b,c2,c4,27,p1,?,surb={'id': 'f736aa8b-a354-4df2-8f0a-c48e2b9ba597', 'route': ['p1', 'e9', 'i9', 'x6', 'p2', 'c2']}
1769468114.6434696,SENT,ac2e1d10-3bfd-4bdb-8566-e6ea97fc9654,9214bc45-af43-45f6-bbf1-4862e340bcaf,c4,c3,3387,?,p1,
1769468114.6436377,CREATED,061d2eef-3672-433c-8f45-018c27e14668,9d48307b-5285-4e20-902e-6508587b3df2,c4,c3,27,?,?,surb={'id': 'd77ab468-aa43-4145-bd93-30aaeb149567', 'route': ['p3', 'e5', 'i8', 'x12', 'p1', 'c4']}
1769468114.75643,SENT,58c3b4b2-cb55-4322-bd7e-ce27fab82162,3fcd7c41-f33d-4829-98c6-ac8daa39b906,c4,c3,3397,?,p1,
1769468114.7565827,CREATED,f4c3d194-8c43-4626-9f5f-95f1872fdcb9,23560de7-3ebf-45e4-9385-4a9118829065,c4,c3,26,?,?,surb={'id': '1e9883e7-6d70-47ff-88f8-6531914f194f', 'route': ['p3', 'e11', 'i9', 'x10', 'p1', 'c4']}
1769468114.817865,SENT,c08dc753-62c9-409f-b586-083eee078ab6,92d971cc-99d3-4bbf-93a0-0e7cd58cda44,c4,c3,3362,?,p1,
1769468114.8180175,CREATED,9b0552de-0c13-42c5-a0aa-1e818b64ff37,23560de7-3ebf-45e4-9385-4a9118829065,c4,c3,26,?,?,surb={'id': '1e9883e7-6d70-47ff-88f8-6531914f194f', 'route': ['p3', 'e11', 'i9', 'x10', 'p1', 'c4']}
1769468115.172421,RECEIVED,98572a33-c153-4c2b-a517-ec1cc7ae7dee,fa43c527-4dbd-4ee1-8a8d-30b33e4b19dd,c2,c4,26,p1,?,surb={'id': '1dfaa741-9619-4b00-9be1-121f4d0fb85a', 'route': ['p1', 'e6', 'i5', 'x8', 'p2', 'c2']}
1769468115.1902163,RECEIVED,64eb2d10-5431-48ad-b106-acc538fca194,9ed6a225-e654-4dbc-99c8-496598657dd5,c2,c4,27,p1,?,surb={'id': '4e42d88e-a255-4c78-a0d1-6a6761ee740f', 'route': ['p1', 'e5', 'i5', 'x6', 'p2', 'c2']}
1769468115.2537758,SENT,52e2dd60-00f2-45f9-bae7-edbe69feba89,1d88fd61-a366-4418-8ecc-02ceb1ae5a7e,c4,c3,3359,?,p1,
1769468115.2539225,CREATED,32650f3c-c766-43d6-bc32-e873befcead0,6343fbad-3405-4e4e-b658-4b7a0b13f24e,c4,c3,27,?,?,surb={'id': '7fcaa1f6-ee76-4857-a7df-93c37e46479d', 'route': ['p3', 'e8', 'i9', 'x11', 'p1', 'c4']}
1769468115.6319973,SENT,a6cf6d6a-800e-43e7-a2d9-1c854520a147,dd649024-b5eb-4a3f-90f8-7f687b24a808,c4,c3,3387,?,p1,
1769468115.6321683,CREATED,4c7cfc1a-f743-45a6-9488-98adfa5be1d1,6343fbad-3405-4e4e-b658-4b7a0b13f24e,c4,c3,27,?,?,surb={'id': '7fcaa1f6-ee76-4857-a7df-93c37e46479d', 'route': ['p3', 'e8', 'i9', 'x11', 'p1', 'c4']}
1769468116.2897034,RECEIVED,3e4744fd-2f6d-45f0-956c-f156c163bd3a,55e7bb13-79f8-4907-8a6a-51e8dd9ff65c,c2,c4,27,p1,?,surb={'id': 'ebce7969-a072-49d4-ac00-af735005e3b5', 'route': ['p1', 'e6', 'i1', 'x1', 'p2', 'c2']}
1769468116.3863926,SENT,00e11393-53f2-4ec8-a0c8-cc706e10f242,8027602d-4ce4-4f18-bbf6-91997e7cc4de,c4,c3,3379,?,p1,
1769468116.3865402,CREATED,0e734462-7425-44b7-8665-92d3cc892da8,6438851d-c970-4d51-9029-3a3d099579cd,c4,c3,26,?,?,surb={'id': 'cca1783a-f4c3-4131-b010-db5ed44f3b2d', 'route': ['p3', 'e2', 'i6', 'x7', 'p1', 'c4']}
1769468116.3951292,RECEIVED,57fea2b5-267e-4858-b945-1f0eeb966207,8198b730-4c4c-4cb5-86a9-4131bf752cef,c2,c4,27,p1,?,surb={'id': '1d1b6ba8-c908-474c-8e0f-9631b6f9db1a', 'route': ['p1', 'e2', 'i3', 'x6', 'p2', 'c2']}
1769468116.482448,RECEIVED,de0abff5-79cf-4458-8dab-0d4eba60813e,25e8f1e9-d691-4dc5-af70-791e02a7652e,c2,c4,26,p1,?,surb={'id': '34d7af50-fa93-4080-b198-709aa80650e6', 'route': ['p1', 'e12', 'i9', 'x11', 'p2', 'c2']}
1769468116.521705,SENT,48193d06-e3fe-4aaf-b700-d1bbef07b1ae,ef478a66-64a8-432d-add6-7ba5406df0f3,c4,c3,3379,?,p1,
1769468116.5218532,CREATED,fa873526-ab26-470b-862f-3ea154e3204d,6438851d-c970-4d51-9029-3a3d099579cd,c4,c3,26,?,?,surb={'id': 'cca1783a-f4c3-4131-b010-db5ed44f3b2d', 'route': ['p3', 'e2', 'i6', 'x7', 'p1', 'c4']}
1769468116.7309532,SENT,2d812262-4225-4682-9731-b641750e88c9,b7c090c9-49ff-4a13-a4c5-979cef8fbac7,c4,c3,3385,?,p1,
1769468116.7313118,CREATED,649e4a2f-e882-4bb3-96b0-75637c68df25,24c1f27c-bfa4-4f15-a215-4333fe119847,c4,c3,27,?,?,surb={'id': 'f9f02b24-2b2e-465e-a11c-9f77fa6359c4', 'route': ['p3', 'e11', 'i6', 'x3', 'p1', 'c4']}
1769468117.2129316,SENT,8c42616c-efc0-41a1-abb0-56df61f2a804,c581f0ca-d4fb-4cae-8c67-0eb5bda363e2,c4,c3,3399,?,p1,
1769468117.21311,CREATED,e25358ef-798b-4445-9dc5-fb781f725cc1,24c1f27c-bfa4-4f15-a215-4333fe119847,c4,c3,27,?,?,surb={'id': 'f9f02b24-2b2e-465e-a11c-9f77fa6359c4', 'route': ['p3', 'e11', 'i6', 'x3', 'p1', 'c4']}
1769468117.3628588,SENT,e442cf58-1991-4bc9-a1c2-17bf07827a67,afa96275-6eaf-4501-8b4a-1bb2d656619b,c4,c3,3363,?,p1,
1769468117.3630078,CREATED,ba2572a9-eba3-4e02-9b87-b591a8df4210,1dcb6aaa-e091-413f-85b5-13161a77590c,c4,c3,25,?,?,surb={'id': '041a753b-cf8f-4e68-8172-d74235916b80', 'route': ['p3', 'e9', 'i10', 'x3', 'p1', 'c4']}
1769468117.3675644,RECEIVED,035d8c6c-5590-4712-8548-36a4c6f05ca0,65712ed7-eb51-4e49-a468-c7826a8a2bb7,c2,c4,27,p1,?,surb={'id': 'e9ab2453-ef58-4cb5-b085-cc61b44476ae', 'route': ['p1', 'e9', 'i8', 'x2', 'p2', 'c2']}
1769468117.4109428,RECEIVED,b0298f7b-6ee9-4dd7-af85-7df48cfd4a92,8198b730-4c4c-4cb5-86a9-4131bf752cef,c2,c4,27,p1,?,surb={'id': '1d1b6ba8-c908-474c-8e0f-9631b6f9db1a', 'route': ['p1', 'e2', 'i3', 'x6', 'p2', 'c2']}
1769468117.5382717,SENT,cf032394-c4f0-4194-a0a0-9b49f7195348,c5900865-5201-495a-92ff-418b18908179,c4,c3,3383,?,p1,
1769468117.538387,CREATED,fbe6a656-655e-4ffc-ab99-c68cf48a2d94,1dcb6aaa-e091-413f-85b5-13161a77590c,c4,c3,25,?,?,surb={'id': '041a753b-cf8f-4e68-8172-d74235916b80', 'route': ['p3', 'e9', 'i10', 'x3', 'p1', 'c4']}
1769468117.6556258,RECEIVED,f24a7b28-265a-45b9-b812-fc96d98296f5,983c520a-b446-4bf8-8bbc-e112dcd477e0,c2,c4,27,p1,?,surb={'id': '31aeaba1-b785-4582-a333-97871b4000cc', 'route': ['p1', 'e3', 'i10', 'x9', 'p2', 'c2']}
1769468117.8336253,RECEIVED,b9bb9784-24ce-4531-a435-2a312a983d96,983c520a-b446-4bf8-8bbc-e112dcd477e0,c2,c4,27,p1,?,surb={'id': '31aeaba1-b785-4582-a333-97871b4000cc', 'route': ['p1', 'e3', 'i10', 'x9', 'p2', 'c2']}
1769468117.901801,SENT,bfa34b68-676d-405f-a47d-4e6df65035fd,70595f16-d529-4304-8ad5-52ec1f9a3782,c4,c3,3389,?,p1,
1769468117.9019008,CREATED,3ceb4678-14aa-43d6-80f2-0162d552165e,35627164-a9ee-4b81-a24d-9b7c41b7a2a8,c4,c3,27,?,?,surb={'id': 'ed4e73d2-b311-4156-a81c-2c958a68701c', 'route': ['p3', 'e12', 'i1', 'x5', 'p1', 'c4']}
1769468118.078271,RECEIVED,ffce81ab-dbdd-4995-b93e-35cf1967f950,e6a02ec3-304a-495d-9984-cbf849a2f4c4,c2,c4,27,p1,?,surb={'id': '91442e1f-0e29-4e55-8630-6c98288e9f32', 'route': ['p1', 'e2', 'i3', 'x7', 'p2', 'c2']}
1769468118.1571386,RECEIVED,33b9c865-4570-4446-814f-e5b6c223218c,e6a02ec3-304a-495d-9984-cbf849a2f4c4,c2,c4,27,p1,?,surb={'id': '91442e1f-0e29-4e55-8630-6c98288e9f32', 'route': ['p1', 'e2', 'i3', 'x7', 'p2', 'c2']}
1769468118.2110658,RECEIVED,9301c356-53f1-4884-9864-9299aa72e0df,7f79add6-ef91-4d73-b886-12e007cf5682,c2,c4,27,p1,?,surb={'id': 'beeafb8e-6be6-485e-b4df-34c85158a314', 'route': ['p1', 'e2', 'i6', 'x12', 'p2', 'c2']}
1769468118.2649164,SENT,3df7c8f5-796e-40e8-bd49-c997d2ffef1a,f8c9cc61-e079-4bdd-86ba-26eac2c48e9c,c4,c3,3392,?,p1,
1769468118.26498,CREATED,18207b35-a702-423a-b2ba-f5543ad4bc66,35627164-a9ee-4b81-a24d-9b7c41b7a2a8,c4,c3,27,?,?,surb={'id': 'ed4e73d2-b311-4156-a81c-2c958a68701c', 'route': ['p3', 'e12', 'i1', 'x5', 'p1', 'c4']}
1769468118.279239,RECEIVED,49986daf-e1fa-46f1-afca-585d44ff1ae0,7f79add6-ef91-4d73-b886-12e007cf5682,c2,c4,27,p1,?,surb={'id': 'beeafb8e-6be6-485e-b4df-34c85158a314', 'route': ['p1', 'e2', 'i6', 'x12', 'p2', 'c2']}
1769468118.7051709,SENT,2728bc1b-84d8-4d1a-a870-05b7c7e0fefc,feeddd52-cb46-445d-a814-17d356567d73,c4,c3,3392,?,p1,
1769468118.7052476,CREATED,b2ffbf33-2f6c-43d2-97ee-28ee0dcfc882,af1bb4d9-f74e-4cd8-b96d-137a2b4d4e48,c4,c3,27,?,?,surb={'id': '4bf24635-4c4d-4233-96cc-e0e9ce2dd0ac', 'route': ['p3', 'e1', 'i7', 'x1', 'p1', 'c4']}
1769468118.7543342,SENT,efcd5e8e-2c46-4eb0-8f79-08ed2d4ee0a2,c03eef62-fad6-4ae6-a55e-cc0146906ed9,c4,c3,3388,?,p1,
1769468118.7544096,CREATED,58e82dc0-b59d-4700-9966-af2b61208000,af1bb4d9-f74e-4cd8-b96d-137a2b4d4e48,c4,c3,27,?,?,surb={'id': '4bf24635-4c4d-4233-96cc-e0e9ce2dd0ac', 'route': ['p3', 'e1', 'i7', 'x1', 'p1', 'c4']}
1769468118.8127527,SENT,728fb6c0-229a-4152-b96a-946584b8645b,491a7f82-916a-40a9-b01c-4ea24a8aa5d4,c4,c3,3364,?,p1,
1769468118.812827,CREATED,9075cddc-4b31-4929-8f9a-a7c9a23df322,b0bfc3f7-3f4b-4223-be93-dea22207ffbd,c4,c3,27,?,?,surb={'id': '9017c02c-86bc-4d98-b4ee-27bb296a6956', 'route': ['p3', 'e7', 'i8', 'x12', 'p1', 'c4']}
1769468119.032753,RECEIVED,1ff6dcf2-c153-4781-941d-0e2d6d0a6659,bbf53f7e-c780-4e5c-aeb5-0d9a5f6b9711,c2,c4,26,p1,?,surb={'id': 'e5eec7f1-68de-42f8-a44a-c2b59c075341', 'route': ['p1', 'e6', 'i12', 'x11', 'p2', 'c2']}
1769468119.0334535,SENT,d5f69abb-bc5b-4463-8dba-3a21e876b9f4,8ed0575f-002d-4d67-b8bd-1f58c10e8a10,c4,c3,3389,?,p1,
1769468119.0336099,CREATED,20594ab0-e2f0-426a-b304-70413d751754,b0bfc3f7-3f4b-4223-be93-dea22207ffbd,c4,c3,27,?,?,surb={'id': '9017c02c-86bc-4d98-b4ee-27bb296a6956', 'route': ['p3', 'e7', 'i8', 'x12', 'p1', 'c4']}
1769468119.6780963,SENT,04eff561-59b8-4f2a-9abe-c0a7521330d6,4f524e71-251b-476b-b5a2-df3f743b3b73,c4,c3,3396,?,p1,
1769468119.678255,CREATED,f2202128-4257-4bb8-998d-1bc81dc6b8aa,b17d153c-4e2d-440d-b924-3e9fa3324c95,c4,c3,26,?,?,surb={'id': '2542bc81-e83a-4f59-b7bc-26e08161687d', 'route': ['p3', 'e6', 'i3', 'x9', 'p1', 'c4']}
1769468119.8550751,RECEIVED,ba117e43-11fe-4458-aed8-be290c39b3ef,24a969da-8d7d-4bf2-a292-58a25dc0989f,c2,c4,27,p1,?,surb={'id': 'c4b3acbb-b4b7-480c-9078-ab0fde6ebf11', 'route': ['p1', 'e6', 'i4', 'x5', 'p2', 'c2']}
1769468120.3078692,RECEIVED,b5fa52f2-6981-4f95-af3b-d6e442364dcd,65712ed7-eb51-4e49-a468-c7826a8a2bb7,c2,c4,27,p1,?,surb={'id': 'e9ab2453-ef58-4cb5-b085-cc61b44476ae', 'route': ['p1', 'e9', 'i8', 'x2', 'p2', 'c2']}
1769468120.673951,SENT,157a214f-613d-4f46-af9a-f001a6b7a539,3ca63401-fb22-4796-923a-f7d4cf00d65c,c4,c3,3376,?,p1,
1769468120.674095,CREATED,ff3f4465-23f5-42a8-bacb-3fa91f89e44f,b17d153c-4e2d-440d-b924-3e9fa3324c95,c4,c3,26,?,?,surb={'id': '2542bc81-e83a-4f59-b7bc-26e08161687d', 'route': ['p3', 'e6', 'i3', 'x9', 'p1', 'c4']}
1769468120.9912822,SENT,8d59fd13-b79f-4428-8fc7-01155a44aff2,02008512-4e3b-477d-87a1-5e79878ed34a,c4,c3,3380,?,p1,
1769468120.9914048,CREATED,87bed5be-254b-4ee6-8298-ad57c6225f7d,4ad919c7-3e4e-4fc2-b195-af1fed1b7e73,c4,c3,26,?,?,surb={'id': 'd19702e5-ceaf-423f-89b2-9da814b5b9c9', 'route': ['p3', 'e11', 'i12', 'x10', 'p1', 'c4']}
1769468121.012009,SENT,2ae07c89-114d-4bda-87cf-635e45d4f5ad,532d6e23-5450-4010-b3ba-7c34e149377e,c4,c3,3387,?,p1,
1769468121.012154,CREATED,49e41eca-a222-4ab3-bacb-aa1ff160f339,4ad919c7-3e4e-4fc2-b195-af1fed1b7e73,c4,c3,26,?,?,surb={'id': 'd19702e5-ceaf-423f-89b2-9da814b5b9c9', 'route': ['p3', 'e11', 'i12', 'x10', 'p1', 'c4']}
1769468121.0766973,SENT,ebb41542-41c5-4d8c-8d63-c87e1e2b49b7,779f76ad-094c-4c2b-af12-08d27d0718b7,c4,c3,3380,?,p1,
1769468121.076818,CREATED,ffc37462-9aab-4dd8-baf7-4280a1047d8d,66f9e19f-34ef-4ff8-ae66-18bda04ca55f,c4,c3,27,?,?,surb={'id': '3a4797f4-17e6-45be-b90c-bdd1dbdd53d1', 'route': ['p3', 'e7', 'i11', 'x10', 'p1', 'c4']}
1769468121.2573154,SENT,cdc0da14-959f-4914-a138-b90f845e6b9b,cc3e170c-c772-45f1-a04b-f0da844f2200,c4,c3,3392,?,p1,
1769468121.2574027,CREATED,5a7adae6-4ffa-4927-9f9c-69ea3bdca34a,66f9e19f-34ef-4ff8-ae66-18bda04ca55f,c4,c3,27,?,?,surb={'id': '3a4797f4-17e6-45be-b90c-bdd1dbdd53d1', 'route': ['p3', 'e7', 'i11', 'x10', 'p1', 'c4']}
1769468121.322332,RECEIVED,3247069f-78ab-4f8f-adbd-346b1bd64e33,aef10945-204b-4167-b973-236a1d2bcb2f,c2,c4,26,p1,?,surb={'id': '7965fd01-61f7-4cd6-880d-93330020f98e', 'route': ['p1', 'e9', 'i12', 'x9', 'p2', 'c2']}
1769468121.5530255,RECEIVED,59a5c126-74eb-4abc-9431-31af4f27e55c,f70b8dc1-5de7-4a93-a6bd-38feb720fd89,c2,c4,27,p1,?,surb={'id': 'e1d733d5-ae3e-4713-b733-db45d73ff436', 'route': ['p1', 'e6', 'i11', 'x10', 'p2', 'c2']}
1769468121.658283,SENT,086e5de1-fe7b-4ef2-ae57-c0cae06cefd8,8b9eaed4-55fa-452c-88db-df4e37aa860d,c4,c3,3388,?,p1,
1769468121.6584344,CREATED,3a7c89dc-bee3-4ae6-9d5e-dfb3fb82bc56,6bf386a0-924a-4c35-bf8c-2bbe855c1c92,c4,c3,27,?,?,surb={'id': '0dcc0a36-ca1e-4cb6-963b-9331246cab5b', 'route': ['p3', 'e12', 'i2', 'x2', 'p1', 'c4']}
1769468121.892032,SENT,d6978775-e3f3-409a-a1d2-8442b495feb7,285f5963-d0a3-4bbc-9f4a-c25f2a78e962,c4,c3,3388,?,p1,
1769468121.8922853,CREATED,493d8793-fdad-49ed-91f7-8d83427eaa59,6bf386a0-924a-4c35-bf8c-2bbe855c1c92,c4,c3,27,?,?,surb={'id': '0dcc0a36-ca1e-4cb6-963b-9331246cab5b', 'route': ['p3', 'e12', 'i2', 'x2', 'p1', 'c4']}
1769468121.9532888,RECEIVED,575471b2-a591-48d7-86c7-c8e0fcafcbe5,f70b8dc1-5de7-4a93-a6bd-38feb720fd89,c2,c4,27,p1,?,surb={'id': 'e1d733d5-ae3e-4713-b733-db45d73ff436', 'route': ['p1', 'e6', 'i11', 'x10', 'p2', 'c2']}
1769468121.9570394,SENT,a658c1c3-6521-4bd1-8689-290121e606cc,bcf8f257-2f52-4219-8940-b64ea7a8565f,c4,c3,3401,?,p1,
1769468121.9572117,CREATED,3c51722f-a7d1-4923-9f1c-df7f9e7fd2ec,63db0dc9-6e90-4e82-8d65-e58f78780eea,c4,c3,27,?,?,surb={'id': 'e8e9517e-0442-4545-9a1e-4c986a6b08cc', 'route': ['p3', 'e9', 'i10', 'x6', 'p1', 'c4']}
1769468122.0307853,SENT,5d11da95-f85d-4adb-8101-a39020f9b7e2,b9ed54a5-d909-42f2-a97d-357cbb4a3f80,c4,c3,3389,?,p1,
1769468122.0309298,CREATED,bb9c505e-2568-410d-bb60-4da66d37c446,63db0dc9-6e90-4e82-8d65-e58f78780eea,c4,c3,27,?,?,surb={'id': 'e8e9517e-0442-4545-9a1e-4c986a6b08cc', 'route': ['p3', 'e9', 'i10', 'x6', 'p1', 'c4']}
1769468122.0537271,RECEIVED,efb57732-c05e-4cd2-a34c-2c6c30e95213,aef10945-204b-4167-b973-236a1d2bcb2f,c2,c4,26,p1,?,surb={'id': '7965fd01-61f7-4cd6-880d-93330020f98e', 'route': ['p1', 'e9', 'i12', 'x9', 'p2', 'c2']}
1769468122.1198702,SENT,df724d38-bbc0-40f3-b34b-c0d03cfc6301,565a1816-5d7d-45b4-8149-899aa4cdff17,c4,c3,3364,?,p1,
1769468122.1200178,CREATED,ac8039b1-a61a-4c7a-b179-8e3794a3e105,65cc8d30-88d3-4b32-9ef3-fc9d5820fbb9,c4,c3,27,?,?,surb={'id': '9b177bf3-92e0-4460-b1d2-3e964cd7aadc', 'route': ['p3', 'e6', 'i5', 'x5', 'p1', 'c4']}
1769468122.185804,SENT,92779050-4413-42b5-b9d5-332dcf0843d1,0ae9e902-9035-47ec-89a4-e6a44524362c,c4,c3,3392,?,p1,
