timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769467980.8654425,SENT,d71dbc1c-2418-4248-8128-df901999e0d0,f2a630a0-7300-4aa9-a58d-9e11fc6e0ab9,c3,c1,3396,?,p3,
1769467980.8655992,CREATED,163710a5-bbd2-4285-adad-c588608a9188,91a1c8ab-1b17-469e-b8f5-9b1d33f31245,c3,c1,26,?,?,surb={'id': '0add90de-1704-4412-8c6b-d00ea7a331f1', 'route': ['p1', 'e9', 'i12', 'x11', 'p3', 'c3']}
1769467980.9205234,RECEIVED,58226e9a-937f-4806-a623-e3231308ccd8,ce79bf95-235f-44e0-8b89-f4ebf55846fb,c4,c3,27,p3,?,surb={'id': '6dbf1299-de70-4634-ae55-920c6c4cb642', 'route': ['p3', 'e10', 'i12', 'x12', 'p1', 'c4']}
1769467980.9512398,SENT,6b1f748c-3472-4c8a-8801-9eaef2eed2ea,8355b457-d5e1-46d5-ba00-6f9f22c8cc54,c3,c1,3375,?,p3,
1769467980.9518278,CREATED,16576535-0aca-4738-bebe-689bfb3a3861,1d9454e7-7dde-472e-bd1d-c5aac27ca680,c3,c1,27,?,?,surb={'id': 'bc7f32be-6087-4859-bbf9-5ccee63e55ba', 'route': ['p1', 'e10', 'i5', 'x2', 'p3', 'c3']}
1769467980.970829,SENT,8a43e043-67cb-4272-8c60-291b3aabfc37,ea5ec1b2-3ef1-4f41-804d-cadc795655a8,c3,c1,3400,?,p3,
1769467980.9709756,CREATED,1563bf64-b3d3-41ef-9227-9d67dbbffc88,1d9454e7-7dde-472e-bd1d-c5aac27ca680,c3,c1,27,?,?,surb={'id': 'bc7f32be-6087-4859-bbf9-5ccee63e55ba', 'route': ['p1', 'e10', 'i5', 'x2', 'p3', 'c3']}
1769467981.0122862,RECEIVED,2d033591-7a65-40ca-90f3-b9c22b135eca,7f2aa394-270c-40e4-90ed-dbfc1fbee478,c4,c3,27,p3,?,surb={'id': '86d87ae7-03f4-4c23-b40c-ec46e4668a3c', 'route': ['p3', 'e5', 'i2', 'x8', 'p1', 'c4']}
1769467981.0326107,RECEIVED,4af0fe62-3020-4516-bc45-b85172db0d19,82a547c2-6d20-46fd-add7-1a9cf1109878,c4,c3,26,p3,?,surb={'id': '3c34b4d2-c65f-4381-bfd4-f3c7bf07f04c', 'route': ['p3', 'e11', 'i9', 'x2', 'p1', 'c4']}
1769467981.065143,RECEIVED,7cd53f1d-93c5-4a40-84eb-b6a6fb24913c,afad8b58-6e0f-497c-a08d-5022195a8005,c4,c3,27,p3,?,surb={'id': '2444585a-1e4b-4cc5-980b-9f4e02714954', 'route': ['p3', 'e10', 'i7', 'x5', 'p1', 'c4']}
1769467981.1210048,RECEIVED,d5a3cd3b-fc8c-49d1-9ebf-743340574321,aa65f51a-504a-4397-8c5a-178772ce042c,c4,c3,27,p3,?,surb={'id': '2389339d-a2cd-4e2a-ae3e-c5d487ae30b8', 'route': ['p3', 'e4', 'i9', 'x8', 'p1', 'c4']}
1769467981.2416813,RECEIVED,000d6d79-db82-4cb7-b170-47a65534ecbd,aa65f51a-504a-4397-8c5a-178772ce042c,c4,c3,27,p3,?,surb={'id': '2389339d-a2cd-4e2a-ae3e-c5d487ae30b8', 'route': ['p3', 'e4', 'i9', 'x8', 'p1', 'c4']}
1769467981.3254883,SENT,821efca8-acd3-4c49-bf65-016a16c1083c,ba9f5c58-9801-4dc0-91ae-e1c0a09a4e82,c3,c1,3394,?,p3,
1769467981.3256361,CREATED,c1b652e5-170a-4991-b901-54668389c9f0,ae3d914a-daa4-4bcf-af8d-a617de1e9d44,c3,c1,26,?,?,surb={'id': '76d5b9ac-e432-4237-be56-72e58a1d63f5', 'route': ['p1', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769467981.4528668,RECEIVED,aa65757c-8085-45c9-8e59-a63b4c04671a,f154d0fc-e11c-4bdf-898a-a8de87dee48b,c4,c3,27,p3,?,surb={'id': '8c7b5454-6105-4d29-a0f0-fe2815589833', 'route': ['p3', 'e7', 'i5', 'x5', 'p1', 'c4']}
1769467981.518367,RECEIVED,b2ddedb7-7909-46f8-93a0-c9c35a3325fa,675e851e-e918-4cec-96fc-76b49980e9e4,c4,c3,27,p3,?,surb={'id': 'a5685c86-b5d0-4831-bce9-365d07d801b3', 'route': ['p3', 'e12', 'i6', 'x4', 'p1', 'c4']}
1769467981.5610151,RECEIVED,21c642f1-6341-431c-88f5-bba9b929ee6e,675e851e-e918-4cec-96fc-76b49980e9e4,c4,c3,27,p3,?,surb={'id': 'a5685c86-b5d0-4831-bce9-365d07d801b3', 'route': ['p3', 'e12', 'i6', 'x4', 'p1', 'c4']}
1769467981.8659916,SENT,92b0ef13-6639-43dd-8453-591f55639121,e8ff670a-6590-4477-a09a-90b62259e3ea,c3,c1,3360,?,p3,
1769467981.8661883,CREATED,531fe1c5-91b1-4b0f-abba-94c2629f964e,ae3d914a-daa4-4bcf-af8d-a617de1e9d44,c3,c1,26,?,?,surb={'id': '76d5b9ac-e432-4237-be56-72e58a1d63f5', 'route': ['p1', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769467981.992272,SENT,c3570478-be79-4f54-b1cc-44a568d4fdb6,36dcb83a-5909-475d-ae02-ad076e89492a,c3,c1,3379,?,p3,
1769467981.9924214,CREATED,c2a0dd97-a40d-4b19-be20-11c18c4acef9,135636f3-ab4a-4af1-8752-4ca045a80f56,c3,c1,26,?,?,surb={'id': '7bc96a87-ad8a-4b6e-9067-6cc0515c61d7', 'route': ['p1', 'e12', 'i8', 'x8', 'p3', 'c3']}
1769467982.3623855,SENT,b8d1eaa6-e378-4a01-a2e6-82f551097bbb,3199c841-c3d3-4982-9449-207a6e78e469,c3,c1,3378,?,p3,
1769467982.36252,CREATED,0a6a04ae-d92a-491f-9bbc-5628d1f55acf,135636f3-ab4a-4af1-8752-4ca045a80f56,c3,c1,26,?,?,surb={'id': '7bc96a87-ad8a-4b6e-9067-6cc0515c61d7', 'route': ['p1', 'e12', 'i8', 'x8', 'p3', 'c3']}
1769467982.569787,SENT,835dfe72-3eb0-4a48-82e3-4cc53b4d8ad4,bd265657-ade0-4819-8784-d66c173984f6,c3,c1,3392,?,p3,
1769467982.5699196,CREATED,85bd23d6-e3a3-4e48-9549-3a9ef0483e35,d41853fe-df5f-4a57-94a3-d85b2f0183c5,c3,c1,27,?,?,surb={'id': 'bf5bc39e-6c01-40ba-bcb6-988ca409bf63', 'route': ['p1', 'e7', 'i3', 'x11', 'p3', 'c3']}
1769467983.07575,RECEIVED,2337003f-2cf2-4cfc-97ec-222e8d2a9224,f6e3ec13-440f-4cf9-8597-2d6c7e97a2bd,c4,c3,26,p3,?,surb={'id': 'fe48ebf8-4750-4825-a8ad-ff3ae7fa6ce3', 'route': ['p3', 'e6', 'i1', 'x2', 'p1', 'c4']}
1769467983.210345,SENT,0262c398-f645-4b45-a213-6c9cfc234eee,b0528157-f68d-41d8-bfb7-993f6d108a60,c3,c1,3389,?,p3,
1769467983.2104752,CREATED,bd4939cf-12e3-43f9-ab4f-6a4de97d55f6,d41853fe-df5f-4a57-94a3-d85b2f0183c5,c3,c1,27,?,?,surb={'id': 'bf5bc39e-6c01-40ba-bcb6-988ca409bf63', 'route': ['p1', 'e7', 'i3', 'x11', 'p3', 'c3']}
1769467983.4048514,SENT,d40280bb-fee7-4f07-a7e9-91352688f6c0,c661a907-1742-418e-8317-1c9cab9edcd1,c3,c1,3371,?,p3,
1769467983.4049373,CREATED,0c2acc61-be4a-4215-b1ab-23d9326e75fc,ca14e381-558f-4e48-9ac8-c1c3148b16cc,c3,c1,27,?,?,surb={'id': '6d90e84b-8aea-4201-8f44-ffd75b6e90b6', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769467983.719857,SENT,c009fa9a-b728-42ec-b5ac-8e3609253144,0f69bdc3-5f4c-4e92-92f2-0fb717047abb,c3,c1,3367,?,p3,
1769467983.7199473,CREATED,07aeaea5-f99a-4dda-b34a-d78cca9c15ac,ca14e381-558f-4e48-9ac8-c1c3148b16cc,c3,c1,27,?,?,surb={'id': '6d90e84b-8aea-4201-8f44-ffd75b6e90b6', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769467983.9365232,RECEIVED,6480e643-8668-4c93-af53-8fb78bc7d352,f6e3ec13-440f-4cf9-8597-2d6c7e97a2bd,c4,c3,26,p3,?,surb={'id': 'fe48ebf8-4750-4825-a8ad-ff3ae7fa6ce3', 'route': ['p3', 'e6', 'i1', 'x2', 'p1', 'c4']}
1769467983.9644456,RECEIVED,c06ad290-b090-49ca-969e-e876cad4b2df,3e009dcb-0b71-45be-ab9c-ac273d121569,c4,c3,27,p3,?,surb={'id': '3e896d94-f16d-46c9-b0ef-c66a36076374', 'route': ['p3', 'e7', 'i10', 'x2', 'p1', 'c4']}
1769467984.1546855,SENT,dc280f3a-31dd-460b-a8b2-8b7d81c55b17,7cc564aa-bb70-432a-b1fc-14781e300be9,c3,c1,3396,?,p3,
1769467984.154817,CREATED,6a903abb-a3e6-4716-b827-f7b589be9e85,5767bbeb-74ac-4887-b283-e0d44b12a56b,c3,c1,27,?,?,surb={'id': '369161b4-580e-47b1-977e-25952c7f9be7', 'route': ['p1', 'e12', 'i11', 'x8', 'p3', 'c3']}
1769467984.3325279,SENT,a0e90d85-7cc5-42a2-bfee-387f3c3a628f,090cd886-6e42-44a4-888c-a18cc5ff8601,c3,c1,3391,?,p3,
1769467984.3326726,CREATED,8dab94ba-8062-4116-a00f-c62ccf0f795d,5767bbeb-74ac-4887-b283-e0d44b12a56b,c3,c1,27,?,?,surb={'id': '369161b4-580e-47b1-977e-25952c7f9be7', 'route': ['p1', 'e12', 'i11', 'x8', 'p3', 'c3']}
1769467984.4545605,SENT,6489e7a9-db41-488f-a821-bed361ef1e5d,36b58fed-a6ae-4e68-a68b-2f4ac907f1fe,c3,c1,3360,?,p3,
1769467984.4546952,CREATED,dbbb8eb2-8477-41e5-a087-f4894056ce9e,4b148a1d-8353-4245-ae64-fb9bfa169537,c3,c1,27,?,?,surb={'id': 'a670c2b2-bfc8-4fa6-9fb0-ae4378cfc43c', 'route': ['p1', 'e8', 'i9', 'x8', 'p3', 'c3']}
1769467984.4979687,SENT,ae8851fd-1328-407d-b5be-36372c3eb40e,e8d7aff5-a52a-45a0-b704-576b66304231,c3,c1,3384,?,p3,
1769467984.49813,CREATED,6d6ba2ce-4b4e-4543-9dfe-3ae0e48844b5,4b148a1d-8353-4245-ae64-fb9bfa169537,c3,c1,27,?,?,surb={'id': 'a670c2b2-bfc8-4fa6-9fb0-ae4378cfc43c', 'route': ['p1', 'e8', 'i9', 'x8', 'p3', 'c3']}
1769467984.5580668,SENT,cdac853a-ca1d-43cf-8a0c-ee77763dd947,ea806230-342b-4b26-be13-389257272b1c,c3,c1,3395,?,p3,
1769467984.5582106,CREATED,afcd2887-4ed7-42a9-a4e7-f901a8097ce9,c647650e-ea26-4aa0-8bba-cbc1322588fa,c3,c1,27,?,?,surb={'id': 'fb65ff27-fd63-49bf-8718-bb53e0e0f40a', 'route': ['p1', 'e3', 'i10', 'x10', 'p3', 'c3']}
1769467984.5815752,RECEIVED,213acbc3-ebe8-4418-9416-0a12993ca153,e4bc26e7-5492-4f52-b9b4-19668bf72efa,c4,c3,27,p3,?,surb={'id': 'cb9c3195-71f4-4975-9d6f-6adebad8b307', 'route': ['p3', 'e9', 'i6', 'x8', 'p1', 'c4']}
1769467984.6488452,RECEIVED,dee74bfc-4d31-44be-828f-3c9eca150afc,3e009dcb-0b71-45be-ab9c-ac273d121569,c4,c3,27,p3,?,surb={'id': '3e896d94-f16d-46c9-b0ef-c66a36076374', 'route': ['p3', 'e7', 'i10', 'x2', 'p1', 'c4']}
1769467984.828282,SENT,bf72aae9-84ef-4f89-90b3-09a8e37cec4e,11fac87b-a12a-4ebb-b6c8-7b034180e24e,c3,c1,3392,?,p3,
1769467984.8284152,CREATED,f2e08f3b-97b7-481e-b9cd-cde2f8680f14,c647650e-ea26-4aa0-8bba-cbc1322588fa,c3,c1,27,?,?,surb={'id': 'fb65ff27-fd63-49bf-8718-bb53e0e0f40a', 'route': ['p1', 'e3', 'i10', 'x10', 'p3', 'c3']}
1769467984.8761718,RECEIVED,3097261d-9b31-4a95-a3e7-443dc62529e1,f154d0fc-e11c-4bdf-898a-a8de87dee48b,c4,c3,27,p3,?,surb={'id': '8c7b5454-6105-4d29-a0f0-fe2815589833', 'route': ['p3', 'e7', 'i5', 'x5', 'p1', 'c4']}
1769467985.062646,SENT,336647d4-c7e4-4b5e-9fc9-4a6c8cf038c1,95f0ec3c-1435-4364-b4ab-462a47f5f156,c3,c1,3389,?,p3,
1769467985.0628011,CREATED,ded0c208-3bcc-427b-b55d-8da16fe4f21d,41f922e4-551c-4acd-90e5-f76e41c3499a,c3,c1,27,?,?,surb={'id': '9b43b1c0-b4c5-4788-ae82-94d2a463a877', 'route': ['p1', 'e9', 'i3', 'x7', 'p3', 'c3']}
1769467985.5307124,SENT,d4c5bd42-b348-4e76-ac87-76b01f837823,9fa1f5c7-c580-4043-9638-ca4e7fdc020b,c3,c1,3367,?,p3,
1769467985.5308528,CREATED,d0791187-6331-4bac-8c3e-5a6ad0483b63,41f922e4-551c-4acd-90e5-f76e41c3499a,c3,c1,27,?,?,surb={'id': '9b43b1c0-b4c5-4788-ae82-94d2a463a877', 'route': ['p1', 'e9', 'i3', 'x7', 'p3', 'c3']}
1769467985.6298432,RECEIVED,f31784f6-8fc2-4aba-a360-8b360b89ab64,02cff56c-1830-408d-9933-7fbd7f9c52bb,c4,c3,27,p3,?,surb={'id': 'b5abe24b-612a-45fa-9339-6e747cc5b724', 'route': ['p3', 'e4', 'i4', 'x6', 'p1', 'c4']}
1769467985.6492474,SENT,3a81d31a-c2f1-4729-9b6d-605098742c81,177b3ad4-8e49-43fa-a9ef-b4ffcb1ef0d3,c3,c1,3381,?,p3,
1769467985.649323,CREATED,1bac3542-e4db-4a08-9a0f-079cd57b428c,9ae02e35-5b97-460c-801d-c0b297e61757,c3,c1,27,?,?,surb={'id': '7107852b-b8a2-4a7f-98d6-08489ffc1f51', 'route': ['p1', 'e5', 'i8', 'x6', 'p3', 'c3']}
1769467985.8806555,SENT,be0f2d7e-7958-4811-ae12-aa8275e852c9,4cd9a79a-9477-406f-9dcc-62421b8316de,c3,c1,3376,?,p3,
1769467985.8808062,CREATED,6f728fe6-bce8-4e99-980a-251e494a896b,9ae02e35-5b97-460c-801d-c0b297e61757,c3,c1,27,?,?,surb={'id': '7107852b-b8a2-4a7f-98d6-08489ffc1f51', 'route': ['p1', 'e5', 'i8', 'x6', 'p3', 'c3']}
1769467986.3375976,SENT,4b126f60-0782-40ff-b5dd-d1e5b335ad56,cf6ad365-286c-428f-8f1e-22105690c142,c3,c1,3364,?,p3,
1769467986.3377557,CREATED,794c3e26-f5c5-48b7-98f1-2dafdaf82285,5812fb65-3e7a-4214-9aa1-312e7b44dcc0,c3,c1,27,?,?,surb={'id': 'dd5d584c-c3a4-4b4d-a94f-f98105b10246', 'route': ['p1', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769467986.36021,RECEIVED,80b1da55-8a47-4c5b-bc46-5ef641528659,f98581ef-cab4-46a8-a385-eced6ca76aa9,c4,c3,26,p3,?,surb={'id': '8947f5b7-ed9d-48a9-864b-1d2f61d8c23c', 'route': ['p3', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769467986.4956996,SENT,7aba578d-337b-4fd8-86b6-369171e737c3,598145e0-2c35-4edf-8765-3017cd86d936,c3,c1,3383,?,p3,
1769467986.495844,CREATED,55b477b5-5827-420d-b484-5b30e4f9c7c5,5812fb65-3e7a-4214-9aa1-312e7b44dcc0,c3,c1,27,?,?,surb={'id': 'dd5d584c-c3a4-4b4d-a94f-f98105b10246', 'route': ['p1', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769467986.590388,SENT,b4e4c476-f42f-4674-8b84-9a6061633c79,fb8fd058-47fd-4474-b8b6-e539da4f531f,c3,c1,3379,?,p3,
1769467986.5905383,CREATED,c2183cf8-8514-4153-8d0a-f63c55299c7f,925b9c99-711f-4dfb-9789-7d33c102b930,c3,c1,27,?,?,surb={'id': '6db30f2f-574a-4d2b-923e-c33af8b19246', 'route': ['p1', 'e9', 'i11', 'x10', 'p3', 'c3']}
1769467987.0753212,RECEIVED,2f54736e-7c1f-4804-9a66-0ba61b81f5ab,b95061b0-e788-40a9-a578-f2dc5cf91481,c4,c3,27,p3,?,surb={'id': '50b994d7-03bd-4827-bfd1-accfba15ce88', 'route': ['p3', 'e6', 'i7', 'x9', 'p1', 'c4']}
1769467987.1022794,RECEIVED,e8359672-30c0-43b8-9d60-7da4d2ba8504,e4bc26e7-5492-4f52-b9b4-19668bf72efa,c4,c3,27,p3,?,surb={'id': 'cb9c3195-71f4-4975-9d6f-6adebad8b307', 'route': ['p3', 'e9', 'i6', 'x8', 'p1', 'c4']}
1769467987.1341665,RECEIVED,d41e27d6-d4d1-4bb1-a1ad-9d226941fabc,f98581ef-cab4-46a8-a385-eced6ca76aa9,c4,c3,26,p3,?,surb={'id': '8947f5b7-ed9d-48a9-864b-1d2f61d8c23c', 'route': ['p3', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769467987.2824814,RECEIVED,9056a9fb-6511-4c2a-b8d7-7b627df5ae8a,02cff56c-1830-408d-9933-7fbd7f9c52bb,c4,c3,27,p3,?,surb={'id': 'b5abe24b-612a-45fa-9339-6e747cc5b724', 'route': ['p3', 'e4', 'i4', 'x6', 'p1', 'c4']}
1769467987.3671596,SENT,68d6ebd6-3ad0-4b7a-92dc-68ee6a9e582f,8a838c08-f000-4b60-a964-e8be3b7983a3,c3,c1,3400,?,p3,
1769467987.3673134,CREATED,8a401824-045c-4555-9eb4-814ec358c900,925b9c99-711f-4dfb-9789-7d33c102b930,c3,c1,27,?,?,surb={'id': '6db30f2f-574a-4d2b-923e-c33af8b19246', 'route': ['p1', 'e9', 'i11', 'x10', 'p3', 'c3']}
1769467987.544647,SENT,18cf7e8d-c515-4769-9ebf-d74b94c81222,80ac6e1d-e4ae-4c7e-89b9-dc1a89a537a8,c3,c1,3367,?,p3,
1769467987.544801,CREATED,0ef8b8bf-a1f5-4cf2-bdb3-9a6ec7c08e89,b39a8d57-7e42-4f0e-9758-1445597618ca,c3,c1,27,?,?,surb={'id': '83d3bff2-917b-4786-b81f-37f41d93c4e8', 'route': ['p1', 'e8', 'i9', 'x5', 'p3', 'c3']}
1769467987.6166008,SENT,9fce1b83-3730-4c86-99b4-693e51900081,db32289e-3fce-4c81-a109-9a0c1a22ad26,c3,c1,3392,?,p3,
1769467987.617029,CREATED,e8b0a4d1-28e5-4e38-9bdf-cc0e976c4c51,b39a8d57-7e42-4f0e-9758-1445597618ca,c3,c1,27,?,?,surb={'id': '83d3bff2-917b-4786-b81f-37f41d93c4e8', 'route': ['p1', 'e8', 'i9', 'x5', 'p3', 'c3']}
1769467988.3379962,SENT,7ce49ea7-1841-4520-9289-e575af1cc0ec,b822e33a-05cd-488f-866d-10b04d2d63b8,c3,c1,3384,?,p3,
1769467988.3381617,CREATED,059f2ea1-7452-4b1a-9da2-b7b97fb9e38d,62bdc80a-242e-4682-989a-bbcc5bc3c505,c3,c1,26,?,?,surb={'id': '4ab3f5cd-8ed3-4a5a-b5d5-b92c8e444ba4', 'route': ['p1', 'e10', 'i3', 'x1', 'p3', 'c3']}
1769467988.3465288,RECEIVED,9b55db6f-c784-418a-816e-d8639f49643a,0263bf6a-91ef-4969-b498-9c9420fae2f6,c4,c3,27,p3,?,surb={'id': 'de806be1-cc65-41e9-8560-c8497392d896', 'route': ['p3', 'e2', 'i3', 'x7', 'p1', 'c4']}
1769467988.4082205,SENT,7c666518-1f1d-4e78-9327-a4d4fd7a10d0,2ca560d0-f794-4696-8cd6-13e3a2a30eab,c3,c1,3380,?,p3,
1769467988.4084005,CREATED,48baac0d-f8fd-45df-827e-bed83896cd57,62bdc80a-242e-4682-989a-bbcc5bc3c505,c3,c1,26,?,?,surb={'id': '4ab3f5cd-8ed3-4a5a-b5d5-b92c8e444ba4', 'route': ['p1', 'e10', 'i3', 'x1', 'p3', 'c3']}
1769467988.583462,RECEIVED,80790a88-6abe-4299-a058-05282503b0c7,3c421daa-5d8e-4750-b0e1-ba903f2a5379,c4,c3,27,p3,?,surb={'id': 'bc424398-f7ac-45c4-84fe-de7441164816', 'route': ['p3', 'e6', 'i11', 'x7', 'p1', 'c4']}
1769467988.613824,SENT,100dc4ba-c290-423f-a711-1ec8ebaf4572,66cdd018-0514-430d-8982-defe9e20b4e2,c3,c1,3378,?,p3,
1769467988.6139007,CREATED,47c8a0ad-6bba-45fd-a337-11a41a43f1d0,cfe114d5-932b-408b-98f8-02c2b0b3d21f,c3,c1,27,?,?,surb={'id': '58ffea95-4ad6-48e9-89b8-9e9bafe6f5e3', 'route': ['p1', 'e4', 'i12', 'x8', 'p3', 'c3']}
1769467988.6389675,SENT,a6022c19-07fb-4a18-b1ac-bf08ec186b6a,e0e92362-65e8-4b87-ac6a-fdc39eaa3073,c3,c1,3392,?,p3,
1769467988.6390297,CREATED,17b0f7ce-134f-4221-90f1-709e0b501320,cfe114d5-932b-408b-98f8-02c2b0b3d21f,c3,c1,27,?,?,surb={'id': '58ffea95-4ad6-48e9-89b8-9e9bafe6f5e3', 'route': ['p1', 'e4', 'i12', 'x8', 'p3', 'c3']}
1769467988.8623803,RECEIVED,801a36a9-b3d8-4071-8462-c6c57b16931f,396dfdcb-60c1-42dc-a5cc-21ab89b05aca,c4,c3,27,p3,?,surb={'id': 'ed5dfdd7-6599-4eac-a91e-f9f134cb2792', 'route': ['p3', 'e2', 'i2', 'x12', 'p1', 'c4']}
1769467989.0788188,SENT,319f0069-8f8a-4ec8-9c51-6ba68331ed3c,6d4a6dd5-fa96-44b6-ac2e-40ecdbb4a6ec,c3,c1,3392,?,p3,
1769467989.0789309,CREATED,975db139-02f2-40c8-8fa3-adf3e54117c7,1f91ce2e-8827-4e4b-a621-f33fa4d20bb2,c3,c1,27,?,?,surb={'id': '683274ad-6d7b-4f74-8d83-b7b6c900e212', 'route': ['p1', 'e3', 'i11', 'x8', 'p3', 'c3']}
1769467989.1238394,SENT,d234ca34-4e4b-44f3-8bb7-f1c759753922,161bba48-00ec-4529-937a-1bd3cf9faec8,c3,c1,3379,?,p3,
1769467989.1239514,CREATED,7d124265-340a-4691-b18a-4746da422861,1f91ce2e-8827-4e4b-a621-f33fa4d20bb2,c3,c1,27,?,?,surb={'id': '683274ad-6d7b-4f74-8d83-b7b6c900e212', 'route': ['p1', 'e3', 'i11', 'x8', 'p3', 'c3']}
1769467989.22392,RECEIVED,faf425d4-73f0-4a1a-95f0-c270c86a27ab,f4c342aa-e940-4cc3-a051-9372d4486c31,c4,c3,27,p3,?,surb={'id': 'adf769ca-c0bc-4db1-b572-91c41eef7507', 'route': ['p3', 'e7', 'i10', 'x9', 'p1', 'c4']}
1769467989.5447204,RECEIVED,94afe053-2c5b-490e-915a-70200d142d09,fa5508e5-582f-4446-92d6-46d9e4bf8404,c4,c3,27,p3,?,surb={'id': '059dfe3f-e1c5-45b0-b5a5-2c74f783ecd9', 'route': ['p3', 'e5', 'i12', 'x9', 'p1', 'c4']}
1769467989.557034,RECEIVED,7a890162-adbc-4ace-aa1c-d56d77832afc,396dfdcb-60c1-42dc-a5cc-21ab89b05aca,c4,c3,27,p3,?,surb={'id': 'ed5dfdd7-6599-4eac-a91e-f9f134cb2792', 'route': ['p3', 'e2', 'i2', 'x12', 'p1', 'c4']}
1769467989.7999272,RECEIVED,fd68f14c-9f17-402f-a8cf-0c04a2f66a69,225d9b60-63d5-4fa1-98fa-90526ba421d2,c4,c3,26,p3,?,surb={'id': '01e5c162-2767-4b85-a728-084a2c20d97c', 'route': ['p3', 'e3', 'i1', 'x11', 'p1', 'c4']}
1769467989.9049323,RECEIVED,61b0f0c9-09a6-417a-9859-641b3b8e51eb,3c421daa-5d8e-4750-b0e1-ba903f2a5379,c4,c3,27,p3,?,surb={'id': 'bc424398-f7ac-45c4-84fe-de7441164816', 'route': ['p3', 'e6', 'i11', 'x7', 'p1', 'c4']}
1769467989.9829657,SENT,2e075dad-b1b1-4fd2-8c51-5a20836d868c,56bc936e-66f5-496a-b589-bef7cb7804e5,c3,c1,3380,?,p3,
1769467989.9831495,CREATED,b9600477-3319-4f35-8f73-49a5230f055d,5c68e756-0735-4c60-b2ce-edd2e9f609da,c3,c1,27,?,?,surb={'id': 'b96ce4a5-a8d3-4787-a520-a15b806019f5', 'route': ['p1', 'e11', 'i8', 'x7', 'p3', 'c3']}
1769467990.0834072,RECEIVED,ee66f6d3-e480-42e0-8bfa-dd43bec550a5,0263bf6a-91ef-4969-b498-9c9420fae2f6,c4,c3,27,p3,?,surb={'id': 'de806be1-cc65-41e9-8560-c8497392d896', 'route': ['p3', 'e2', 'i3', 'x7', 'p1', 'c4']}
1769467990.1086705,RECEIVED,69f37719-1a98-4e15-963b-24e8ca397250,b95061b0-e788-40a9-a578-f2dc5cf91481,c4,c3,27,p3,?,surb={'id': '50b994d7-03bd-4827-bfd1-accfba15ce88', 'route': ['p3', 'e6', 'i7', 'x9', 'p1', 'c4']}
1769467990.1180077,SENT,9b9b13eb-43ed-405f-a8c9-e45c3f1d4d28,41510f94-91a8-41b6-9749-8d3f27edd1b4,c3,c1,3376,?,p3,
1769467990.1181855,CREATED,df0dad75-6972-45c8-ae7e-1dacd47f0e97,5c68e756-0735-4c60-b2ce-edd2e9f609da,c3,c1,27,?,?,surb={'id': 'b96ce4a5-a8d3-4787-a520-a15b806019f5', 'route': ['p1', 'e11', 'i8', 'x7', 'p3', 'c3']}
1769467990.3137803,RECEIVED,36d299fe-8cf0-4a4d-b016-875499eec7b9,f4c342aa-e940-4cc3-a051-9372d4486c31,c4,c3,27,p3,?,surb={'id': 'adf769ca-c0bc-4db1-b572-91c41eef7507', 'route': ['p3', 'e7', 'i10', 'x9', 'p1', 'c4']}
1769467990.3407967,SENT,372bb195-9fb9-4f07-9205-c9d99a2e323b,669c4833-b14b-4129-935e-a90cb0302f5f,c3,c1,3372,?,p3,
1769467990.3408952,CREATED,0402b236-3520-4470-93eb-eb64b54f2599,706a2b3e-0591-4672-8a13-9b3214c28a03,c3,c1,27,?,?,surb={'id': '92cb856c-2614-43a3-b8fe-b8fc07bcc1a8', 'route': ['p1', 'e2', 'i12', 'x9', 'p3', 'c3']}
1769467990.6911643,SENT,3cea3a52-111c-47d0-8779-8499cd711aa4,650593a2-a1d9-483c-bb6b-2586464dd2fc,c3,c1,3375,?,p3,
1769467990.6913168,CREATED,5e0f2a54-43c4-4c34-88a0-1aa7acfc4a81,706a2b3e-0591-4672-8a13-9b3214c28a03,c3,c1,27,?,?,surb={'id': '92cb856c-2614-43a3-b8fe-b8fc07bcc1a8', 'route': ['p1', 'e2', 'i12', 'x9', 'p3', 'c3']}
1769467990.7273707,SENT,9ed25115-2b95-432a-a88d-c451718a1b3a,4d05c14f-53ed-400a-9f67-1a7f5eac8a1d,c3,c1,3391,?,p3,
1769467990.727439,CREATED,fd93dc1c-f20c-43e0-b154-658d213ac929,e03d6d8c-04d3-47a5-aa40-4af850a7f564,c3,c1,27,?,?,surb={'id': 'f06d1bce-26b9-49bc-8a14-a526f3e5c8b7', 'route': ['p1', 'e8', 'i8', 'x2', 'p3', 'c3']}
1769467990.9278145,SENT,3ad6b816-73ca-4dec-a192-d4f88ed3dc84,c0030d2b-a101-43b4-8640-facb5d7ff331,c3,c1,3384,?,p3,
