timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458684.659564,SENT,854e457b-8349-4f85-920a-e9f6a6e68887,8a9b9b26-41b2-45a7-b7c6-68c91fba3036,c4,c3,3400,?,p1,
1769458684.6597404,CREATED,7b18a8b0-9a9f-44a7-9099-d5b51a822827,e189be99-2d25-494a-b6f9-0f79a88c602c,c4,c3,27,?,?,surb={'id': '47c6e214-2cf5-48c9-a03c-8f7c28a4d229', 'route': ['p3', 'e2', 'i7', 'x11', 'p1', 'c4']}
1769458828.0392902,RECEIVED,6f21b31d-084c-4a9c-ab0c-5a041b5de0b1,da58074e-7683-4f50-953c-c88a4bb6f1c7,c3,c4,26,p1,?,surb={'id': '3dfad291-7266-4145-a776-b476330b0102', 'route': ['p1', 'e8', 'i10', 'x5', 'p3', 'c3']}
1769458828.0700173,RECEIVED,3d8071d3-f07e-4e52-aee9-f597bef604de,310e969d-6809-4032-86f1-a9952b204800,c3,c4,27,p1,?,surb={'id': '4541fc7c-5935-49c4-b89d-200803106846', 'route': ['p1', 'e5', 'i6', 'x6', 'p3', 'c3']}
1769458828.3801758,SENT,937b2ee1-c59b-4323-a3a2-a37edabbf5b4,d352aa9c-11c1-417e-b09f-0ebae6bad407,c4,c3,3371,?,p1,
1769458828.3802373,CREATED,3453b875-10de-42d1-afef-43489589ab30,a1c37ef8-8f44-4df0-9772-8f02c4c15bb1,c4,c3,27,?,?,surb={'id': '074f47a4-0496-4f66-9dd7-25c3bb1eca4c', 'route': ['p3', 'e4', 'i6', 'x7', 'p1', 'c4']}
1769458828.3881195,RECEIVED,ad18e211-d79a-4cc6-a277-0e3eb69978c1,47f21e19-63ed-456e-b9e6-44046556ec68,c3,c4,27,p1,?,surb={'id': '2074b074-f338-4861-8a36-1575339ea5f2', 'route': ['p1', 'e2', 'i4', 'x10', 'p3', 'c3']}
1769458828.4985461,RECEIVED,8ac71dc2-0cd5-4bc1-84dd-dea05abb9505,1dcef2cb-a179-4b47-8af4-542347e40e59,c2,c4,25,p1,?,surb={'id': 'e7ce237a-c936-4108-aea9-77baa3b2af15', 'route': ['p1', 'e8', 'i6', 'x9', 'p2', 'c2']}
1769458828.5689259,RECEIVED,5e3745c8-ac59-490e-bf15-a74a19873959,59aff2f4-9f3c-4e1a-b1f8-68916ecbbb41,c2,c4,27,p1,?,surb={'id': '5e8dfb67-dd0d-4d5b-ab02-832e685e5848', 'route': ['p1', 'e7', 'i11', 'x9', 'p2', 'c2']}
1769458828.5865505,RECEIVED,30d720a4-9a5a-4441-80c4-8f365450e66c,04c37997-c96a-4b72-b3ec-3a559e78d2ac,c2,c4,27,p1,?,surb={'id': '1f51892a-4fb0-4e9d-81ed-33eb9af5316b', 'route': ['p1', 'e4', 'i5', 'x11', 'p2', 'c2']}
1769458828.8017743,RECEIVED,f78ffe24-5c16-4b71-8283-660f30c2d9da,9f122141-23ce-4779-b78d-dee94e2ad72c,c5,c4,27,p1,?,surb={'id': '4e23771e-c45a-4f0c-a62e-c0377d14eb25', 'route': ['p1', 'e2', 'i3', 'x9', 'p2', 'c5']}
1769458828.8561378,RECEIVED,c86a7f7d-0d0e-4718-9f73-dba8cec4366b,20eddb0a-8fdc-4291-9de0-6c9fa736482a,c5,c4,26,p1,?,surb={'id': '7ef8661b-14e3-43db-85b8-053e64961a49', 'route': ['p1', 'e12', 'i7', 'x5', 'p2', 'c5']}
1769458829.2248123,RECEIVED,ff354234-bfd5-45ed-a038-58f5a9f26d7d,2668ac15-11b1-46a7-87d1-8c11b6a332a1,c3,c4,27,p1,?,surb={'id': 'b6f4e7e7-84d1-4970-a7e7-49a7113a69d5', 'route': ['p1', 'e7', 'i5', 'x7', 'p3', 'c3']}
1769458829.2364006,SENT,786ac735-3cf1-4026-96be-16b4cf8b3fe0,96bd7d09-dca2-4e44-b4f7-4768c6f57705,c4,c3,3387,?,p1,
1769458829.236548,CREATED,32f88d5f-9b59-4ecf-8bd6-9779f7d80267,51f3d4e9-1f06-45e3-be01-f39273ce0df4,c4,c3,26,?,?,surb={'id': 'a10d040d-d3c2-4f8b-8bf4-59b546cf00b8', 'route': ['p3', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769458829.2966928,SENT,e1e8c73f-e3bb-4d02-bcf1-60f76acff475,a129cc80-8718-488c-ac7b-a3a910b96671,c4,c3,3360,?,p1,
1769458829.2968397,CREATED,035a3d10-eee2-4290-86aa-9eb39f51e7f0,998ea1f8-1831-47a8-bef6-e49d9d469f1e,c4,c3,27,?,?,surb={'id': '612cfd0d-5126-40f9-bdf9-de7acae14f3a', 'route': ['p3', 'e1', 'i7', 'x3', 'p1', 'c4']}
1769458829.4934735,SENT,8b0fff7c-dde6-4af8-a9f4-363919d74361,498ef2e0-abe8-423f-8426-91e462af26d2,c4,c3,3361,?,p1,
1769458829.4936388,CREATED,727d0ba9-1d82-4f0a-ae2a-01431a7d0333,81a5832c-fa2b-449a-b8c5-8bbd9c972e5f,c4,c3,26,?,?,surb={'id': '182408dc-3e4d-4de0-b81d-df1948e47a77', 'route': ['p3', 'e7', 'i3', 'x11', 'p1', 'c4']}
1769458829.6391332,RECEIVED,a4baf1ac-a379-495a-bccb-5eee2eb9eed5,3520c482-c648-42c5-b7ca-22305df8fe8a,c2,c4,27,p1,?,surb={'id': '00cc4dcb-d18c-4383-bcf5-0846fe830b21', 'route': ['p1', 'e8', 'i11', 'x2', 'p2', 'c2']}
1769458829.6983135,RECEIVED,b4be6d69-341b-4d46-a308-b777b97c0216,e287f1e7-3b8d-422f-b4dc-e3bf8c11ec4e,c5,c4,26,p1,?,surb={'id': '1758e346-b204-489f-80d5-1fecf76e3ad4', 'route': ['p1', 'e11', 'i11', 'x1', 'p2', 'c5']}
1769458829.836764,RECEIVED,e4974f7d-22a3-4bac-a115-648b6b0a5de6,078d725b-aead-4516-a65a-40c5989b5314,c3,c4,27,p1,?,surb={'id': '87c66678-2a35-4331-9e6d-efaae3e7aadf', 'route': ['p1', 'e11', 'i8', 'x11', 'p3', 'c3']}
1769458829.9536624,RECEIVED,a9721c80-61e7-4951-abe9-be8f625e039b,d6a40eaa-455b-43f8-8fd5-0354ac0730f8,c5,c4,27,p1,?,surb={'id': '870a97e7-8d16-462e-a4f9-1cb318205513', 'route': ['p1', 'e9', 'i11', 'x6', 'p2', 'c5']}
1769458830.0533845,RECEIVED,3a140c8b-f6eb-499c-9c24-5ef6b9c91dd9,f626d6db-acce-46b2-8ec2-fcc324a09b22,c3,c4,27,p1,?,surb={'id': 'dcbaa582-e0a5-40ee-9d94-20edfcae181e', 'route': ['p1', 'e8', 'i2', 'x12', 'p3', 'c3']}
1769458830.128138,RECEIVED,5719b2b1-7c27-4fcd-8de1-b586ec460a72,4d9775d6-145d-4654-8189-ecf5f3102416,c3,c4,27,p1,?,surb={'id': 'e3335f43-0ad1-4216-b3e5-5c132f4f3cf8', 'route': ['p1', 'e11', 'i4', 'x1', 'p3', 'c3']}
1769458830.1767268,RECEIVED,feb83b28-cb22-4641-99d0-0ed832b09865,8a45541f-a5b4-4a4f-af3a-ed318362a5c7,c2,c4,27,p1,?,surb={'id': 'c6ef52b4-8778-4080-8e2e-76aea3444a0c', 'route': ['p1', 'e9', 'i2', 'x6', 'p2', 'c2']}
1769458830.181336,RECEIVED,8831c2c5-3b7b-4b3e-a63d-87e57e92cb37,5231c860-e80f-4451-beb0-cb4930b1dd9e,c5,c4,27,p1,?,surb={'id': '32d13e64-4d4d-4386-b652-a4d18bd82ebc', 'route': ['p1', 'e2', 'i8', 'x8', 'p2', 'c5']}
1769458830.3528402,SENT,ee659831-6fb6-4ed4-a27a-119b0ee8b654,18eeb203-d196-4cb3-9553-a875f825f16d,c4,c3,3392,?,p1,
1769458830.3529954,CREATED,d9c2e4c5-f19b-42e8-a281-32d22276fb35,173fbe3f-4110-49ed-98d6-32cb935aea99,c4,c3,27,?,?,surb={'id': 'c84ce1f4-454a-4ce1-a53a-e34c3896c737', 'route': ['p3', 'e6', 'i7', 'x2', 'p1', 'c4']}
1769458830.4044583,RECEIVED,a4e4741a-5374-4270-9705-9d76d4770550,a4538f62-f32b-4c77-a54a-adbdbb7308dc,c3,c4,27,p1,?,surb={'id': '1c96b66f-46af-4211-b93c-071977d97e6f', 'route': ['p1', 'e11', 'i7', 'x12', 'p3', 'c3']}
1769458830.5121768,RECEIVED,4639269d-aa9d-4931-aebf-b329b21d58f5,aac75683-0a6c-40fb-8ed6-818d8ca58c54,c5,c4,27,p1,?,surb={'id': 'caadcd20-4d98-4d3e-a680-2446fcf0f396', 'route': ['p1', 'e11', 'i5', 'x8', 'p2', 'c5']}
1769458830.559532,SENT,871ac191-4e11-4b6e-b352-cc89ceae7137,bb74a85a-55e2-4573-8066-cea7cb6ed964,c4,c3,3379,?,p1,
1769458830.5596817,CREATED,4a5cf443-a49d-4357-a59a-b85e51b56d5d,a866b6eb-e38a-4f61-bb20-c64d2bdaf70f,c4,c3,27,?,?,surb={'id': '71cc21ac-3036-4636-8cbb-894743ee2644', 'route': ['p3', 'e3', 'i4', 'x4', 'p1', 'c4']}
1769458830.853908,RECEIVED,91805008-a0a9-4a73-9f66-8ae636536268,129c9a1d-2f97-4f90-9bba-acc0883face1,c3,c4,26,p1,?,surb={'id': 'f09ccb78-04e0-4ccd-b415-3b396fc9e8be', 'route': ['p1', 'e10', 'i6', 'x6', 'p3', 'c3']}
1769458831.012099,RECEIVED,1aa371fd-e91f-4ab2-aa79-3434e1a78820,5864ba64-f7f4-41dd-ac53-a3b324449008,c3,c4,27,p1,?,surb={'id': '217e2eca-f1c5-41fa-a4b6-cb74ab57f420', 'route': ['p1', 'e6', 'i10', 'x11', 'p3', 'c3']}
1769458831.0272777,RECEIVED,9d502ffa-d700-4172-aec1-060a194a7d4e,ccdefbae-5558-4f57-9c5f-2da5446bc09e,c5,c4,27,p1,?,surb={'id': '7d67c790-670c-4c6f-81a6-6a4f2d017947', 'route': ['p1', 'e8', 'i8', 'x9', 'p2', 'c5']}
1769458831.066698,RECEIVED,6204120d-5bbb-427c-b144-7cc98ad3da8b,2b535691-ba6f-493f-a3c4-90b2ca11317c,c3,c4,27,p1,?,surb={'id': 'ee329245-1294-466a-b6a3-bbab8c796a41', 'route': ['p1', 'e12', 'i11', 'x10', 'p3', 'c3']}
1769458831.1782153,SENT,48415ecc-96fd-49a4-baf3-a1b8ab09464f,0bc4ff05-dffa-4599-a2ea-69e7c3cdb2d8,c4,c3,3388,?,p1,
1769458831.1783597,CREATED,528dd236-b1fe-4c96-bc03-4641ce170f2e,e2c4c418-3bef-4a7e-a62d-7ec861a33a4d,c4,c3,27,?,?,surb={'id': 'fb7ea6ee-4ede-4539-862a-6df710274aa0', 'route': ['p3', 'e2', 'i11', 'x3', 'p1', 'c4']}
1769458831.2353377,RECEIVED,b2c32f89-9cd9-4c80-b942-7b2b1cf5a299,36f16c00-5aab-4ad5-b6cb-733ce1e58d5f,c3,c4,27,p1,?,surb={'id': '22328b45-8293-45c1-a36c-1c0490f08025', 'route': ['p1', 'e12', 'i6', 'x11', 'p3', 'c3']}
1769458831.3225865,RECEIVED,4efc3c3b-4fd8-4b19-a9d8-8dfcc58663ee,ceed5501-f972-4a3d-af58-e19c0942a0d4,c5,c4,27,p1,?,surb={'id': '712b0aee-e922-4388-9fa7-705822bc9b50', 'route': ['p1', 'e2', 'i12', 'x12', 'p2', 'c5']}
1769458831.3695712,RECEIVED,7f5c7f59-95cc-41f2-a0f1-b68b6460382d,3891c996-ab63-4494-9dcf-6dac2fa757b2,c5,c4,27,p1,?,surb={'id': 'e2b38ccd-382a-4d58-8e8d-9cea6f56995e', 'route': ['p1', 'e1', 'i11', 'x11', 'p2', 'c5']}
1769458831.4304109,RECEIVED,8b7d4c19-3dad-42fe-a7c5-eca029285d07,91e8a1fb-ab4f-4b37-aecc-1dfe493ad500,c2,c4,27,p1,?,surb={'id': 'bfec6885-78f1-45cb-864d-1bbff618eb11', 'route': ['p1', 'e8', 'i5', 'x2', 'p2', 'c2']}
1769458831.5432544,RECEIVED,e0594d08-3c0c-41a7-a8bf-95abab5cca21,88d3b817-3171-4a62-8499-e87bf31ac476,c2,c4,27,p1,?,surb={'id': '118c1d72-7626-47c2-80b1-c9832c6472c2', 'route': ['p1', 'e8', 'i3', 'x12', 'p2', 'c2']}
1769458831.7870102,RECEIVED,a61db31a-bd01-4c65-bf95-e29ac18f66fa,7d71b582-e1e6-4725-87f0-6a37da8e27fa,c5,c4,27,p1,?,surb={'id': '7ccbf25f-cb0c-4d08-8945-937a271a5e89', 'route': ['p1', 'e9', 'i3', 'x10', 'p2', 'c5']}
1769458831.8620183,RECEIVED,5ef7023a-f196-46c4-a35d-88e86c05cfab,e084f370-898a-45a9-b4ba-e05c658cdd7b,c2,c4,25,p1,?,surb={'id': 'bb0aeda8-b4ab-4087-a0bf-508c58c55677', 'route': ['p1', 'e5', 'i9', 'x9', 'p2', 'c2']}
1769458831.9362485,SENT,3aa46b77-d0cb-44a8-ba3d-53feb7c89418,23c84228-a06e-4b5c-89c3-c2a184af25ac,c4,c3,3374,?,p1,
1769458831.9363377,CREATED,1ad757bf-0565-4aeb-988a-61092715aa51,10f8c5e0-489b-4990-a9cd-43780cb99a5a,c4,c3,27,?,?,surb={'id': '0f8ef380-d898-4f27-be8a-be2eb32f674e', 'route': ['p3', 'e3', 'i7', 'x3', 'p1', 'c4']}
1769458832.011103,RECEIVED,25e5141d-6dbd-46a6-8dbd-52bcf6dcc832,6dcf41da-04b8-4a4e-a240-187c08f39fa4,c2,c4,26,p1,?,surb={'id': '4b51c1a5-6dfe-4266-b76b-a7ffc8cbc5fd', 'route': ['p1', 'e5', 'i9', 'x11', 'p2', 'c2']}
1769458832.029356,RECEIVED,6bdb142a-a1a9-4107-b3a4-18cf018e3aa1,e48602ce-25a1-4206-b2d2-430b451126fa,c3,c4,26,p1,?,surb={'id': '65d8d791-3506-4e76-9eae-3f02849b2445', 'route': ['p1', 'e9', 'i10', 'x10', 'p3', 'c3']}
1769458832.0364149,RECEIVED,087b5dd3-783a-4bdd-831b-9e1d438b6f31,627f60bb-486a-4084-bf71-4d17daec977c,c2,c4,27,p1,?,surb={'id': '12a134a5-a319-4d69-927c-cebdc4339ed6', 'route': ['p1', 'e9', 'i2', 'x7', 'p2', 'c2']}
1769458832.1242988,RECEIVED,c9a50782-47e8-494a-a2e4-aafa01900fab,51bfaf75-6e05-4335-9cd0-880386d873c9,c5,c4,27,p1,?,surb={'id': 'cf503638-9c7d-4b7f-8e4b-d44d6092d453', 'route': ['p1', 'e11', 'i8', 'x6', 'p2', 'c5']}
1769458832.1311796,RECEIVED,337765b4-f8c9-4b31-9cd2-56138a79d9cc,4191f330-fe02-4078-bbaf-a4f60c19f69c,c2,c4,27,p1,?,surb={'id': 'a727fb1f-7809-4116-bbb4-4a7fa80725fb', 'route': ['p1', 'e8', 'i3', 'x8', 'p2', 'c2']}
1769458832.4935918,RECEIVED,254c7618-a81c-4253-b596-b804594fd6d7,a77ae0f0-da57-4325-9d78-a5e4ffa62804,c2,c4,26,p1,?,surb={'id': 'a0874650-39aa-425b-aedd-a6e9bfc47402', 'route': ['p1', 'e8', 'i12', 'x12', 'p2', 'c2']}
1769458832.6360414,RECEIVED,48b16a3b-4e3d-4320-9c6e-9f1829cf8bc7,aadc7d5c-5219-4629-85cc-1690b7c22436,c3,c4,27,p1,?,surb={'id': '8ca96467-16db-4cc4-bea0-ea0e7df9f5bd', 'route': ['p1', 'e8', 'i2', 'x9', 'p3', 'c3']}
1769458832.6969123,SENT,8ff8ed50-6005-4d02-af19-147206d8940c,be3d0208-a4c6-4254-9de7-e4f24df0dd5a,c4,c3,3387,?,p1,
1769458832.697164,CREATED,22914af4-ca46-4e61-9e04-775a4b5b0437,586a82ed-6d53-4cd9-8ff2-a7f7fb2bcf2a,c4,c3,27,?,?,surb={'id': '3f33e8b5-2b0a-4148-801d-54afddd63175', 'route': ['p3', 'e1', 'i2', 'x10', 'p1', 'c4']}
1769458832.774784,SENT,e9f84726-7a8d-46d3-a492-4ea6b70bc4fb,421e7caf-d24f-4874-9a20-473d9fad38ec,c4,c3,3376,?,p1,
1769458832.7749343,CREATED,643b98f9-0060-4ee7-861d-42a713bd263f,96c83584-eac8-40b5-b71d-b9b12a93d29b,c4,c3,27,?,?,surb={'id': '4440365e-bd65-4bce-afda-7e3909a6fc6b', 'route': ['p3', 'e9', 'i7', 'x3', 'p1', 'c4']}
1769458832.8383,SENT,3af069fe-9564-4cd2-9028-f0efc33f0b3a,bed0b132-d0de-4629-a73f-be20f8199fe3,c4,c3,3380,?,p1,
1769458832.8384495,CREATED,48cebf7a-2d4b-44a5-a4f6-ddfc15936f4c,7f46bdf5-7f46-4b9c-ace5-ce8a040fbc83,c4,c3,27,?,?,surb={'id': '7cd2c78c-86db-44b6-8361-39fba2bf6363', 'route': ['p3', 'e10', 'i5', 'x1', 'p1', 'c4']}
1769458832.93698,RECEIVED,450e9136-96ff-4cbf-9941-c9b5db039f0a,2cb6a652-2eab-4fd4-a7af-607acb773f1e,c3,c4,27,p1,?,surb={'id': '96cd1df3-9747-4b0f-a4c5-3afce769be1f', 'route': ['p1', 'e10', 'i2', 'x9', 'p3', 'c3']}
1769458832.9584866,SENT,b2565799-c5cd-4981-bca6-f291650c4175,b4e0b82b-b764-4fbf-98d8-50fdda9391fd,c4,c3,3388,?,p1,
1769458832.95864,CREATED,1b37e9b3-94ac-4f0d-9652-086304e5e8ad,6cb5ccd2-21e6-44bb-9aee-a6605fb37491,c4,c3,27,?,?,surb={'id': 'e117ee2c-87ec-4d29-a49c-0a04600ed7e5', 'route': ['p3', 'e10', 'i1', 'x10', 'p1', 'c4']}
1769458832.977436,RECEIVED,8a4b42ae-ddd9-4e5c-a9ae-8b11d88d68a8,2830e573-4d94-41fe-a4ff-316048342910,c5,c4,27,p1,?,surb={'id': 'd16f7a46-4544-4443-910c-d4922d6d0363', 'route': ['p1', 'e12', 'i6', 'x7', 'p2', 'c5']}
1769458833.1706684,RECEIVED,f421d123-8c4b-4e9e-ad45-47a0c0ad9e48,cfa93a7f-5d4c-46f7-bc7f-440fd84091a4,c3,c4,27,p1,?,surb={'id': 'f6a155d0-8b8f-467f-ac3b-e8388a095316', 'route': ['p1', 'e2', 'i8', 'x10', 'p3', 'c3']}
1769458833.2076879,RECEIVED,46ed4f4c-0e46-4562-8922-10a88a8fd6d5,f4a21e85-e944-421d-80ee-26846c4eff80,c2,c4,27,p1,?,surb={'id': '90cd1b07-1081-4911-83d4-5b0216515b00', 'route': ['p1', 'e1', 'i1', 'x4', 'p2', 'c2']}
1769458833.3281662,RECEIVED,964e1fee-a5de-45af-9ae0-e4159735adce,2d9fdceb-e8b9-42b7-b787-72538129583c,c2,c4,27,p1,?,surb={'id': 'ccf56293-5775-4436-ae6b-1eeff09c610a', 'route': ['p1', 'e11', 'i2', 'x11', 'p2', 'c2']}
1769458833.433557,RECEIVED,d7c37e58-65ca-4766-822b-6891b630bfd3,8cf00b47-80be-48da-90b3-2803954c7096,c3,c4,27,p1,?,surb={'id': '0843952e-0144-4313-ac59-0cc7ae456923', 'route': ['p1', 'e10', 'i8', 'x4', 'p3', 'c3']}
1769458833.7707975,RECEIVED,e7a1731a-3111-4867-9e88-3299439d2475,a31dbb34-9ae9-4746-b0b7-c76340510f6e,c5,c4,27,p1,?,surb={'id': '03c4060d-7b33-41e3-804a-1f2161618088', 'route': ['p1', 'e1', 'i3', 'x3', 'p2', 'c5']}
1769458833.980908,RECEIVED,1762c0eb-4aed-4080-93c9-3c98de4d7ff1,3abae2e9-062a-4bda-9700-884087d15aa1,c3,c4,27,p1,?,surb={'id': '70adbb84-c4d9-4861-aa04-26ff3933a840', 'route': ['p1', 'e1', 'i10', 'x8', 'p3', 'c3']}
1769458834.1644628,SENT,cd77e2fb-cec4-4120-a53e-f773ec915e6b,804e6674-8643-4aba-8221-67b43dd639b1,c4,c3,3384,?,p1,
1769458834.164608,CREATED,2145d9ca-90c9-4a09-ab36-7bed1b019096,07986e29-1981-4424-afb9-b35fceb519cd,c4,c3,27,?,?,surb={'id': '854c3d02-27ef-4c5b-8c51-13ef70c8fb97', 'route': ['p3', 'e3', 'i9', 'x9', 'p1', 'c4']}
1769458834.2600193,RECEIVED,e97d556d-c627-45b8-97ff-3d29e80de40c,d64cae6f-f934-4451-8470-8d2e1fef3459,c2,c4,27,p1,?,surb={'id': '2c6a8563-3c53-4680-bd62-29855d9a6811', 'route': ['p1', 'e4', 'i4', 'x10', 'p2', 'c2']}
1769458834.2639937,SENT,8f9e57a8-1e32-448e-ae18-e82c136f5b68,6ca331b8-665a-4fc2-83c7-18937f5231a5,c4,c3,3388,?,p1,
1769458834.2641659,CREATED,5cea7758-fa55-40cb-aa62-49f21e6488c2,a4060c93-c5d4-43e6-b9d3-95cc263177b4,c4,c3,27,?,?,surb={'id': 'b4767be2-f2b2-49e5-aab6-8050d3ad5a4e', 'route': ['p3', 'e7', 'i3', 'x1', 'p1', 'c4']}
1769458834.3087604,RECEIVED,40ae612f-c17b-483b-bb88-289417f73441,17aea38b-affb-428d-bd44-20dfe77d0009,c5,c4,27,p1,?,surb={'id': '9c5de413-d42b-43e7-b2ed-322aa16c7ea9', 'route': ['p1', 'e2', 'i6', 'x1', 'p2', 'c5']}
1769458834.3314462,SENT,bdbc6756-f7c4-4949-af6f-37101b544bc1,e0b0e6d2-28fb-46a7-8bd8-fbdd75d0f356,c4,c3,3364,?,p1,
1769458834.3315918,CREATED,5462c4f3-8bc4-45d6-88cc-bf8676276930,8d28ee1e-500b-423f-9f04-1eb075ebc7b5,c4,c3,27,?,?,surb={'id': '223d69fd-b811-44fd-8ddf-605184a4061a', 'route': ['p3', 'e10', 'i8', 'x11', 'p1', 'c4']}
1769458834.4875205,RECEIVED,826b463f-0c7e-4c1a-b4cd-41ec38b68a33,75ad9fb8-8e58-4e2d-837d-1b0e3f55b592,c3,c4,26,p1,?,surb={'id': '5a7747f1-bc34-4c0b-8ecf-3b6207bf322e', 'route': ['p1', 'e7', 'i6', 'x5', 'p3', 'c3']}
1769458834.6400862,RECEIVED,2185ef3f-645a-4f3c-b70c-de215254848e,6fe29d76-4c6d-4fad-bcf7-ff117d845a18,c5,c4,26,p1,?,surb={'id': '3186df34-6f35-4b8d-9dc0-4ce46dda3659', 'route': ['p1', 'e2', 'i3', 'x10', 'p2', 'c5']}
1769458834.6623693,RECEIVED,7b3c11a5-6937-40f5-b39d-0a3a82fd2d97,bfbe03b3-62ec-4a07-9a9a-954a05e7c502,c5,c4,27,p1,?,surb={'id': 'c9b9aaed-8ac3-458d-81b5-48db7aa083ad', 'route': ['p1', 'e6', 'i1', 'x1', 'p2', 'c5']}
1769458835.097441,SENT,2bd9f0d2-06c8-4461-bad0-b98f475b4883,36703aea-c35f-49aa-9366-95c5efa6868a,c4,c3,3396,?,p1,
1769458835.0975902,CREATED,16372e36-c262-4fa7-8478-8310e13568cc,5c39ef7e-961e-4923-85ff-02bffb9330b2,c4,c3,27,?,?,surb={'id': '90647db5-e612-4607-8c07-874782d1d5d7', 'route': ['p3', 'e12', 'i11', 'x10', 'p1', 'c4']}
1769458835.7002783,RECEIVED,82069b3a-8c70-4c4a-b4d3-19306a52c82c,b91da29a-e174-4c48-95c6-234141eb5b5e,c2,c4,27,p1,?,surb={'id': '32d8cf4e-1a22-4355-afb5-8c4f10a7b84b', 'route': ['p1', 'e2', 'i7', 'x2', 'p2', 'c2']}
1769458835.9215245,SENT,1b1dae0b-1436-4200-a2c2-cc2046fcacc1,f9042932-ee6a-4a39-9b6b-849009cc585e,c4,c3,3384,?,p1,
1769458835.9216802,CREATED,3845ffef-f49d-4baa-989a-6453a11eb7af,9c695851-bf7f-4f65-9219-0d1238b044ad,c4,c3,26,?,?,surb={'id': '83a88d22-f28a-45a3-a1fd-7e073caf37d5', 'route': ['p3', 'e12', 'i7', 'x10', 'p1', 'c4']}
1769458835.950746,SENT,b03b1f04-17a8-4610-a9e0-f324ed6b3ecb,5cfbc68c-33a5-4ac1-8df5-ede2f35ec7d6,c4,c3,3375,?,p1,
1769458835.9508958,CREATED,96270bbb-34a1-4834-89f2-b21faf8a7dfc,408386de-3b3d-4d7a-9635-f4d1e19d1079,c4,c3,27,?,?,surb={'id': '6411f13a-94e7-42fd-9780-d0ce6792b396', 'route': ['p3', 'e5', 'i7', 'x5', 'p1', 'c4']}
1769458836.0894666,RECEIVED,0713c2ed-29a0-4ec4-9498-94842b9c1e8e,60fd4405-7d6a-4da4-9db4-a177d6879266,c3,c4,27,p1,?,surb={'id': '1db78411-93c0-4507-bc33-3b612528f19b', 'route': ['p1', 'e2', 'i6', 'x11', 'p3', 'c3']}
1769458836.3776019,RECEIVED,e1575e9b-660b-499f-b557-d054e148e589,5bbfe7ff-f2bb-4561-9878-6cc4d52e6d8b,c2,c4,27,p1,?,surb={'id': 'aad63222-7e1c-4348-9b76-8d5040142d42', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c2']}
1769458836.4751005,RECEIVED,f7d1c52e-8140-4a79-a022-d33bca8d7939,91f97632-5ae0-42f6-ae58-6fb4e1342945,c5,c4,26,p1,?,surb={'id': 'b55028d3-d8d3-4afb-af12-117b00e55e87', 'route': ['p1', 'e12', 'i10', 'x5', 'p2', 'c5']}
1769458836.4759245,SENT,2f7730d7-120a-4349-b064-9f41cd356459,b0f154a0-fcf9-4c85-b483-e230c73c59eb,c4,c3,3382,?,p1,
1769458836.4765222,CREATED,c3a40038-0c34-4ca9-9c6b-0f35420a84a4,239dee90-bc69-427d-a8fc-b03944f16ef7,c4,c3,27,?,?,surb={'id': 'e9a52a21-ec6d-465a-9713-fb25c74702ea', 'route': ['p3', 'e3', 'i8', 'x7', 'p1', 'c4']}
1769458836.6657383,SENT,1c8f73a4-2d94-4b8e-8661-d8803b63af1c,a4585226-a93d-4a19-99ef-b909944d1cd1,c4,c3,3379,?,p1,
1769458836.6658895,CREATED,d23b0023-a2e5-4c9d-b707-ea7e8bf353be,9028dc45-f83a-4461-bd04-40d526fc8ffb,c4,c3,27,?,?,surb={'id': '48481057-7145-42b0-a528-2bf10a798edb', 'route': ['p3', 'e12', 'i5', 'x8', 'p1', 'c4']}
1769458836.7994914,RECEIVED,99bbc367-be2e-44cf-8ecc-36ec4b764f7c,26c5a383-b119-4eea-bc37-7f3a0c28147e,c5,c4,27,p1,?,surb={'id': 'c5f9fbd3-cc74-4669-a119-53ce21e0f7fd', 'route': ['p1', 'e3', 'i2', 'x3', 'p2', 'c5']}
1769458836.9253008,RECEIVED,fb5ae889-7848-4f32-8971-f7fac5af499e,fd669e48-8b1f-45e6-a0eb-7f28f4c73d0b,c3,c4,27,p1,?,surb={'id': 'fdd35432-a649-4b43-b391-94da50a46412', 'route': ['p1', 'e4', 'i1', 'x7', 'p3', 'c3']}
1769458837.190387,SENT,3fd959f9-803d-48c0-85d7-4aebad6e4740,ea1a9c9a-dd48-4f40-a14b-85a218b75822,c4,c3,3359,?,p1,
1769458837.1905344,CREATED,e88a47e9-09e9-411d-99c3-a4f5fa4a1f80,ca00c86e-ccd2-4210-9f6b-d39249564955,c4,c3,26,?,?,surb={'id': '52050fb6-d620-4cad-b713-ef748fcbb44a', 'route': ['p3', 'e6', 'i3', 'x9', 'p1', 'c4']}
1769458837.2724257,SENT,95a10841-ff11-48ae-b576-06eb29f49936,5f2ac73d-c1d4-468c-ac5c-7187bb75719d,c4,c3,3383,?,p1,
