timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769731620.1292024,RECEIVED,09dece89-1725-4179-bf87-9dd741bb9020,9cbc05e9-a596-4dee-87d3-28bf28308471,c1,c2,27,p2,?,surb={'id': 'a805bad6-5819-4940-9f24-189325df0f6b', 'route': ['p2', 'e6', 'i8', 'x9', 'p1', 'c1']}
1769731620.153823,RECEIVED,05ed04a3-ca05-4b01-89b9-a01399d307df,4780c088-c30c-496e-99a9-f76f2e5074aa,c4,c2,27,p2,?,surb={'id': '1016edab-90b2-4bdf-9e1c-afa7e89f2ef3', 'route': ['p2', 'e12', 'i7', 'x9', 'p1', 'c4']}
1769731620.1966178,SENT,d5f1c8b1-01f4-4439-93d6-6d4ee15c3b41,c532ee3b-0345-43b1-9435-cdfdf9ce8576,c2,c1,3393,?,p2,
1769731620.1967645,CREATED,cfbf77b8-f9da-4ee8-afa2-cce9c80ce9d8,2bf206c4-8a08-4f5c-8045-54a452707a36,c2,c1,27,?,?,surb={'id': '53c0590a-542d-4040-894c-c67ce659bbc3', 'route': ['p1', 'e8', 'i5', 'x7', 'p2', 'c2']}
1769731620.3322434,RECEIVED,9ea51d0e-2e14-4c83-8855-5573d6488465,c42d4079-807a-4b32-9391-d58dcdd2c302,c4,c2,27,p2,?,surb={'id': 'f0d864ab-b559-4875-a4a1-7e84f482c184', 'route': ['p2', 'e11', 'i2', 'x7', 'p1', 'c4']}
1769731620.368278,RECEIVED,76d28de1-2b06-4071-a02f-1c4823e21ab4,188eacc2-7f82-4eae-b778-ecb8ee50e5eb,c1,c2,27,p2,?,surb={'id': '7324d2a6-0154-4523-aeda-1eca37fe7e28', 'route': ['p2', 'e7', 'i9', 'x5', 'p1', 'c1']}
1769731620.3801796,RECEIVED,85803574-cf14-4894-8256-694b79f38957,9bfbb9ee-cb98-4d41-87c5-1090daa3130a,c4,c2,27,p2,?,surb={'id': 'b525f1b4-94ed-40c1-8e7c-e2c1c9275b80', 'route': ['p2', 'e2', 'i1', 'x1', 'p1', 'c4']}
1769731620.4936671,RECEIVED,b00ca537-9b55-4155-8284-11f0dbbef37f,461d432a-111f-43e2-b564-4681565d548e,c4,c2,26,p2,?,surb={'id': 'e5c8c72a-a516-4a47-921f-ff5467f00c89', 'route': ['p2', 'e8', 'i9', 'x8', 'p1', 'c4']}
1769731620.6757753,RECEIVED,f1a6c8b9-6643-4fed-af99-7bffff0e00f0,110467b2-e410-45d9-8467-5eba0e7adeb5,c1,c2,27,p2,?,surb={'id': 'a500b35e-d67b-4d58-b722-f6f62f794975', 'route': ['p2', 'e3', 'i1', 'x9', 'p1', 'c1']}
1769731620.9654315,SENT,465a493c-2c77-4441-95f6-530619d3ef30,4036256c-a77d-42d3-97d8-49689eed6387,c2,c1,3370,?,p2,
1769731620.9655824,CREATED,516e80a1-71a2-41cf-86d8-5ea32209cc82,bc1aa025-da05-498a-8d89-aa3f16e7acb3,c2,c1,27,?,?,surb={'id': '56430396-c2ac-4a14-aabe-30bf218d6e6f', 'route': ['p1', 'e1', 'i3', 'x4', 'p2', 'c2']}
1769731620.9802628,RECEIVED,5fd7113c-c1bd-490e-bc5e-2ba1eda1bd9b,92debb29-7a11-4bae-a47f-01343623c365,c1,c2,26,p2,?,surb={'id': '07c1b6bf-49f4-4a60-af56-4c1a9fa212ef', 'route': ['p2', 'e8', 'i10', 'x9', 'p1', 'c1']}
1769731621.0234725,SENT,280d6db1-e986-4cfa-9f38-5b949a8e7f52,a07d7b44-8b18-4ade-93e2-c1fb6d7264c8,c2,c1,3379,?,p2,
1769731621.023622,CREATED,93abeac0-8332-4604-9154-370a9d36c90d,2cec2b0f-efbb-4d0f-a107-fba8363256f1,c2,c1,27,?,?,surb={'id': '5a82621a-9b51-4c97-b5da-8c81efaf7263', 'route': ['p1', 'e3', 'i12', 'x9', 'p2', 'c2']}
1769731621.0558324,RECEIVED,19752201-b48a-4162-90a1-adcc0fc5a226,4fd7811e-f12e-4155-ab9c-f56c226ecff6,c4,c2,27,p2,?,surb={'id': '218e90eb-c32d-4636-8ffe-bbf7e7ec039e', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769731621.0931125,SENT,60697be5-e590-42e7-af8f-a9011381dfd9,7f8e3a25-7ae5-475b-ab37-a9e18a96ab27,c2,c1,3380,?,p2,
1769731621.0931652,CREATED,af910179-1943-4def-a79c-441a00f735c7,919d5588-ca82-4e00-bc81-dcd83ba065ff,c2,c1,26,?,?,surb={'id': '5e86e550-327a-4892-975c-6337a9a90409', 'route': ['p1', 'e1', 'i11', 'x12', 'p2', 'c2']}
1769731621.158732,RECEIVED,178a7e9d-aafd-4d6d-9934-08e39353ea7a,0d7d5c53-5722-451a-95f8-dd60c18f38f8,c1,c2,27,p2,?,surb={'id': 'f4aa3168-1c5a-4c10-b56a-d93f543c1ac5', 'route': ['p2', 'e6', 'i8', 'x6', 'p1', 'c1']}
1769731621.165935,RECEIVED,ffa6b818-155f-466c-b579-83e066811955,575b4944-8a9a-4fc0-8cd4-a5abe197d4d2,c4,c2,26,p2,?,surb={'id': '8edf5d41-38bf-46c5-84d9-859a8207acca', 'route': ['p2', 'e6', 'i9', 'x11', 'p1', 'c4']}
1769731621.2446618,SENT,b9255bac-d10f-45a5-ba0e-ef976d2453d8,8e326265-43ac-47a7-9c45-56eb5c366149,c2,c1,3379,?,p2,
1769731621.2447925,CREATED,a1ea779f-77e3-4c6f-a05e-b0f9271fb6d2,16ef4f53-7bbc-4e2e-8085-ff81991f00d9,c2,c1,27,?,?,surb={'id': 'ceaf0d7e-b292-4afb-bba1-895b5ad9b71d', 'route': ['p1', 'e6', 'i9', 'x2', 'p2', 'c2']}
1769731621.3478224,SENT,efe58b46-3f2e-4f3b-ac74-843fae69b1a7,1b7c3aa8-56b5-4a24-a688-9c6e9b8cf401,c2,c1,3375,?,p2,
1769731621.3479555,CREATED,4967ce1e-ac1c-4144-89ce-7dfc8583b15e,a09f4a16-6cd3-4a15-883f-6cad0d7a178f,c2,c1,26,?,?,surb={'id': '363870b5-abba-4e71-bb9d-1503689c1f7a', 'route': ['p1', 'e9', 'i12', 'x1', 'p2', 'c2']}
1769731621.458699,SENT,e758896c-c5ca-440e-acf9-dd169ff8ae01,ddcf8962-065f-4e22-bc0e-36dab80f9ebe,c2,c1,3396,?,p2,
1769731621.4588315,CREATED,0327f584-9182-4ef3-acb3-6ac1bb459f68,1a294c2d-f68c-45f1-a896-edda502df1b8,c2,c1,27,?,?,surb={'id': '55ec7aae-29f3-408c-bf29-2734f1974bd4', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c2']}
1769731621.6774662,RECEIVED,dafacb23-c41c-444b-8404-d105b0cf4af2,c445e7c7-3c15-451f-a4a3-b5fbd154c8c2,c1,c2,26,p2,?,surb={'id': 'ff72c8dc-7684-4fa1-8431-54ae91439326', 'route': ['p2', 'e5', 'i3', 'x10', 'p1', 'c1']}
1769731621.8644185,RECEIVED,90804707-317d-47c9-b785-573f251ed149,ec7a7d2e-66b6-447e-a5a4-7a76477e3030,c1,c2,26,p2,?,surb={'id': 'e715a28d-71c1-4818-b89e-f4da9928732c', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c1']}
1769731621.9932058,RECEIVED,43183891-fb91-47fe-9d37-1eaba1b16c67,4e0cd9c4-bbc8-4f1b-af8f-f31bea815d01,c1,c2,27,p2,?,surb={'id': 'b0b80e13-715b-4437-b5a1-99172694240c', 'route': ['p2', 'e9', 'i5', 'x1', 'p1', 'c1']}
1769731622.004489,SENT,62f6e8e4-0c84-44a4-a6ef-d4a561579234,b7182a1b-fc26-48d2-9d6b-6e3315e04ffb,c2,c1,3386,?,p2,
1769731622.0045996,CREATED,f2a069dd-dfe5-46d7-b137-ff5649ef5915,8ab5c613-91b7-4baa-91ca-f6f9508651d6,c2,c1,27,?,?,surb={'id': 'a264760b-a9a9-48b7-99b8-a8cc77483ffd', 'route': ['p1', 'e1', 'i6', 'x11', 'p2', 'c2']}
1769731622.3924608,RECEIVED,2d4aa141-49b5-4c4c-9015-cc5f72fd761a,ec093fdb-cc8e-48ab-a966-8607ccb34982,c4,c2,27,p2,?,surb={'id': 'e72d1c02-4249-4f07-b603-ce279bc1dde7', 'route': ['p2', 'e8', 'i8', 'x9', 'p1', 'c4']}
1769731622.4955018,SENT,76e8d5b3-9ef8-4956-9d88-5e09ee96f2af,8a27b3a4-1f33-4398-ac6a-6a052980070b,c2,c1,3384,?,p2,
1769731622.4956527,CREATED,d41649c5-ad86-4dce-97fa-0b395a40e932,bf9b8171-4d56-4654-8d23-e09dc6004701,c2,c1,27,?,?,surb={'id': '47554314-ff33-4eb1-adc9-b53c0f00311c', 'route': ['p1', 'e4', 'i7', 'x5', 'p2', 'c2']}
1769731622.673762,SENT,067c2251-aba3-4152-8d42-993106b60bc9,2fdc29dc-b59a-4fa9-99a2-6ee871fe4ac8,c2,c1,3379,?,p2,
1769731622.6739337,CREATED,04b9c96d-afeb-4ac1-bbe2-6c92b632cbe9,1cdb25d2-5610-4c2b-8920-ee1bf3569278,c2,c1,27,?,?,surb={'id': '8f354a95-ae79-432a-8646-983eae6a9ede', 'route': ['p1', 'e9', 'i2', 'x2', 'p2', 'c2']}
1769731622.9314814,RECEIVED,2fe00990-7da5-4cde-b537-6853cc7e780c,826a0a5d-a31a-43fd-b0f7-13af76df97a4,c1,c2,27,p2,?,surb={'id': '403c05b1-07b2-4695-8ae9-4ad6df039d49', 'route': ['p2', 'e11', 'i1', 'x5', 'p1', 'c1']}
1769731623.1137476,SENT,2ac7701d-70d6-4dc8-bf41-f911c70009f2,6b0f9155-2fbf-4de3-9a25-4e28973615d3,c2,c1,3384,?,p2,
1769731623.1148531,CREATED,19b73f0e-7d39-4c02-aaa2-4752f361a898,28353193-8dfd-46c5-bb81-71226e7a1ec6,c2,c1,26,?,?,surb={'id': '422721b8-f1bd-43df-8014-208d4ada44c8', 'route': ['p1', 'e4', 'i9', 'x5', 'p2', 'c2']}
1769731623.1619244,RECEIVED,2643041c-d6c5-44c2-9842-c49d72d40962,5de5be7d-58b2-4300-8d97-6f9a4af9d629,c4,c2,25,p2,?,surb={'id': 'e5b60de5-b1f4-4ce8-b8c9-e9beccc38a3d', 'route': ['p2', 'e1', 'i9', 'x9', 'p1', 'c4']}
1769731623.241759,SENT,e7622bb8-e51f-4429-a4ca-d49ae2eb75ed,43c735b0-84a4-46c8-97f6-cac02b310ec3,c2,c1,3360,?,p2,
1769731623.2419357,CREATED,1527a5c9-fc3a-4341-8865-0176e7a7cf9b,2f14f3ee-0211-470d-89bf-22e56eacd8b1,c2,c1,27,?,?,surb={'id': '7d6fbd85-ab56-4cf9-9b77-c7a6fe136103', 'route': ['p1', 'e7', 'i8', 'x2', 'p2', 'c2']}
1769731623.2574704,RECEIVED,3234a549-7af4-4f6c-a547-bf394521a7e7,0971fddf-165b-4234-9e5d-04f44a0b72e6,c1,c2,26,p2,?,surb={'id': 'a194ed35-c972-4a9d-a441-d257479072aa', 'route': ['p2', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769731623.4402914,RECEIVED,1bc44d5a-5400-47fc-a65d-d9c469d273c0,94ea896c-b261-4f5c-807a-26ee7b909e94,c1,c2,27,p2,?,surb={'id': 'c889521e-8c00-4733-9e2f-a180b7b67ecb', 'route': ['p2', 'e4', 'i3', 'x8', 'p1', 'c1']}
1769731623.6437204,RECEIVED,d19d12a7-c8c3-479e-a892-39db88f5c91d,7af2a157-42ce-4a6c-ac06-4cfbe50d4acd,c4,c2,27,p2,?,surb={'id': '4b821c32-992d-46a9-8b92-31c73a53b21f', 'route': ['p2', 'e1', 'i10', 'x9', 'p1', 'c4']}
1769731623.6573253,RECEIVED,fefcaff7-6b78-4e42-a78f-13c861bfd501,74fd8fa3-4091-4d2a-9bab-14990fd3228f,c1,c2,27,p2,?,surb={'id': 'fa676acb-dd56-449e-90f0-241e8d13ae04', 'route': ['p2', 'e8', 'i3', 'x4', 'p1', 'c1']}
1769731624.023633,SENT,e4263f3d-a10c-4ee0-9e43-75bed4b392c5,5c5a083b-c97d-411b-b754-d6003c1afdf3,c2,c1,3400,?,p2,
1769731624.0237434,CREATED,2ff95f97-55f3-4ddf-bd78-535befe042ac,e522e3cb-f665-4653-a4d8-7dc6ef0a5769,c2,c1,27,?,?,surb={'id': '45f01a56-ccc0-490a-9f8c-2ad65b11b357', 'route': ['p1', 'e11', 'i3', 'x5', 'p2', 'c2']}
1769731624.0390663,SENT,1855a459-2319-42be-b334-d984161ea181,14b3b187-8d07-4083-bfc7-3b6757eecceb,c2,c1,3401,?,p2,
1769731624.0395763,CREATED,e1a5f5ee-f82d-4f4e-97d7-1470bbf28cf4,50f5dd08-3017-4c03-babc-ec56304d2eee,c2,c1,27,?,?,surb={'id': '1bf19a74-70cd-4227-8ec1-0195e4eb83ac', 'route': ['p1', 'e10', 'i10', 'x5', 'p2', 'c2']}
1769731624.0465846,RECEIVED,03f2b4e4-27ef-4d6f-a684-f2d699b5e3a9,83d7c0d2-2642-450e-afb1-c11959648a77,c4,c2,26,p2,?,surb={'id': 'ca616839-a069-48d6-8b45-22943df0a8c9', 'route': ['p2', 'e5', 'i9', 'x12', 'p1', 'c4']}
1769731624.0738666,RECEIVED,c80acedd-0092-46af-8b7b-44e306829271,cdd08b9b-7715-4d18-b1f6-c530fcf94301,c4,c2,27,p2,?,surb={'id': '633b3e6a-d494-4a7f-b143-09780d2a11eb', 'route': ['p2', 'e10', 'i7', 'x11', 'p1', 'c4']}
1769731624.2050989,RECEIVED,63da0430-abe9-48ff-9713-8af5fd32f205,383e8f59-8a48-41a3-80da-0b4935073b67,c1,c2,26,p2,?,surb={'id': '82cd54b6-5150-4581-ac50-88c87eacf614', 'route': ['p2', 'e10', 'i3', 'x6', 'p1', 'c1']}
1769731624.2101505,RECEIVED,03287663-8707-42e7-8061-d20eec9ad6ce,a5c3d25d-20c5-414d-b342-435c66ac1441,c1,c2,27,p2,?,surb={'id': '90e7328e-c04a-4f35-a4d7-0437ea845d4e', 'route': ['p2', 'e12', 'i12', 'x6', 'p1', 'c1']}
1769731624.2557845,RECEIVED,404251a9-d907-4d93-84ea-45af547e0829,bdeddaf5-4754-410c-9523-1c00dc0fed95,c1,c2,27,p2,?,surb={'id': 'efb6f009-9fae-41e6-8356-b16c7efff2dd', 'route': ['p2', 'e11', 'i6', 'x4', 'p1', 'c1']}
1769731624.4486601,RECEIVED,2fdd685c-4d58-42fe-906e-e1c61d0bd12d,890b592a-f4e9-4a2c-bee5-dc9d28147dbd,c1,c2,26,p2,?,surb={'id': '45f70655-87dd-4739-94e1-1b34581029df', 'route': ['p2', 'e6', 'i5', 'x10', 'p1', 'c1']}
1769731624.5088704,RECEIVED,703f0674-568d-4b8d-a249-cf0ca04eb2b4,88952fcc-a63d-45ef-bb90-c687ade253c1,c1,c2,26,p2,?,surb={'id': 'c7e791ae-648b-4945-9657-144c0a4eb090', 'route': ['p2', 'e2', 'i12', 'x1', 'p1', 'c1']}
1769731624.532268,RECEIVED,515a6c95-f374-4fba-a01e-3f6e7bf1a5c2,8f326bc8-3dcf-476e-98c4-ef518bf87285,c1,c2,27,p2,?,surb={'id': '4228dbf7-5bd2-4333-b5ce-627ef7396130', 'route': ['p2', 'e9', 'i5', 'x11', 'p1', 'c1']}
1769731624.6133752,RECEIVED,044f947c-9ee1-4f91-8da1-13f987a687c7,072fee25-9eeb-46dd-bebd-c814a8c2ebbc,c1,c2,27,p2,?,surb={'id': 'a6f7e796-3748-4e23-99fa-cb5ce99afcbd', 'route': ['p2', 'e12', 'i4', 'x4', 'p1', 'c1']}
1769731624.8310585,SENT,484c6441-0e31-4d38-b8f9-8cda91db37ef,17df7f35-91a2-47bb-b013-6a27fe81949d,c2,c1,3379,?,p2,
1769731624.831198,CREATED,f0857d65-4aa5-492b-b4b3-514572fd402d,31f66cea-fe10-4405-a5b3-70eee4163141,c2,c1,27,?,?,surb={'id': '2f44c6a3-eadd-4e94-8e52-eadeced5a232', 'route': ['p1', 'e5', 'i5', 'x2', 'p2', 'c2']}
1769731624.932548,RECEIVED,bec0268d-a183-4e9f-b739-a0dcd3dd4b19,0d9c7284-d393-496f-9ff6-66c4764e094d,c4,c2,27,p2,?,surb={'id': '221a749d-6c81-413e-9d8a-69e7274b59bf', 'route': ['p2', 'e11', 'i5', 'x12', 'p1', 'c4']}
1769731625.06521,RECEIVED,462cba10-6563-4267-8d40-00bdc52ffa1c,074bef1b-8dcb-478c-a155-7f876eec7259,c4,c2,27,p2,?,surb={'id': '35faf88c-c8b5-452b-ada4-955b19a21019', 'route': ['p2', 'e3', 'i2', 'x10', 'p1', 'c4']}
1769731625.1308186,SENT,2088ddd2-1d29-4d66-ad08-16fce59a7fba,27f41f09-b7ef-4a80-b7a9-872eabb268e5,c2,c1,3376,?,p2,
1769731625.1309485,CREATED,e4093574-168a-46c0-9f87-5a2377fc2d88,e3d082a4-2005-4426-a459-3acd0e6d739c,c2,c1,27,?,?,surb={'id': 'e843cf18-e9a4-4e00-b12d-45bbcc282da1', 'route': ['p1', 'e9', 'i1', 'x8', 'p2', 'c2']}
1769731625.1769187,SENT,28cf862b-00c0-465f-9b43-3e5550d1f3d0,6048371e-b916-4a99-a56d-7928425dc271,c2,c1,3387,?,p2,
1769731625.1770816,CREATED,61def1e8-65b7-4b79-bdc1-4023edc3fe0f,c87fa71a-f646-4944-9e52-a0cfc9596985,c2,c1,26,?,?,surb={'id': 'b0a8fd4a-00c2-4fde-8db1-4dc9d9ff4bc0', 'route': ['p1', 'e4', 'i6', 'x7', 'p2', 'c2']}
1769731625.187937,RECEIVED,05f18dd4-1ecd-4ecc-9ae7-cbee7756199c,540ab5d6-de78-4697-b5fe-9677ed2d9cc1,c4,c2,26,p2,?,surb={'id': 'cf7c70ac-aa3c-4c50-a59f-20c103e84664', 'route': ['p2', 'e4', 'i4', 'x10', 'p1', 'c4']}
1769731625.6186256,RECEIVED,c524502e-860e-41f1-b511-0bd9e2162cb9,1d8953a9-9677-40bf-939e-f81f9dc7cb49,c1,c2,26,p2,?,surb={'id': 'dcbb6e2e-33f0-4d0f-a770-e8615af6b72d', 'route': ['p2', 'e3', 'i8', 'x12', 'p1', 'c1']}
1769731625.8045163,RECEIVED,9539c8ec-2adf-43f6-bcda-dbdd5a7bba4b,ff53be4d-f2b2-4168-803b-80edb4f56a8e,c1,c2,27,p2,?,surb={'id': '396b6873-7255-4b59-9bdd-a4cf0f792e6b', 'route': ['p2', 'e4', 'i10', 'x6', 'p1', 'c1']}
1769731625.840493,SENT,cb23f7d3-376e-42ee-a18a-2041cab3298e,04bca170-322b-4ab7-8872-a67219391a88,c2,c1,3380,?,p2,
1769731625.8406262,CREATED,3ba4fc20-d7b7-41dd-b531-a0b91bbd5e24,a7d63ce8-e616-4b38-b447-ccfc117d7102,c2,c1,27,?,?,surb={'id': '866d0996-f655-4a17-8eab-85dc33c8a6fb', 'route': ['p1', 'e5', 'i2', 'x1', 'p2', 'c2']}
1769731625.908671,RECEIVED,383ecec0-c1e0-431c-98f6-469aca6524fc,c0868bd0-a17b-4b6e-bb6e-a9bb7fb4ea4b,c4,c2,27,p2,?,surb={'id': '7b887b48-305b-4806-9071-452bafda2bb6', 'route': ['p2', 'e12', 'i2', 'x9', 'p1', 'c4']}
1769731626.0458198,SENT,9ccb96a1-efa5-4cc5-ab18-4dd4e8f7be10,df11decd-c4fb-490d-9ae6-5f5e940d5df3,c2,c1,3379,?,p2,
1769731626.0459528,CREATED,307f0a16-cde7-477b-a24f-3d307a17ad27,24dedd2d-6412-464b-862e-707c898ccc27,c2,c1,27,?,?,surb={'id': '5a7c048b-a5a2-463f-a320-80b09a03e30b', 'route': ['p1', 'e2', 'i3', 'x6', 'p2', 'c2']}
1769731626.2409408,SENT,4a30301b-9d1f-4ce9-a5ee-8dbf0594555e,e925f6e0-c9ff-4947-a5d0-89ba7bab3600,c2,c1,3387,?,p2,
1769731626.2411146,CREATED,3dac0376-cefc-480c-85c8-89712eefaf18,b7169cb4-0c30-41eb-9dcd-eb2bc009d774,c2,c1,27,?,?,surb={'id': '14ce0d6a-6acf-4289-b06b-c8ed71953748', 'route': ['p1', 'e7', 'i10', 'x2', 'p2', 'c2']}
1769731626.4187396,RECEIVED,5478d3d4-3bba-47f1-adab-a072bf7bd042,5f0b4db2-d466-4607-8fe7-db7bed875fb1,c1,c2,27,p2,?,surb={'id': '305ba382-8dfd-421a-89e5-8c1ad116cec3', 'route': ['p2', 'e1', 'i9', 'x9', 'p1', 'c1']}
1769731626.473537,RECEIVED,dd4fb79e-1d9e-4480-a049-a230294b763b,202d1196-bf6a-49f6-a582-3cd4d325fcfb,c1,c2,27,p2,?,surb={'id': 'ba08c392-154a-47df-b4b8-ca98875badc8', 'route': ['p2', 'e8', 'i12', 'x9', 'p1', 'c1']}
1769731626.4894364,SENT,3ec38a0a-6379-4ba2-856b-426b0b013071,cb18f347-c63b-4037-a6fb-6f3d0bcf4469,c2,c1,3381,?,p2,
1769731626.4895165,CREATED,62d86f36-1379-4754-b7f1-7be4553b28a3,840854b7-2bf0-4ee0-8b29-455a5c0f84c2,c2,c1,27,?,?,surb={'id': '5a4830e8-f93a-4955-af23-c7b7d23271aa', 'route': ['p1', 'e9', 'i5', 'x7', 'p2', 'c2']}
1769731626.7305725,SENT,c23d5360-80cc-4775-9e59-9485a3c4c047,e12cc73d-2a24-4706-9680-05459ccda4fa,c2,c1,3376,?,p2,
1769731626.7307231,CREATED,8a577467-8ef6-44a0-82ab-346efb0a7bb9,d5deb1e7-c602-410e-ba2f-14e5a36fe402,c2,c1,27,?,?,surb={'id': '0e2056e7-f52f-4d06-9712-a53c736e6471', 'route': ['p1', 'e3', 'i4', 'x2', 'p2', 'c2']}
1769731626.9466336,SENT,0bbf1cc7-a4c3-44f2-a55b-6a47c5847660,c0de1b40-2589-45fc-835e-3d91e9c53dad,c2,c1,3385,?,p2,
1769731626.9472916,CREATED,168bb616-e2b1-4707-92d5-fed53acd5985,296617ea-7e36-4b94-b916-3d77d04cb77f,c2,c1,27,?,?,surb={'id': 'f2bf425b-13ab-4f25-a03b-00307567cb7b', 'route': ['p1', 'e9', 'i4', 'x7', 'p2', 'c2']}
1769731626.958621,SENT,dbabce3a-09c4-4f73-ae12-232747f1837a,80b86b88-737f-42c4-9955-60d8e2d4c365,c2,c1,3359,?,p2,
1769731626.9587705,CREATED,063777d8-48d6-4ba2-8d57-1367b06160ea,f8e5b375-d858-4f2c-bc23-150c3cce43fd,c2,c1,27,?,?,surb={'id': '4c286692-5806-498c-ad18-902477132db7', 'route': ['p1', 'e6', 'i9', 'x12', 'p2', 'c2']}
1769731627.1853223,RECEIVED,14175ea8-c985-4251-a4f9-e601ef9da760,c3b3436b-381c-40cd-8c6d-c82845247ea4,c1,c2,27,p2,?,surb={'id': '118abb95-e942-4fb7-a010-abc71ce57c83', 'route': ['p2', 'e12', 'i9', 'x5', 'p1', 'c1']}
1769731627.2302194,RECEIVED,81d48af6-2cef-40ce-88be-9461a504b64d,14130edf-a6ce-4351-8b20-7a0de7179e8d,c1,c2,27,p2,?,surb={'id': '39a914a5-0443-42f6-97c3-d49f0671d19c', 'route': ['p2', 'e1', 'i7', 'x6', 'p1', 'c1']}
1769731627.3786778,RECEIVED,6f1be2c3-8cbb-4191-912d-ce18fa767b53,ea6d40a9-e4b4-4010-a557-b69cc83d7d8b,c4,c2,27,p2,?,surb={'id': 'cdedc93f-e96d-461f-87f2-c34f0a24b8c0', 'route': ['p2', 'e10', 'i3', 'x11', 'p1', 'c4']}
1769731627.3847315,SENT,4513690a-1be8-400a-a021-3ece0aeec8f0,b65c5446-57d5-4422-a088-7d008fd4af81,c2,c1,3377,?,p2,
1769731627.3848839,CREATED,b59318e2-15f4-485c-9d2c-eda65cfd6743,d63956e7-b81a-436f-ac86-5228398b99c2,c2,c1,27,?,?,surb={'id': '0ffb7b32-c83f-49de-9984-488a8c4f2872', 'route': ['p1', 'e3', 'i10', 'x6', 'p2', 'c2']}
1769731627.507488,RECEIVED,e6aa1f4f-56d9-4ea2-b8ce-afcc929ba7d5,413ca3bf-a13f-4b8d-8108-62d146401af6,c1,c2,27,p2,?,surb={'id': 'e5a647df-c4e5-4e13-b5ab-6ba6df5b43fc', 'route': ['p2', 'e9', 'i1', 'x5', 'p1', 'c1']}
1769731627.7212594,SENT,3cf8ae67-a47e-4166-a058-fd4fb0d2accd,a0dff27b-6f85-4b84-958d-d9c376b2a814,c2,c1,3383,?,p2,
1769731627.7214403,CREATED,6b106f1d-e1b5-4418-b601-0794d36281ac,18445602-fcc7-4c15-95db-645005afd497,c2,c1,27,?,?,surb={'id': '23a2cfd9-4aa9-4dfc-bd2a-9cbfd6ca2edc', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c2']}
1769731627.7639785,RECEIVED,77cc8bf9-9f73-4268-b1c8-debe5e6176ee,beeecb43-9ae0-4b3d-aab2-018d054c4167,c1,c2,26,p2,?,surb={'id': '6fd0773f-ec19-4341-a848-be5f4759bc22', 'route': ['p2', 'e8', 'i6', 'x8', 'p1', 'c1']}
1769731628.2067125,SENT,32289813-6113-40a5-9075-1f58122bf4d2,4ebce294-e200-4d87-b446-f567645ed8b0,c2,c1,3375,?,p2,
1769731628.2068295,CREATED,bcaaa937-f1ea-483b-86f0-53df90559692,150d54e0-c98a-4982-96ef-1903fbb6dec3,c2,c1,27,?,?,surb={'id': '0ec9c775-729b-4668-bfdc-d2746917c286', 'route': ['p1', 'e3', 'i4', 'x5', 'p2', 'c2']}
1769731628.3477848,RECEIVED,b43e88e2-c1ea-4bd6-8323-478bfceea0ce,53481f35-bea8-4c63-99fb-f5479453f324,c1,c2,26,p2,?,surb={'id': 'f37b6c26-1f8c-4f23-a348-42812580e9a8', 'route': ['p2', 'e4', 'i4', 'x1', 'p1', 'c1']}
1769731628.632252,RECEIVED,fe473c27-eb63-4346-902a-7d1da38c2033,b0bbc6bc-6ac0-484d-a5c7-1ada648076d0,c1,c2,27,p2,?,surb={'id': '1d23671e-63f5-418c-b2ae-c1e3b065f536', 'route': ['p2', 'e11', 'i5', 'x10', 'p1', 'c1']}
1769731628.7266624,SENT,dabab177-4036-426e-a524-df863a3a3dab,406d96f0-3a25-4f4e-8664-67ed3e31363c,c2,c1,3375,?,p2,
1769731628.726765,CREATED,77c4dc35-4542-4a6d-8bb1-06cf15a287c4,0a030efc-22ca-4c26-a310-f48ccc989e19,c2,c1,27,?,?,surb={'id': '07835d73-15d3-4453-a9ed-1ee615d58bfd', 'route': ['p1', 'e8', 'i4', 'x4', 'p2', 'c2']}
1769731628.7886612,RECEIVED,999c4025-166f-48a1-a307-bbdd19315e10,a7b2f450-9e88-41bc-8bbc-6f018563dcb7,c1,c2,27,p2,?,surb={'id': '56c95596-5699-4805-9d28-682fd03cd99c', 'route': ['p2', 'e3', 'i11', 'x12', 'p1', 'c1']}
1769731628.8095136,RECEIVED,4d815dcf-bb68-4dc6-8988-58af34e71814,6eb4be11-e836-4067-ac49-ace04294453a,c4,c2,27,p2,?,surb={'id': '42490b80-ab4c-4fb9-8775-f52bb452ebe3', 'route': ['p2', 'e9', 'i3', 'x9', 'p1', 'c4']}
1769731628.8856435,SENT,6e536d2c-c7c3-443c-bcf8-ad60535ce080,d37f28c2-2fea-401e-82cc-1a6d4a85f6fd,c2,c1,3380,?,p2,
1769731628.8857918,CREATED,850d2c05-334f-44d1-a45a-42236ee14170,54d822b7-12c9-443d-8a9c-d99546cd73ba,c2,c1,27,?,?,surb={'id': 'b1992ed9-b1c9-4aa8-b6d1-81b939435d9e', 'route': ['p1', 'e1', 'i8', 'x4', 'p2', 'c2']}
