timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738664.8837435,SENT,767a5ee4-623b-4d73-b907-04bf3cb9726b,35c55a75-c74b-4259-b962-e445094be75f,c3,DROP,2027,?,p3,
1769738664.8838725,CREATED,9f444ace-253f-4ca5-bdb3-9b88bcdba277,367f8a6b-66a2-4c0e-af67-e915b0d7bc4b,c3,DROP,27,?,?,
1769738665.3675451,SENT,5ba25b30-e266-4ac2-ab43-b9545139dcdc,2bbd4a76-f445-42b6-8915-a2c90592ecb2,c3,c5,3400,?,p3,
1769738665.3681316,CREATED,40efb148-5b70-4547-94b9-862b48e0c822,f52ff93a-53a7-48ce-910b-207dd7c8aeee,c3,c5,27,?,?,surb={'id': '2d3837a7-aa68-4dcd-b9ed-6a38c31d19e7', 'route': ['p2', 'e2', 'i11', 'x10', 'p3', 'c3']}
1769738679.7525034,RECEIVED,0b75255b-d424-4edd-b0dc-6ba60bd9013f,a3b12760-f041-472c-9cc1-9f1cf85d2474,c4,c3,27,p3,?,surb={'id': 'd8c4ae05-25b5-40c8-95f5-187df24590f9', 'route': ['p3', 'e1', 'i3', 'x12', 'p1', 'c4']}
1769738679.791333,SENT,0b63c85c-8376-4de0-9330-ba776ba4c36d,d4a642af-984d-42a8-aaa5-32f821490a0c,c3,c5,3384,?,p3,
1769738679.791464,CREATED,9e707272-ee22-43aa-a34e-295faeaa5949,59a3476e-93fe-43c5-9a73-1d4602551da8,c3,c5,27,?,?,surb={'id': '6b34656f-fd04-45bf-9c1d-4b3c0853ebb2', 'route': ['p2', 'e3', 'i1', 'x5', 'p3', 'c3']}
1769738679.9824371,SENT,4567da96-a83b-4060-90c8-664a14a83416,6ec35855-6216-45c2-88f0-33997f502e87,c3,c5,3359,?,p3,
1769738679.9825723,CREATED,9b6497ad-17fa-476a-a490-c56dd2398565,88d29ed1-3640-404b-95dd-fa12832ba9ab,c3,c5,27,?,?,surb={'id': '289bbeb4-e451-4aee-8117-24c3abf742a8', 'route': ['p2', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769738680.0491529,SENT,cfe1c180-9a28-4d9e-83a5-be1c06a245ef,a2fce7e8-0658-4a0c-8588-a2ffe0d174a4,c3,c5,3387,?,p3,
1769738680.0492868,CREATED,d1dbcd7e-2036-48df-85c0-c327f57fc431,7ce7de31-1fc4-4720-ae27-1c55d363434c,c3,c5,27,?,?,surb={'id': 'c3a53336-880f-486d-8b9d-3b10b4217263', 'route': ['p2', 'e11', 'i3', 'x12', 'p3', 'c3']}
1769738680.2277224,SENT,9fb97d00-1299-47ae-801a-82052a104706,a87ed105-6d85-445f-9c56-69de9aa92b90,c3,c5,3379,?,p3,
1769738680.227857,CREATED,3696454b-2782-4292-b64b-81a33cbe48bf,67ea0aba-43d3-4117-8cbe-13859f282b76,c3,c5,26,?,?,surb={'id': '6bb7b404-4017-4553-9fcc-6ea56ef9d15a', 'route': ['p2', 'e8', 'i2', 'x1', 'p3', 'c3']}
1769738680.385009,SENT,0bd78249-e047-42da-9fe3-e4d2e6ad6bd7,e60b815b-e942-4b95-a895-b6c08b2c6f8b,c3,c5,3367,?,p3,
1769738680.3851736,CREATED,bf7fc2c4-9a6a-49f1-8bf5-b6cc79eedfac,69f1647a-6e35-4080-b1f4-0e41f6d20da4,c3,c5,26,?,?,surb={'id': 'd711a4e7-5eea-407a-87c3-6471c71395b4', 'route': ['p2', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769738680.515562,SENT,a62cb4bd-8fe3-4bdf-9b07-348e199a6c05,05f23fd3-7afc-421e-a9fc-cf298987770d,c3,c5,3353,?,p3,
1769738680.5156913,CREATED,4c1ace23-6285-40b1-a7c8-0bb320b66952,c042d29b-f293-4dd0-bf15-1def78b1c25b,c3,c5,27,?,?,surb={'id': 'fea8d8fe-586a-4ef6-b0fc-254ef95dbf79', 'route': ['p2', 'e2', 'i3', 'x9', 'p3', 'c3']}
1769738680.5876524,RECEIVED,53f2287f-1470-4a2d-9aa4-f72a36838a89,72fc6407-8609-458a-82da-eeba632645c0,c4,c3,27,p3,?,surb={'id': '899aed48-bfd3-4c94-92c6-4222451ad5c3', 'route': ['p3', 'e4', 'i3', 'x9', 'p1', 'c4']}
1769738681.1816592,RECEIVED,841c8771-a26e-4793-b6e6-3dffe4b083e0,fe6dd297-d7c3-45df-8ee5-9d6fe48aae4f,c4,c3,27,p3,?,surb={'id': 'e2754a34-6238-4052-96f4-4216f2c121b0', 'route': ['p3', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769738681.3083632,SENT,724f2f0a-de22-4b65-99d4-38cc0464c814,3fba6f90-71cf-43d5-9e34-6b9fdb90d3a0,c3,c5,3394,?,p3,
1769738681.3084984,CREATED,172d653b-9dd9-46df-9ebe-43a658dff89e,7ba83180-e187-4e7e-beff-6431c0ab068a,c3,c5,27,?,?,surb={'id': 'ce836cb1-72c2-41ac-b5a9-e9954501fe90', 'route': ['p2', 'e2', 'i2', 'x11', 'p3', 'c3']}
1769738681.3301153,SENT,bb97b1d6-8974-4a69-873a-0faa0284944a,8b4fa9c7-db66-4616-9c7c-77b13aeca96d,c3,c5,3359,?,p3,
1769738681.3302789,CREATED,d9c1805e-37ce-4c05-986d-fc2a722997e5,75144940-0ffe-44e2-ac67-535fb60cfaa4,c3,c5,26,?,?,surb={'id': '2c8a2774-2d08-4658-923f-04ff36aac2a6', 'route': ['p2', 'e12', 'i5', 'x7', 'p3', 'c3']}
1769738681.5356805,SENT,9f650b19-58e4-47cc-a924-56279d6980c4,1e1361d6-3144-4ad1-971d-95b3679e98d6,c3,c5,3388,?,p3,
1769738681.5358095,CREATED,f9c00be0-ff48-402f-8f0a-3744a20bab7e,34544489-8380-43c6-9e73-2e96f0596764,c3,c5,27,?,?,surb={'id': '7b04f943-021f-417a-ac86-0304a00b8b5b', 'route': ['p2', 'e12', 'i4', 'x2', 'p3', 'c3']}
1769738681.5553293,SENT,39863887-a0b5-4c3a-aa71-453b10b97535,cc8b9c5b-a642-495a-8518-640315658bf4,c3,c5,3384,?,p3,
1769738681.5554645,CREATED,694806c3-57b9-4499-b543-e059183f883e,9d098117-568e-4080-aa66-6d2d88676d59,c3,c5,27,?,?,surb={'id': '12b2b9fc-12a3-4004-a0e0-ed97432a67a3', 'route': ['p2', 'e3', 'i4', 'x7', 'p3', 'c3']}
1769738681.6878884,SENT,24cf3024-1a2a-4280-a183-3395a53cabe9,d37096f5-cce0-41f6-b12d-298cb35c8ff4,c3,c5,3400,?,p3,
1769738681.6880202,CREATED,5ad9e064-e528-493f-9638-f0274e97018f,46a5df68-cef2-44ac-90bf-6aca44ee6b44,c3,c5,27,?,?,surb={'id': '2939248e-ffbc-4ebe-94f0-a0909669a0d3', 'route': ['p2', 'e2', 'i11', 'x7', 'p3', 'c3']}
1769738681.8133435,RECEIVED,007949b5-a7cf-4d47-a040-b9187a47f9df,8d3c84a6-7b96-4be5-a691-5ec98cf4c78b,c4,c3,27,p3,?,surb={'id': 'cd7361e0-bc8b-4b56-9052-c8a8f8d32b3d', 'route': ['p3', 'e3', 'i2', 'x1', 'p1', 'c4']}
1769738682.0748844,SENT,fbd0a338-7637-4e57-affa-2500236003b2,57017eef-e828-4ee7-80a0-945c66b82a28,c3,c5,3361,?,p3,
1769738682.0750306,CREATED,c0d9d421-89a9-461e-922e-f22dd042118f,b3c75392-07cd-4a21-9be9-c3bb638e7e06,c3,c5,27,?,?,surb={'id': '77a88620-ce4d-402f-9b8e-9cca72927188', 'route': ['p2', 'e6', 'i1', 'x7', 'p3', 'c3']}
1769738682.2694957,RECEIVED,85956ab2-2a2b-4694-a6b7-2b978c3128ff,0a9b818f-59f2-4796-a433-f6d5e8a4065b,c4,c3,27,p3,?,surb={'id': '84efb026-8ab8-4e69-9ab8-54b38ab11ddc', 'route': ['p3', 'e12', 'i6', 'x3', 'p1', 'c4']}
1769738683.3491175,RECEIVED,aad9d522-2d34-4e3c-a96f-78fa9d920a1b,8d58144c-7683-44cb-9a1e-d0b023f03e23,c4,c3,27,p3,?,surb={'id': '396593da-f95d-4e1e-b575-099ea62a5a9d', 'route': ['p3', 'e5', 'i7', 'x4', 'p1', 'c4']}
1769738683.4978056,SENT,5ba10e8b-8b19-46e1-87ca-55be3927261d,3b04b6d5-f34f-444a-ab37-0711a06c8246,c3,c5,3383,?,p3,
1769738683.4979527,CREATED,7a1a4c42-0110-4cd3-80fb-43eb1bb5e3c3,c38c2238-519d-4b24-b840-effebd97c9f0,c3,c5,27,?,?,surb={'id': 'c9106ec4-724a-472c-88fc-29a37197805e', 'route': ['p2', 'e6', 'i8', 'x6', 'p3', 'c3']}
1769738683.556562,SENT,8c59ffa5-d98e-4791-9a84-bcc578f9b2ec,cee3a872-5b70-443e-bb2d-e1041dcb7f8d,c3,c5,3379,?,p3,
1769738683.5567136,CREATED,c6d081a7-aa1f-4dd9-94b3-599f8edb321d,8d9332c0-540e-4455-ad98-0fa7a82ef2a7,c3,c5,27,?,?,surb={'id': 'aa571aac-f87d-491f-98c2-03c70db86a74', 'route': ['p2', 'e7', 'i1', 'x8', 'p3', 'c3']}
1769738684.267302,RECEIVED,e760e6d5-fd0d-46e8-8ca4-711cbf555650,7867edba-b6f5-4903-8b18-0d8d6448034f,c4,c3,27,p3,?,surb={'id': '9d93c580-2535-4734-8652-56f5e1109f1b', 'route': ['p3', 'e6', 'i3', 'x9', 'p1', 'c4']}
1769738684.6696084,RECEIVED,098b0fcb-3244-457e-b20e-a76faadc9f0a,e47d11f4-9870-4088-9a46-89fdde8e39e5,c4,c3,26,p3,?,surb={'id': '7b087543-879d-4508-83c1-09f2f5b0eee2', 'route': ['p3', 'e1', 'i10', 'x10', 'p1', 'c4']}
1769738684.7667847,SENT,03e9d4ec-b00e-4503-95c4-ad1bc8c58866,0962437b-150a-41d5-a7f4-ffbd500b872c,c3,c5,3380,?,p3,
1769738684.766919,CREATED,1557a51b-7085-44e9-9651-98dc913f44ee,2963b4bf-d814-4593-9e87-609ea07281e4,c3,c5,26,?,?,surb={'id': 'a7c6c8ac-8f64-4257-9e9d-fb1a742891a4', 'route': ['p2', 'e4', 'i2', 'x11', 'p3', 'c3']}
1769738684.7772124,RECEIVED,ed27e132-3ed1-4df2-8e3d-aed2ce5f5279,1bb8c90f-8089-4f89-96e6-a2cdf0127d3b,c4,c3,27,p3,?,surb={'id': '06dc2d2f-b318-4d40-95d6-3c9ed5d00125', 'route': ['p3', 'e7', 'i8', 'x7', 'p1', 'c4']}
1769738684.8528268,RECEIVED,7bfc24e9-4791-4000-8bd2-19f4d4780292,9d90dbc2-d335-4b1b-818a-c87d5f8117b5,c4,c3,27,p3,?,surb={'id': '1045a9da-8086-4866-a7c8-d2c1a7a74ed7', 'route': ['p3', 'e11', 'i5', 'x3', 'p1', 'c4']}
1769738684.8885043,RECEIVED,b98445cc-d735-4efa-9ffa-000f4e8d31d4,3d9a90ad-286e-4faf-b3f3-89c0cd621ddb,c4,c3,27,p3,?,surb={'id': '4694882b-5a4e-4596-b461-93772d447db8', 'route': ['p3', 'e6', 'i10', 'x3', 'p1', 'c4']}
1769738684.964712,RECEIVED,3e19f052-8617-47c9-a3ea-e44ac0eb8eee,c7bb4ea0-2581-4184-8a13-70406a7ecba9,c4,c3,27,p3,?,surb={'id': '06efe0de-1f7f-4273-84c4-d797261b500d', 'route': ['p3', 'e7', 'i2', 'x1', 'p1', 'c4']}
1769738685.2859232,SENT,715321e5-150f-496c-a7cf-5afcef1e78ae,1850beb9-4d4e-4296-a110-11372058f988,c3,c5,3366,?,p3,
1769738685.286198,CREATED,972664e9-5db9-439a-8fbe-fed5f9c0698c,ca48efa3-3e3a-47d6-8069-0fd8ee7cd404,c3,c5,27,?,?,surb={'id': '81ae707a-f18c-46c7-bdc9-81a8c0284256', 'route': ['p2', 'e3', 'i6', 'x9', 'p3', 'c3']}
1769738685.585534,RECEIVED,66464f3b-c11c-4ffe-abd7-da65fba62b4a,b10305dd-bf6e-468b-bb7b-d87568ca8af8,c4,c3,27,p3,?,surb={'id': '8ce3fbc1-f27d-42b9-af13-5972a95a51e7', 'route': ['p3', 'e6', 'i8', 'x8', 'p1', 'c4']}
1769738685.7176807,SENT,538d5fdf-aab0-430a-afa8-b8c9a726bf08,448e6aee-cbf1-44cf-ab1f-cc48259d9629,c3,c5,3405,?,p3,
1769738685.7178278,CREATED,b37fcd47-e1b2-4443-873a-c61cf14794f5,f9073b1e-5d8e-4ba5-9782-4a93f820f9af,c3,c5,27,?,?,surb={'id': '33976e48-20e3-4637-afd6-9eff35899cec', 'route': ['p2', 'e11', 'i5', 'x4', 'p3', 'c3']}
1769738685.827777,SENT,fcef966a-2c3e-46c9-b947-6be1ab859a07,2e0196c4-d5a5-4ffc-a460-31b1926ae8f8,c3,c5,3383,?,p3,
1769738685.827911,CREATED,65ad7f61-7d6b-45ce-959a-07cbfe4f4f3e,00ec1a19-7381-4cd8-a748-4e168bca5ebe,c3,c5,25,?,?,surb={'id': '114adc49-36d8-4c1d-abed-2e714fcdefe2', 'route': ['p2', 'e3', 'i1', 'x4', 'p3', 'c3']}
1769738686.0381608,RECEIVED,550eb55f-cd29-45b8-9191-8326abb5c1b6,fbc313c0-854d-403d-94f1-0a01e746f5ba,c4,c3,27,p3,?,surb={'id': '303cfc22-bee0-4791-9c9d-608fae8cbe73', 'route': ['p3', 'e3', 'i2', 'x2', 'p1', 'c4']}
1769738686.0500872,RECEIVED,c2d31e08-3fd6-43a2-b0a6-c31292aa0c04,b38fa651-b081-46e7-83e7-f1f028e5b297,c4,c3,27,p3,?,surb={'id': '3e454603-6182-4f16-9595-4f16531715d5', 'route': ['p3', 'e2', 'i12', 'x1', 'p1', 'c4']}
1769738686.2370968,RECEIVED,ae13bc6d-af88-4f72-ab2b-1a745a128232,b0354054-2d1d-463d-85e2-7464b8821147,c4,c3,27,p3,?,surb={'id': 'aa061ded-148c-4385-84ff-feb55218e2d8', 'route': ['p3', 'e7', 'i1', 'x1', 'p1', 'c4']}
1769738686.389413,SENT,29d1c861-2589-4ff7-a88c-2660bfd4b4d6,81b11447-ae66-494d-9888-7c34415bb8bf,c3,c5,3391,?,p3,
1769738686.3902078,CREATED,7a87ef15-de11-4fa9-ba82-b8e97b9c1fce,056d5a49-a831-44b6-8259-05baaec7fb9b,c3,c5,27,?,?,surb={'id': '39ad9e6b-c708-42f5-8b2c-253e73b091b8', 'route': ['p2', 'e4', 'i8', 'x11', 'p3', 'c3']}
1769738686.3983965,RECEIVED,7b29b664-5a9a-45be-a4fb-8b08f3aa29de,4fe3fac2-0441-4d99-aa8a-62cf56e07fef,c4,c3,27,p3,?,surb={'id': '4f8fd5ca-7b0a-46e8-81cb-b57581409ffd', 'route': ['p3', 'e9', 'i4', 'x8', 'p1', 'c4']}
1769738686.7955363,SENT,24208692-0bd4-4042-a85e-4cc9829661ba,a9b65e97-97f7-45d7-99cc-3c5a120c97bd,c3,c5,3401,?,p3,
1769738686.795685,CREATED,cb9bc972-ed02-4d4e-9e4c-3fc733b5430d,08da9545-861d-4f12-9bf9-0a31f82f44b0,c3,c5,27,?,?,surb={'id': 'b8985ce2-ae01-491f-a5f5-375f8fd85a3c', 'route': ['p2', 'e11', 'i9', 'x3', 'p3', 'c3']}
1769738686.8451319,SENT,51536421-2d99-4949-81c2-e1dfd8ace431,a88a9ac1-f699-4835-8f45-58e47815b40e,c3,c5,3381,?,p3,
1769738686.8452077,CREATED,d13e3ff1-2192-438e-bd69-4f91ee7bd993,01d7a002-6793-4516-9905-0e968cd5654c,c3,c5,26,?,?,surb={'id': '6967de92-c93d-41ff-9e24-c1a06fc950bd', 'route': ['p2', 'e6', 'i12', 'x6', 'p3', 'c3']}
1769738686.856731,RECEIVED,b07b18f1-2fc3-44da-ae8c-d47ee9980e21,81b84735-ed82-4920-a991-ad5b6a6a860b,c4,c3,26,p3,?,surb={'id': '60e3678a-27a1-4ec3-9179-103c4ee0d4f3', 'route': ['p3', 'e7', 'i11', 'x11', 'p1', 'c4']}
1769738687.5881665,SENT,da63f301-b1fe-4e6b-a276-0756e10dcc24,a4b0db0c-8765-4afd-a538-a0f65c745c4d,c3,c5,3360,?,p3,
1769738687.5882392,CREATED,0470b282-229f-4c3e-bd28-90467c02df9a,f5cc5823-742c-409c-b43c-4bb50c282ba7,c3,c5,27,?,?,surb={'id': '0084a22a-34d1-4ba0-9872-c949764a7917', 'route': ['p2', 'e6', 'i6', 'x10', 'p3', 'c3']}
1769738687.609592,RECEIVED,75a98254-ee5d-412a-9dcd-892353aceb89,9891168c-17f6-4ae0-aa9c-244ea8f43357,c4,c3,26,p3,?,surb={'id': 'c5959929-142d-4e78-a8dd-d60f3cea7ba4', 'route': ['p3', 'e6', 'i6', 'x2', 'p1', 'c4']}
1769738687.6595302,RECEIVED,30f29e8a-a774-45a2-b7c7-674453f8aac7,848b2337-2ec7-4909-9d71-762ca46e723f,c4,c3,27,p3,?,surb={'id': '1b3a2f94-c974-46a0-965e-218130ea98ce', 'route': ['p3', 'e10', 'i11', 'x3', 'p1', 'c4']}
1769738687.7397232,SENT,a4c4e5b6-fd03-49b7-baa5-1ca092afb341,eafd49f3-9180-4553-bdb0-b5963bb74b11,c3,c5,3383,?,p3,
1769738687.7397945,CREATED,b2354d70-d813-402d-9feb-1ebf6ab6fa7e,d84a0c8a-ca9f-4e4a-b15e-320a1eedbd2f,c3,c5,26,?,?,surb={'id': 'b24201a3-909a-40c7-b48d-859faf58f7cc', 'route': ['p2', 'e1', 'i1', 'x3', 'p3', 'c3']}
1769738687.7975378,RECEIVED,b6134989-05fe-4d57-b0ac-ac4f5642bb09,b103589c-80f0-4296-a5b1-5e9fc9c52c77,c4,c3,27,p3,?,surb={'id': 'efd9138c-53ba-4f92-a984-c27e563809d6', 'route': ['p3', 'e11', 'i10', 'x4', 'p1', 'c4']}
1769738687.9793785,RECEIVED,9fc3317f-b3bc-4ed3-b30a-b4c7dd7e41be,9d59de2a-3d96-41fe-a59f-16fda6ecf47f,c4,c3,27,p3,?,surb={'id': 'bc051d18-9c2b-4381-b4b3-ea46f553f427', 'route': ['p3', 'e6', 'i12', 'x10', 'p1', 'c4']}
1769738688.4218206,SENT,28c043ff-5e73-4780-9141-55a2488d58b7,f8d0625e-5dc2-4c9b-bd48-6c9fb1094ceb,c3,c5,3381,?,p3,
1769738688.4219658,CREATED,7dc9fcb6-600d-425d-bc2b-7044c35bfde2,9617face-5086-4846-a1db-6aa92790fb5b,c3,c5,27,?,?,surb={'id': '3aa5064a-21d9-42e2-9ace-c5860a284714', 'route': ['p2', 'e11', 'i6', 'x3', 'p3', 'c3']}
1769738688.4945004,SENT,46452e60-0e23-4d67-9edd-6a5e1a0026bd,9f8a5a78-5bc0-4a11-b2de-9d694ba5f8ed,c3,c5,3379,?,p3,
1769738688.494653,CREATED,f7cbc688-11a5-450a-be80-2bdc4169e1b8,269b9c58-21a9-467c-a29a-cafe8a70b093,c3,c5,27,?,?,surb={'id': 'd4fc0d9b-5a34-4a08-a8f7-c9179372841f', 'route': ['p2', 'e6', 'i8', 'x1', 'p3', 'c3']}
1769738688.6893554,RECEIVED,8e1edfbb-1052-40c9-bb7c-c3cacf19d935,64d04d4c-e15f-4f4c-80ab-20e019835efb,c4,c3,27,p3,?,surb={'id': '83cfd5d8-3067-4e7a-92df-56aaf2dbd98a', 'route': ['p3', 'e4', 'i3', 'x7', 'p1', 'c4']}
1769738688.710085,RECEIVED,ce164d8c-9947-45fc-bedf-d4d4380e8714,d0a675cc-7595-4f4f-b297-439abb160a79,c4,c3,27,p3,?,surb={'id': 'facab6d6-6760-4eb7-ad45-3c121e3d333c', 'route': ['p3', 'e12', 'i1', 'x8', 'p1', 'c4']}
1769738688.788855,SENT,210f621a-754a-4839-803a-6a9b6308a355,7bfaa9cc-c39d-478b-b54f-d873dbaad19e,c3,c5,3379,?,p3,
1769738688.7889469,CREATED,e589c6ad-aacf-46c1-90c6-7b90bbc3c73f,aef072f9-d6cf-47f1-a4b9-0873a9c4e688,c3,c5,27,?,?,surb={'id': 'cab377ef-fb39-4ce6-937b-6316013d5762', 'route': ['p2', 'e8', 'i5', 'x6', 'p3', 'c3']}
1769738688.872788,RECEIVED,d4946a82-b5df-4962-929c-62982a896bba,0f07c803-b6f9-44a9-b8b8-4ff15430b890,c4,c3,27,p3,?,surb={'id': '6bc32986-a054-4656-9c72-44f4dc3f5081', 'route': ['p3', 'e3', 'i2', 'x5', 'p1', 'c4']}
1769738688.8853283,RECEIVED,cf6c9f09-878a-498d-b911-a81e47f40493,d40a466f-4627-48e1-8d90-8025824a7bdd,c4,c3,27,p3,?,surb={'id': '7910dba4-1c78-4fb7-af90-4a882f57d258', 'route': ['p3', 'e12', 'i4', 'x2', 'p1', 'c4']}
1769738689.3072143,RECEIVED,3f083223-13a2-4971-a7ba-216c713a7ef8,c259465f-ac9a-4dd0-8a10-6441c176ed20,c4,c3,27,p3,?,surb={'id': '17820a74-9eba-4371-8bf0-d688d5b38934', 'route': ['p3', 'e10', 'i7', 'x2', 'p1', 'c4']}
1769738690.0255182,RECEIVED,97fd3dba-33ac-4bf0-b10a-9d0128e32b28,ec05aa1c-0cd9-4207-8b0e-558bc9809bb7,c4,c3,27,p3,?,surb={'id': 'd8881e68-ef69-48aa-810b-e66939aee0e4', 'route': ['p3', 'e9', 'i6', 'x4', 'p1', 'c4']}
1769738690.0371053,SENT,97e8f134-8895-4bf3-ad18-d405492b3503,6ca797e9-05f4-46aa-9b8f-9f5d8f3f45d8,c3,c5,3395,?,p3,
1769738690.037281,CREATED,5f0562be-3d68-4b11-baa1-723364b73af9,9ba49778-40cc-44a5-b3b2-4d7acda05553,c3,c5,27,?,?,surb={'id': 'c5b36c7f-17ce-4ffa-b133-ecb64787e7da', 'route': ['p2', 'e12', 'i2', 'x11', 'p3', 'c3']}
1769738690.243479,SENT,81b4f4d5-825e-418d-b1cc-6786bb83aba1,b9314e82-ef50-4701-a837-d44142587e73,c3,c5,3381,?,p3,
1769738690.2436106,CREATED,36d69f7e-e7c1-4079-a75e-a16e550528ff,926c005e-84ec-49ed-ba99-15ad833806ef,c3,c5,27,?,?,surb={'id': '5e23254c-a7c1-4a95-b839-19f6d058d84f', 'route': ['p2', 'e10', 'i2', 'x1', 'p3', 'c3']}
1769738690.3683326,SENT,b6b02e54-721e-422e-9df6-780cade1439d,cd1809b6-1d7f-46cf-b3be-3a548c79445d,c3,c5,3372,?,p3,
1769738690.3684723,CREATED,6d04b13e-1e47-40fe-81e4-73e57f6d10c0,963f5667-51a3-4064-b035-6feee2d38c4d,c3,c5,27,?,?,surb={'id': '088e1611-f71a-4aa5-9b21-6e5a8b1532d2', 'route': ['p2', 'e1', 'i8', 'x7', 'p3', 'c3']}
1769738690.629548,RECEIVED,028bfdce-69bb-4278-b25b-f2c65dcecaa7,3699a938-adca-42fe-81ce-ca2132c4190c,c4,c3,27,p3,?,surb={'id': '13fc951b-6e28-4eeb-9603-953f88f42fb2', 'route': ['p3', 'e5', 'i7', 'x7', 'p1', 'c4']}
1769738690.6861756,SENT,88395ed9-3918-4a13-8dad-409c3f6383a6,a0fab61a-2e44-4a82-a212-c060b72ff604,c3,c5,3388,?,p3,
1769738690.6863084,CREATED,5e4987eb-1943-4fea-b3e4-04e20605cb4e,91a66f6c-c6f0-48d5-93da-fc870185a1fe,c3,c5,27,?,?,surb={'id': '2f405472-3579-4d0b-adae-9dcb4232d856', 'route': ['p2', 'e11', 'i6', 'x9', 'p3', 'c3']}
1769738690.7793994,SENT,c6f3c6f4-7b17-4d17-b27a-397ad7e64d42,02956f8c-c2b1-4d35-9edf-79cbc8dfa8fe,c3,c5,3379,?,p3,
1769738690.7796917,CREATED,5cacb5a6-0178-4b2d-a516-65f5928ebb31,d8ef0fc4-dabf-43c9-8a40-63cd7de7911a,c3,c5,27,?,?,surb={'id': 'a9666dd9-4eef-4e40-ac49-bf27a4ef7ce0', 'route': ['p2', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769738690.8226018,SENT,479a28d7-c35b-4667-8728-06664ebf551e,c38020aa-434a-4e93-9b14-4e9ab8dc5923,c3,c5,3372,?,p3,
1769738690.8227267,CREATED,090df985-0ed4-40e6-914a-0fed04108bec,e5259e8b-6639-42fb-871a-1f371022a750,c3,c5,27,?,?,surb={'id': '734f1305-00a3-40a8-a593-baf48dbfa0dc', 'route': ['p2', 'e3', 'i6', 'x7', 'p3', 'c3']}
1769738691.1424115,RECEIVED,59e5b5ae-9469-4ab9-8795-39b60b85a4b2,7c2edd40-b878-4fd7-97d0-f76bd9c00853,c4,c3,27,p3,?,surb={'id': '6bced497-c365-4a73-b128-f21478dec358', 'route': ['p3', 'e4', 'i11', 'x6', 'p1', 'c4']}
1769738691.5828202,SENT,6111cd20-5ae7-4eb6-99ec-98088a452f4a,7e7e9113-71b6-4e2d-bf9b-fae24ebf1d93,c3,c5,3392,?,p3,
1769738691.5829673,CREATED,e44443ee-ef0e-4ba5-a722-6f9516f1bacb,abf3c806-cb1d-4f11-9a4f-17f1a5c39d12,c3,c5,27,?,?,surb={'id': 'fadc7093-30f4-42c3-8134-030a520fa55b', 'route': ['p2', 'e12', 'i4', 'x9', 'p3', 'c3']}
1769738691.7129974,SENT,8962a71a-922b-4490-badd-183806b98110,675a5d50-2dff-49ac-87fb-b12a0d8903ec,c3,c5,3399,?,p3,
1769738691.7131774,CREATED,497e9ec2-0cc2-4fd7-8aa2-ea09e5e6282b,cd978037-346d-4219-8522-93fcff9f1656,c3,c5,27,?,?,surb={'id': '1c0a7075-d6e7-43e9-9b17-7f22257fce77', 'route': ['p2', 'e10', 'i11', 'x6', 'p3', 'c3']}
1769738692.079354,RECEIVED,d746b9ea-e1a3-4c87-a8e5-86270a9e7f1d,bd87da71-be7b-49d5-8c05-f552f20bbdab,c4,c3,27,p3,?,surb={'id': '47c75fea-94b0-437a-a266-3b5eb9ede6a4', 'route': ['p3', 'e6', 'i3', 'x8', 'p1', 'c4']}
1769738692.1942184,SENT,1413bb52-cbc6-4a69-9aaf-021723c16adf,2b259d3f-f401-4364-ac59-cc3dfac54a95,c3,c5,3389,?,p3,
1769738692.1943533,CREATED,378c71a0-d175-4a06-9460-8975e429b264,77624084-abf1-47c9-8c81-86ffc5e6b396,c3,c5,27,?,?,surb={'id': 'b2f013e6-abed-4ccd-98b3-dbf816e58ba6', 'route': ['p2', 'e3', 'i12', 'x8', 'p3', 'c3']}
1769738692.3474247,SENT,9ce395b9-5f75-4cd0-a3ac-48a5c6e311b7,461e355a-5e3d-44f7-a61c-100c4ee3246d,c3,c5,3375,?,p3,
1769738692.3475666,CREATED,928445c6-8fb4-4198-8cc6-208621ca89f6,44e89177-4c65-41ca-94a7-a1390962e058,c3,c5,27,?,?,surb={'id': '15ab7a72-7b2d-4b5f-ad6c-b59a53cbcea9', 'route': ['p2', 'e4', 'i10', 'x7', 'p3', 'c3']}
1769738692.57595,RECEIVED,372a7537-53be-4e0a-9dc6-8f82d35be329,c3208738-e02d-4f0d-ad3b-e0e40c71ebd0,c4,c3,26,p3,?,surb={'id': 'f92e0349-fa5d-46de-9432-940905315e9e', 'route': ['p3', 'e5', 'i8', 'x10', 'p1', 'c4']}
1769738692.5995135,RECEIVED,430ef7ff-0c89-4697-b1b2-dd5ce3664719,d4a18556-fa4f-4a2f-9e66-b3baa5878262,c4,c3,27,p3,?,surb={'id': '126c78a9-c0f9-4927-bc93-1bc21751043b', 'route': ['p3', 'e10', 'i6', 'x4', 'p1', 'c4']}
1769738692.6568768,SENT,0e0e67e6-175f-41ee-a97b-580bcd4691a0,d580c905-90ae-4378-89ae-3eff928217b3,c3,c5,3364,?,p3,
