timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769465505.1518579,SENT,e9a8d392-3479-4906-b033-c4e1df7396a6,0ecdee37-d9e3-463a-95c4-6ea67521a75e,c2,c3,3362,?,p2,
1769465505.1520126,CREATED,1062c2f9-723b-4f96-a5b2-30ea770de8c5,9785013a-c727-49bf-8001-2bdb05b97e48,c2,c3,27,?,?,surb={'id': 'd2229872-9781-4ddb-90c7-bfaf7dc67665', 'route': ['p3', 'e3', 'i10', 'x4', 'p2', 'c2']}
1769465505.1572754,RECEIVED,8e8708e8-d959-4c93-b665-0513f748e128,27802b63-33a9-45ec-9253-a4fa96a5d5b0,c1,c2,27,p2,?,surb={'id': '4a2cdc59-7571-4625-ab59-c360c68b8735', 'route': ['p2', 'e3', 'i6', 'x12', 'p1', 'c1']}
1769465505.4695983,RECEIVED,35c15ec9-e978-4450-ae64-da731c410e69,7bdd214e-e37e-46e5-bc0b-cbbc7752fbac,c1,c2,27,p2,?,surb={'id': '608f5b5e-434e-47b0-80eb-13db3625d2b9', 'route': ['p2', 'e10', 'i4', 'x3', 'p1', 'c1']}
1769465505.4752767,RECEIVED,d1b855d5-44d6-45ce-8cbc-b4aa563db203,1b58cc65-ec81-4cae-a818-548eebc3a585,c4,c2,27,p2,?,surb={'id': 'f98abcc6-c4f4-44c4-95ad-98954443aa08', 'route': ['p2', 'e12', 'i4', 'x8', 'p1', 'c4']}
1769465505.6205847,RECEIVED,3948b9d3-6d77-4c08-b5a8-ef922265676c,fc8c7388-e0e9-4fc6-b4d6-6707c3a0d822,c4,c2,27,p2,?,surb={'id': '4fbf5f24-317d-4989-b3f5-1c9083b3cb77', 'route': ['p2', 'e12', 'i3', 'x12', 'p1', 'c4']}
1769465505.698739,SENT,f1d868bf-929d-4579-b261-87d3efc45b8e,f9813d05-930a-4e3a-8b60-9d213b3fc567,c2,c3,3375,?,p2,
1769465505.6988847,CREATED,764193f2-559f-4538-a7d8-069b5082202b,16657287-85b4-4f7a-bf93-63b3816c949a,c2,c3,25,?,?,surb={'id': '3335e659-4427-445e-b99e-dc304c84b0a4', 'route': ['p3', 'e9', 'i11', 'x2', 'p2', 'c2']}
1769465505.711128,SENT,0e342921-58df-49f4-8197-2fa5275f9c09,1838b707-bb3f-4e83-9e63-9615c738c880,c2,c3,3380,?,p2,
1769465505.7112823,CREATED,d29a3fd3-5a9b-416f-ac91-6a485f849d01,40740ae2-870f-46ff-b62a-428759fdeae1,c2,c3,27,?,?,surb={'id': '408d757a-169d-49d3-a167-7da8ab9958aa', 'route': ['p3', 'e4', 'i12', 'x12', 'p2', 'c2']}
1769465505.712127,RECEIVED,773f60b3-061d-4ae8-a6d0-17c913360d8d,9265e7e6-52c6-4025-bc38-17de9fc5849f,c3,c2,27,p2,?,surb={'id': 'a7e0e9d2-beab-4675-89e0-9066a429b981', 'route': ['p2', 'e3', 'i2', 'x8', 'p3', 'c3']}
1769465505.8445506,RECEIVED,1699900d-80c7-47b8-b9a7-a7e2e60ec27e,e97df01b-6507-4639-b358-40402c7eb74b,c1,c2,26,p2,?,surb={'id': '91aa5d8d-eb25-41a4-909f-e2d7c3a150b9', 'route': ['p2', 'e2', 'i3', 'x5', 'p1', 'c1']}
1769465506.0766904,RECEIVED,cfdb0c8e-ecb3-489f-bb2f-27164d4337a1,06060942-7263-4179-82fe-4e0d4e91936d,c4,c2,27,p2,?,surb={'id': '386dba82-2e51-4c3a-aa8c-c3ab453c5c32', 'route': ['p2', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769465506.0885334,RECEIVED,5377d28f-b51c-454f-b6e6-605f64d8dc25,ad9a5414-55c0-4752-b6d8-7041a32d7dc1,c1,c2,27,p2,?,surb={'id': '960104af-cff0-4c83-ae46-ef17c340ee8d', 'route': ['p2', 'e4', 'i8', 'x7', 'p1', 'c1']}
1769465506.1593616,RECEIVED,8d2c05b5-e12e-449d-b113-eb07d7dc1749,b3da5612-2bbd-484f-b186-a2f2a2ba3dfc,c4,c2,27,p2,?,surb={'id': '164b3c7f-5df6-4a81-be59-f6fb15aee9f7', 'route': ['p2', 'e1', 'i2', 'x11', 'p1', 'c4']}
1769465506.1662836,RECEIVED,9e6ac54e-012e-4b9b-88ba-388bf29a77eb,4b1cb3f8-0267-4def-899c-65c3c28535fe,c4,c2,27,p2,?,surb={'id': '7ccde98d-622f-4a77-a69e-ad6661e5749a', 'route': ['p2', 'e12', 'i8', 'x2', 'p1', 'c4']}
1769465506.2365344,RECEIVED,5c06357e-c497-467e-ac37-5aab6b4ba9ea,7108987e-02bf-4dc1-8e31-692e2c0ff90b,c4,c2,26,p2,?,surb={'id': 'cc3e9b14-4c4c-443f-942c-fc34094281e1', 'route': ['p2', 'e12', 'i2', 'x1', 'p1', 'c4']}
1769465506.3063648,RECEIVED,3cdbc22b-4bd5-4a13-9be2-f94b3d3f1ad8,727f5443-ca15-4a66-94ec-2d788bd6ca51,c3,c2,25,p2,?,surb={'id': 'd83f5b15-3552-4d8e-bdd7-b26fe3288c88', 'route': ['p2', 'e2', 'i1', 'x1', 'p3', 'c3']}
1769465506.3199086,RECEIVED,cda899a3-1494-49f5-8211-2f83daefb5a7,edf0a760-9860-4ea4-ae43-718e57a5d757,c3,c2,27,p2,?,surb={'id': '7c4f85da-b9e6-4e92-8bed-fa970ca8ad05', 'route': ['p2', 'e12', 'i10', 'x2', 'p3', 'c3']}
1769465506.6447988,RECEIVED,6a66bb8d-9c53-42b4-8a79-e93d2c648b00,7c933778-a711-44a6-bcfa-6f3cc55df209,c1,c2,27,p2,?,surb={'id': 'bbc8006f-ecef-4881-94a4-d1ab8292250f', 'route': ['p2', 'e2', 'i12', 'x3', 'p1', 'c1']}
1769465506.6653652,RECEIVED,a39804d8-dfaa-407b-8964-653d1a09e5fc,e752a55c-5273-4775-8550-34a6c6ab1017,c1,c2,27,p2,?,surb={'id': '953ddc83-ae17-4762-bd0e-4fff4c8055c6', 'route': ['p2', 'e9', 'i9', 'x5', 'p1', 'c1']}
1769465506.681042,RECEIVED,adc590f8-9d9a-48de-90a7-ee1ecadc242b,9ebc50db-a762-4f77-8bc1-8a88d5004586,c1,c2,27,p2,?,surb={'id': '10fbbe11-1e66-48fe-ae92-ca3d0935e0a4', 'route': ['p2', 'e11', 'i3', 'x6', 'p1', 'c1']}
1769465506.9144642,RECEIVED,e8a90085-5d7f-41d0-be30-b950428f871b,08d0e234-a7ab-43a1-b9ac-5332e808a649,c1,c2,26,p2,?,surb={'id': '12d86356-504e-4b49-bbd4-e82ec9a70a2f', 'route': ['p2', 'e10', 'i8', 'x9', 'p1', 'c1']}
1769465506.9321213,RECEIVED,c04532e7-99ad-4fae-be75-631a1fbae3e1,0357b9ba-72cf-4b88-9b8e-0d6644a2d373,c4,c2,27,p2,?,surb={'id': '53a07eef-b941-43e8-9c22-53660a9ed0c0', 'route': ['p2', 'e11', 'i4', 'x8', 'p1', 'c4']}
1769465507.0670404,SENT,a41da170-9b60-45fc-b905-11f99a72aec9,2adb409d-0d27-4ef5-a601-252312531450,c2,c3,3400,?,p2,
1769465507.0672169,CREATED,e9a2a2c2-e432-4660-87c1-70553f5e08ee,63d62651-1829-4650-b970-eeffe70b08b0,c2,c3,27,?,?,surb={'id': '18df6b86-f7b4-4026-a859-28bd0e3a4bcb', 'route': ['p3', 'e2', 'i11', 'x6', 'p2', 'c2']}
1769465507.152644,RECEIVED,72d4d335-b8fd-46ad-8902-7ebf4d94dea0,d833f98d-4c62-4210-906c-8efc2ec2c76d,c3,c2,27,p2,?,surb={'id': '4f44b0c2-483c-4076-a712-40c22f971442', 'route': ['p2', 'e9', 'i7', 'x9', 'p3', 'c3']}
1769465507.1541817,SENT,4cba8cad-d597-4098-a87c-02b2ca959e4c,8ec630c7-d28e-4877-9b1b-42d034230177,c2,c3,3388,?,p2,
1769465507.1543372,CREATED,3c8c8317-fbbc-4fcd-91b1-9db7e25f0f10,b644dbc6-d3dc-4277-ad6d-6acd2a60197f,c2,c3,27,?,?,surb={'id': '0c037d3a-da61-40e8-a227-d83aa37bc62b', 'route': ['p3', 'e5', 'i2', 'x10', 'p2', 'c2']}
1769465507.251173,SENT,639f8cfb-374c-4200-b84e-968b2a9fd932,2e609249-a741-4fa1-bdf8-08e37a5131ad,c2,c3,3376,?,p2,
1769465507.2516155,CREATED,aad850d5-31c9-4de0-bb3f-ead631758b6b,527dd698-580e-4549-91eb-93ffeb75f459,c2,c3,27,?,?,surb={'id': 'ec783f1f-ec14-4550-b6e9-bf3e8c66a0ac', 'route': ['p3', 'e4', 'i9', 'x2', 'p2', 'c2']}
1769465507.2568595,RECEIVED,b8f5a237-7466-4f17-bca0-e2c078123175,670275bc-e348-40d4-b8c1-5e7fc81fcb29,c1,c2,27,p2,?,surb={'id': '595e7d0a-cd22-4c1e-a7c1-845826434d84', 'route': ['p2', 'e7', 'i10', 'x3', 'p1', 'c1']}
1769465507.2719998,RECEIVED,0d5e6d9b-be1b-4274-bd7b-afdbfbd53ccb,8a72a328-1c72-4837-8e1c-09152ecaa9c5,c4,c2,27,p2,?,surb={'id': 'f412091b-574a-4482-accc-78d0745b2350', 'route': ['p2', 'e11', 'i1', 'x10', 'p1', 'c4']}
1769465507.3624225,RECEIVED,c1e4b45f-e085-4078-829c-a236a59fad57,0a4824a1-a064-4a02-bf89-7cdfabd45b2b,c3,c2,27,p2,?,surb={'id': 'a5bec106-801d-4f50-a288-4e4faf73d528', 'route': ['p2', 'e7', 'i5', 'x1', 'p3', 'c3']}
1769465507.3791769,RECEIVED,6091544d-4974-459c-8d95-1e6433189de9,b29bdc28-10e1-4535-af06-43c30231bfba,c1,c2,27,p2,?,surb={'id': '36320882-b550-481d-bb0a-b4c8fe7994d4', 'route': ['p2', 'e8', 'i9', 'x7', 'p1', 'c1']}
1769465507.5041153,RECEIVED,24aaedc2-19bc-4d68-9e81-678190b8fe56,0f20b0d7-f9e6-4891-b6b7-dc67dc0f342c,c3,c2,27,p2,?,surb={'id': '62254a48-eb5c-45ba-a264-9907d5c63152', 'route': ['p2', 'e10', 'i1', 'x9', 'p3', 'c3']}
1769465507.6967525,RECEIVED,96f22874-6f3c-47d8-a174-e7964e71648c,a90bd5d8-5b76-4558-977d-ff6d0521a3bf,c3,c2,27,p2,?,surb={'id': '2a2274b3-e6f6-48dd-878f-c3fa1f23e79a', 'route': ['p2', 'e8', 'i8', 'x3', 'p3', 'c3']}
1769465507.9574673,RECEIVED,f69190da-d435-463a-813d-2586c71419bb,5f11d8ce-05c1-4f36-8283-e65f22de798b,c4,c2,27,p2,?,surb={'id': '5cae637a-7160-430b-b502-7cc01b0cdb92', 'route': ['p2', 'e11', 'i10', 'x7', 'p1', 'c4']}
1769465507.961663,RECEIVED,6d8b47dc-5901-4772-bc7d-5fa8132c0a95,daaa9f4c-c8fe-4862-8370-6948c362c30e,c1,c2,27,p2,?,surb={'id': '34560c08-9fc3-412b-9d3a-aa54011750c3', 'route': ['p2', 'e2', 'i9', 'x6', 'p1', 'c1']}
1769465508.3195243,RECEIVED,ebb52523-8bd0-4d56-801f-00236afd80c0,75367169-da52-49c3-b73d-04940734b503,c4,c2,26,p2,?,surb={'id': 'c6970b55-407f-46e0-9d2b-34589b4c9387', 'route': ['p2', 'e2', 'i10', 'x6', 'p1', 'c4']}
1769465508.35444,SENT,8ee5f405-f318-424c-8004-54b31fc30f22,608a60cb-42c4-4adc-a90d-aefb46a16216,c2,c3,3388,?,p2,
1769465508.3545861,CREATED,fd61559c-2a95-4653-a300-057116eee101,b99615cb-ac76-4307-8329-abee8aaf6e6a,c2,c3,27,?,?,surb={'id': 'a255e6fd-d117-46a9-91ec-746d1a7a002c', 'route': ['p3', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769465508.4453201,RECEIVED,47af51cc-ee6d-47b4-9871-57dd82480505,8900d5a1-9973-4f25-a023-b33c8aff18d4,c4,c2,25,p2,?,surb={'id': '20f701d7-b204-4698-a3c2-b13a39d10e6c', 'route': ['p2', 'e11', 'i10', 'x12', 'p1', 'c4']}
1769465508.467088,RECEIVED,aa4f0e91-fb6d-4c0d-8ddd-7098c932aeca,645ad888-9780-4df2-b626-92f8b7fb0999,c1,c2,27,p2,?,surb={'id': '248ba4e2-854a-4f76-af40-2fdac873c84a', 'route': ['p2', 'e11', 'i10', 'x1', 'p1', 'c1']}
1769465508.611854,RECEIVED,1cb4ad2f-9bba-41ae-a8d3-d669d20bbd5d,230cf447-b08a-4486-886f-09965dd0f442,c3,c2,27,p2,?,surb={'id': 'd4eec1ba-aa80-459a-83ed-a4a17f8aa9f2', 'route': ['p2', 'e11', 'i10', 'x9', 'p3', 'c3']}
1769465508.6877918,RECEIVED,6c82bc26-b723-41c9-9d25-72beef6b42c5,d691453d-e437-4c5b-886a-6daea9fe72b4,c3,c2,27,p2,?,surb={'id': 'e4fdb9b8-cf33-4e35-9d3c-82b3bb54f116', 'route': ['p2', 'e4', 'i1', 'x2', 'p3', 'c3']}
1769465508.7185638,SENT,c5777303-c60f-448c-8e63-de2136380165,239a0174-59c3-4fb5-b496-333f568fb8ab,c2,c3,3388,?,p2,
1769465508.718711,CREATED,d403320a-a2a2-4c39-901a-02736d88a923,85f9661e-4b85-462c-a5dd-bcfad67aa46a,c2,c3,27,?,?,surb={'id': '1c2967ad-5abb-412f-b4d5-28e0a5a35a11', 'route': ['p3', 'e3', 'i6', 'x12', 'p2', 'c2']}
1769465508.9885278,RECEIVED,16fe6026-070d-4877-91bc-18a85199cafa,5d0e1618-f813-42fe-a18a-de34915acd5c,c4,c2,27,p2,?,surb={'id': '14b12b1f-ccb6-4ae9-ba3e-0f9a89c8c76c', 'route': ['p2', 'e3', 'i8', 'x2', 'p1', 'c4']}
1769465509.0070286,RECEIVED,87c0c269-6f0c-4e95-b146-9fa2ccfb222a,471e8399-5855-4d7d-9829-17a344b042db,c3,c2,27,p2,?,surb={'id': '97e27be0-babc-4070-9af2-39721bfbbe91', 'route': ['p2', 'e2', 'i11', 'x11', 'p3', 'c3']}
1769465509.0219638,RECEIVED,50da4f3e-4a35-4744-90df-39b0d7b83712,0ec66e0c-616c-4543-895c-ac4eda1485c8,c3,c2,27,p2,?,surb={'id': 'eead8fe2-472d-4cb0-b55b-6ea4a647be1c', 'route': ['p2', 'e8', 'i11', 'x5', 'p3', 'c3']}
1769465509.10638,SENT,f6f56951-b90d-471c-9399-4e2facb501a3,2f978d3b-750d-4446-872b-a9465188bec3,c2,c3,3379,?,p2,
1769465509.1065273,CREATED,eb1d576c-3386-4406-bcec-1ad51c32bd89,07ee1b9b-591e-49b4-998c-66be978f7d38,c2,c3,26,?,?,surb={'id': '587f417a-185e-4787-a537-95c3a09f8f8a', 'route': ['p3', 'e12', 'i3', 'x12', 'p2', 'c2']}
1769465509.109205,RECEIVED,f14d93dc-36a8-4ccd-a370-eceb4982fd60,7e181493-ba9d-4e8a-8fde-dd565261221b,c3,c2,27,p2,?,surb={'id': 'b7145473-969d-4401-850e-acf74ad21933', 'route': ['p2', 'e3', 'i7', 'x3', 'p3', 'c3']}
1769465509.127236,RECEIVED,4038fcaf-6e54-4245-8f75-f21c38de5544,64966285-70d3-4507-8828-6604e09ee77c,c1,c2,27,p2,?,surb={'id': '9ed282cb-b228-47e0-b214-fb9463378a42', 'route': ['p2', 'e5', 'i9', 'x8', 'p1', 'c1']}
1769465509.1773872,SENT,f7748396-3add-4e51-8926-707b61240136,248bc3ed-a5e8-404f-988a-6e6907372562,c2,c3,3384,?,p2,
1769465509.1775348,CREATED,32af7cf6-5b86-479d-ba63-225042910e33,96db8109-59b5-43ee-8829-8f7c0f5becbd,c2,c3,27,?,?,surb={'id': 'c0ae5e5e-df1c-47b1-a3ff-8ec5cc6edb79', 'route': ['p3', 'e9', 'i1', 'x5', 'p2', 'c2']}
1769465509.219329,SENT,8025bc58-5c58-4e05-b14e-e9a2c631612e,0b8d0a82-85f6-4adb-b3cb-19667e26c3e3,c2,c3,3383,?,p2,
1769465509.2194786,CREATED,7c555c3d-ed9b-4269-952f-e6c3900fd258,abc8316c-d5f1-44e6-bbf8-730f5e492487,c2,c3,27,?,?,surb={'id': 'a485faeb-22f8-4714-8c50-cff6f03f0d5b', 'route': ['p3', 'e6', 'i6', 'x6', 'p2', 'c2']}
1769465509.5196035,RECEIVED,e5ee005a-6847-4e98-ae0a-cc750401cdfa,d1af75db-6d8e-4cb3-bbcb-45f506de3ac1,c3,c2,27,p2,?,surb={'id': '83066ee1-7699-44ff-83bf-b049bfa349d5', 'route': ['p2', 'e2', 'i2', 'x7', 'p3', 'c3']}
1769465509.5581934,RECEIVED,2bda5d2f-94b0-4a13-892e-d02b9183541d,d2d02cb6-5fa6-4161-a0be-150fd02e9528,c1,c2,27,p2,?,surb={'id': '1c9afc88-1d6f-4d68-9cbd-55b5360fa54e', 'route': ['p2', 'e2', 'i8', 'x10', 'p1', 'c1']}
1769465509.652836,RECEIVED,788b0b17-a642-4d0a-ae95-d21220bd457b,477b4ef3-78fc-4b56-b115-d15d84f01716,c3,c2,26,p2,?,surb={'id': '90a2a68b-22cb-4085-9bf6-4fb467b3e960', 'route': ['p2', 'e9', 'i9', 'x7', 'p3', 'c3']}
1769465509.7157066,RECEIVED,f893a3d1-757a-47b9-9530-b4b1cb87bc69,58ca6efd-4f7a-4165-bedd-7cea8a54f1ec,c1,c2,26,p2,?,surb={'id': 'bc8332e1-0f92-490e-9952-eabc3282f69e', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769465509.7784293,SENT,8fda7784-fa17-483d-a7a0-d268c46a8db7,07e7abc0-47b6-42e4-8fd2-c12829907de8,c2,c3,3401,?,p2,
1769465509.7785795,CREATED,64b30b5f-f380-4ec8-912a-003ba006bf99,7b99ea9a-866e-4458-b803-8537e1c71195,c2,c3,27,?,?,surb={'id': '79ccf07f-754b-4576-b93a-bea911d8bb6e', 'route': ['p3', 'e4', 'i9', 'x12', 'p2', 'c2']}
1769465509.8155239,RECEIVED,bf3f27d1-aaa7-4ee7-978f-506744977f27,ea2dbbe8-0d6d-4478-98c0-95d54596ffaa,c1,c2,25,p2,?,surb={'id': 'f2b72a50-dd51-4eb5-b5b6-4c403782f298', 'route': ['p2', 'e11', 'i6', 'x8', 'p1', 'c1']}
1769465509.8322423,RECEIVED,c996ec8d-db3c-4974-b67b-c8cd9635e594,3cb2e15f-8587-4bb5-878a-2397cbbeeb6e,c4,c2,27,p2,?,surb={'id': '35f1bd64-ca59-4cbf-8421-b1406adfbb19', 'route': ['p2', 'e10', 'i7', 'x8', 'p1', 'c4']}
1769465510.0321097,SENT,5f8632e2-f49f-4835-b942-a60ec7f56880,530e0316-a438-4851-ad81-47afc54e60e5,c2,c3,3397,?,p2,
1769465510.032283,CREATED,47a63f49-d9ac-40a9-8204-3bff4da116b2,653e8db3-029d-47e0-ba29-179be57a985d,c2,c3,27,?,?,surb={'id': '9d913a93-8a55-4de0-acd8-07cc804f55bb', 'route': ['p3', 'e5', 'i11', 'x4', 'p2', 'c2']}
1769465510.0387533,RECEIVED,bf75d485-c822-4483-bdbc-69319209b044,f03497b1-7bdb-4e20-a578-c5edfd18d9f8,c3,c2,27,p2,?,surb={'id': '17bfd613-1be0-4392-b8a2-7adb6415e5a8', 'route': ['p2', 'e1', 'i12', 'x12', 'p3', 'c3']}
1769465510.2578623,SENT,7442c3ad-f2e3-4326-8c87-a9045f20dba2,bb48aef3-a417-4dcf-b9fe-d3b50bf10783,c2,c3,3392,?,p2,
1769465510.2580357,CREATED,55138b68-45d7-4283-b18a-805de85f0380,958b2bf8-9df3-49fd-be93-a4d1df36b3b2,c2,c3,27,?,?,surb={'id': 'ccd66949-2fe5-4432-9bce-d4b275df243f', 'route': ['p3', 'e4', 'i4', 'x9', 'p2', 'c2']}
1769465510.3057585,SENT,74724466-b4ad-41c3-ada9-f4a8bdc44b02,7de8bc9d-2e38-4344-9d34-0285b81959ca,c2,c3,3358,?,p2,
1769465510.3059118,CREATED,92422872-78fa-4c22-8d10-937531bb23a7,52b3ede9-39aa-4943-8b5b-c58891f1de7a,c2,c3,26,?,?,surb={'id': 'cc438188-b8ba-4679-8977-8140c0e81223', 'route': ['p3', 'e11', 'i6', 'x8', 'p2', 'c2']}
1769465510.5601757,RECEIVED,85f34550-fac4-48cd-b7d1-8bb6afe78173,5e63bba8-c902-4a06-b9da-5d99d5cd465d,c4,c2,27,p2,?,surb={'id': 'a497f8ef-392f-4b6a-a99d-730ab1ec40c2', 'route': ['p2', 'e11', 'i3', 'x12', 'p1', 'c4']}
1769465510.5681655,RECEIVED,7962c2bd-704c-4966-b362-5bbe2ab81120,54f636d2-f57e-400e-9622-78e522184712,c3,c2,25,p2,?,surb={'id': '7e60acdb-2cb6-4737-bda8-56576cf9bd6d', 'route': ['p2', 'e1', 'i3', 'x3', 'p3', 'c3']}
1769465510.726542,RECEIVED,75067660-a972-4b6a-bde7-5ce98b597c19,845c2cba-31ac-4e77-9d9a-8291f4361e18,c4,c2,26,p2,?,surb={'id': '67b82a30-2c90-479b-acc0-4a7f5d317ff5', 'route': ['p2', 'e2', 'i12', 'x9', 'p1', 'c4']}
1769465510.744949,RECEIVED,9715a59d-942e-4865-b9f8-68cac416cc01,545f3081-5f06-45e5-b3d6-8e4ccc1a0ad7,c4,c2,27,p2,?,surb={'id': '0051e57d-99c1-47db-9090-ec066c4e8844', 'route': ['p2', 'e7', 'i1', 'x11', 'p1', 'c4']}
1769465510.7498777,RECEIVED,b7a03b7b-5997-4326-a45f-b459b873a84b,c260fddd-d1b6-4c75-83fa-6e0994ae867e,c1,c2,27,p2,?,surb={'id': '74a4c9bf-b7f9-4e9c-a7f1-e30f52bba18b', 'route': ['p2', 'e7', 'i9', 'x7', 'p1', 'c1']}
1769465510.7642734,RECEIVED,c7b7f320-ef3a-4db3-bb34-7606f874e803,b5a65492-4d4f-42e0-9719-35de7f75bd82,c4,c2,27,p2,?,surb={'id': '012c45cb-d0c9-4507-87b6-c0e5bad0730e', 'route': ['p2', 'e1', 'i10', 'x3', 'p1', 'c4']}
1769465510.8988369,RECEIVED,261cbd15-1f25-4d2a-b15d-792261392793,4e839316-ae1e-4111-96aa-94a09d762259,c4,c2,27,p2,?,surb={'id': 'cdd5c038-0640-4675-853b-db3c52cab417', 'route': ['p2', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769465510.944669,RECEIVED,5201b2cc-da4a-4f05-b6c6-253ab504a201,222854fd-b304-4573-bdd9-e29e4bc30f35,c1,c2,26,p2,?,surb={'id': '257463f9-8218-404a-955f-4a08d23ceb1e', 'route': ['p2', 'e9', 'i5', 'x8', 'p1', 'c1']}
1769465511.0406258,RECEIVED,df63047a-cf70-4ce4-b89c-f0b7c0f6acbf,5181b45e-7fd6-4c83-83a4-89a92b6ce704,c4,c2,27,p2,?,surb={'id': 'f9a4f6c2-a6d6-461e-84df-a7d227882717', 'route': ['p2', 'e4', 'i7', 'x1', 'p1', 'c4']}
1769465511.1820052,SENT,d99be21c-184b-4e62-8bd3-a21302b4c3c9,26d178c0-4c06-491f-84af-59211065c68b,c2,c3,3388,?,p2,
1769465511.1821887,CREATED,3d8f24a5-436e-405a-b10c-44d3d50e42ab,146616d7-da5b-4488-a900-8d18866a9a85,c2,c3,26,?,?,surb={'id': '796dd5fc-ea18-4698-b092-19f0c948fd96', 'route': ['p3', 'e10', 'i7', 'x4', 'p2', 'c2']}
1769465511.37888,RECEIVED,8afe8a37-add5-497a-933c-14d3d68a7c60,382c3eac-9c49-48a4-b97c-6e74b0c52553,c4,c2,27,p2,?,surb={'id': 'eae18cbd-77ea-4d82-8985-0493cceb05b8', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769465511.4145308,RECEIVED,e328fc3e-03c3-4524-b7f3-a9be08101908,c1e557fb-add8-4178-bf03-e30e1ef76033,c3,c2,27,p2,?,surb={'id': 'd147cdf5-fe6f-463b-9f3d-6a1cc076729d', 'route': ['p2', 'e4', 'i1', 'x10', 'p3', 'c3']}
1769465511.42934,SENT,6413ed03-2c9a-418a-8e04-0e32b4283d45,77887270-d745-420c-b920-48d65c29c702,c2,c3,3383,?,p2,
1769465511.4294624,CREATED,e11fcbdd-b166-413c-bcb2-c0379d9e378f,43bffaf9-26bf-46df-af31-68be7b338c8f,c2,c3,26,?,?,surb={'id': 'bd510584-44b4-46cd-9a8a-131a2bd9819d', 'route': ['p3', 'e5', 'i1', 'x5', 'p2', 'c2']}
1769465511.4315515,RECEIVED,35eb16d3-5c29-4fac-8b3c-6f3a81abf835,077967d5-15e8-42fe-9d51-aeab2dd2c8a8,c1,c2,27,p2,?,surb={'id': 'f0cbc88d-6eb6-4aae-bf74-28e372e0286e', 'route': ['p2', 'e10', 'i11', 'x3', 'p1', 'c1']}
1769465511.4364133,RECEIVED,1653f530-108a-485b-9073-660715937c52,f0c25772-87ee-46ad-b2d9-b13534a3c0a7,c4,c2,27,p2,?,surb={'id': '31a17c02-501b-488a-b864-521586932587', 'route': ['p2', 'e5', 'i7', 'x7', 'p1', 'c4']}
1769465511.534093,SENT,ed023e5e-9f96-44cf-9389-15bd097327b3,93cc43cf-07d4-4c25-bef0-f44b06375bee,c2,c3,3359,?,p2,
1769465511.5342295,CREATED,500010c6-8735-4315-9acf-9b57245c0927,53f1d6ce-8d92-486a-8d3b-6e5a61f871da,c2,c3,27,?,?,surb={'id': '827ed1c3-e0f5-4417-b94f-dfb9928181dd', 'route': ['p3', 'e8', 'i3', 'x9', 'p2', 'c2']}
1769465511.5924098,RECEIVED,4511b472-086c-43ea-8407-01974fa5493b,350f0ca9-50c9-43f1-8770-94361e236190,c1,c2,26,p2,?,surb={'id': 'f1ac3bfd-5a76-4d6d-b8f0-519685083c3d', 'route': ['p2', 'e3', 'i6', 'x6', 'p1', 'c1']}
1769465511.660375,RECEIVED,062292f2-17c4-456e-bda1-3a852cebfa15,e7b16163-871f-4199-9eb6-0973699de273,c3,c2,27,p2,?,surb={'id': 'c042ad44-610a-4084-bd50-a902c134aa36', 'route': ['p2', 'e11', 'i4', 'x7', 'p3', 'c3']}
1769465511.8736055,SENT,c86e86f8-3e49-48de-b61a-d77242add7a6,6c1b227e-2607-4d98-9c16-fe3f936af03b,c2,c3,3393,?,p2,
1769465511.8737645,CREATED,9a33105b-5d2f-4238-a397-c80a6beb436f,f631e7e3-fbe1-479e-8bae-c752979c738f,c2,c3,27,?,?,surb={'id': '5f5eaa0f-b95d-4f4f-ba08-7ae40ec18357', 'route': ['p3', 'e2', 'i9', 'x7', 'p2', 'c2']}
1769465511.9595907,RECEIVED,ac308843-b3ec-4335-b27d-8ee004bf4b28,04da2414-3b39-42e0-98b9-f5d7d7bb2b1f,c4,c2,27,p2,?,surb={'id': 'a4ef9503-60a1-42a5-9c68-ba764b7f0419', 'route': ['p2', 'e9', 'i7', 'x6', 'p1', 'c4']}
1769465511.9811862,RECEIVED,9163e986-57f4-4467-ab43-0883ad9a390a,1e16eae8-a420-4943-8148-3d0098d364fb,c3,c2,27,p2,?,surb={'id': 'c7160d39-a751-433a-83a8-4ce29fe260d3', 'route': ['p2', 'e5', 'i11', 'x6', 'p3', 'c3']}
1769465512.0859826,RECEIVED,882ec995-cbbb-4c61-bbef-30e001294073,d9a07f1c-70de-44de-adb7-b710f5db112d,c3,c2,27,p2,?,surb={'id': 'c092972f-c832-474c-a76c-e040807c6c57', 'route': ['p2', 'e12', 'i4', 'x10', 'p3', 'c3']}
