timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769750024.1939044,CREATED,3ec2c1a4-72c3-4693-99cd-86f260ddbad7,b841d41b-a1bc-4e1e-8c4d-6e5395b6e934,c4,c5,27,?,?,surb={'id': '8aecc8eb-4b99-42c8-853b-aae8795ec911', 'route': ['p2', 'e6', 'i1', 'x9', 'p1', 'c4']}
1769750024.3048868,SENT,3c2fd064-fd72-4b96-9a0e-6c07a1107131,a428a4b9-1930-492d-a766-a3108998d34d,c4,c5,3383,?,p1,
1769750024.304979,CREATED,227a55f5-0255-43a8-a673-f2202ef6d73c,ae38505c-dfb8-486a-9a73-f0a5d5c0383d,c4,c5,27,?,?,surb={'id': 'b3f65976-3447-44fd-b999-358373f7fc95', 'route': ['p2', 'e2', 'i6', 'x9', 'p1', 'c4']}
1769750024.3150578,RECEIVED,cd654c84-e911-4639-8265-08e2834cc3ae,59568585-5cc0-4f73-9893-1819c6695044,c2,c4,26,p1,?,surb={'id': '8ab14c2f-3c6e-41da-8c12-7083296bf478', 'route': ['p1', 'e2', 'i4', 'x3', 'p2', 'c2']}
1769750024.7789445,SENT,bdd376ad-79ca-4b05-aa79-999087e3be9e,6285337c-3e15-486b-804b-fd4e76f65412,c4,c5,3381,?,p1,
1769750024.7791,CREATED,8ee185e2-76d5-46e9-ba4a-01d25d392ca1,3793aa67-d190-4743-9fa9-117684ee6d62,c4,c5,26,?,?,surb={'id': 'e186b4a3-9a62-4dee-a9d2-8da9c5d97b53', 'route': ['p2', 'e4', 'i4', 'x2', 'p1', 'c4']}
1769750024.8565881,SENT,5f6e85c1-5184-4bdb-bc68-c986ea06f06b,bd1533b3-be6d-4b3b-9e7f-6f2c37b49270,c4,c5,3383,?,p1,
1769750024.8567238,CREATED,1d5ac48b-f7ea-4393-a9b1-702b2b426e8a,addefb7a-75e2-419c-b428-2d9aafdcadc8,c4,c5,27,?,?,surb={'id': 'e729bff0-b84b-47b3-9ed7-24c14803d3f5', 'route': ['p2', 'e7', 'i10', 'x5', 'p1', 'c4']}
1769750025.0470319,SENT,509f9e1b-3c5d-40eb-9200-91c792da99a2,4fa20bf5-fcc9-4e39-b042-680e50b7c7d1,c4,c5,3368,?,p1,
1769750025.0471606,CREATED,03566cca-f224-4a6f-80b0-3291ea72673e,e4789131-8773-4c0c-ab36-9d38cb1b58ba,c4,c5,27,?,?,surb={'id': '1cc6ed77-49e4-43f1-951e-381cc32c7ac5', 'route': ['p2', 'e11', 'i5', 'x8', 'p1', 'c4']}
1769750025.8261333,SENT,f37bc5ed-cd98-48a6-af4e-15b5627a67a0,a1266c11-9ea5-464e-a551-227bfbf1c906,c4,c5,3376,?,p1,
1769750025.8262696,CREATED,5a6ce2f9-d5ea-414c-b5d7-b4cdc2ac811d,f754e32d-02f7-4b8c-8c98-99013818a518,c4,c5,27,?,?,surb={'id': 'e4a38204-0d51-47c1-b62b-4ac462d1bd81', 'route': ['p2', 'e5', 'i11', 'x6', 'p1', 'c4']}
1769750026.156452,RECEIVED,c9e4d828-5764-42e1-a1e3-7b37015d5606,063dec01-87dc-4ac4-9f25-8d76ba16702b,c2,c4,27,p1,?,surb={'id': '5d77caa0-3a42-442a-a6ad-070052ca4698', 'route': ['p1', 'e2', 'i1', 'x10', 'p2', 'c2']}
1769750026.6655636,RECEIVED,1c791515-a090-4f80-9a0b-29148ca37fc5,6543c7d4-4127-4a82-b21d-9b21b9c874ad,c2,c4,27,p1,?,surb={'id': '26ed947d-d984-41f2-8024-cf64059a9502', 'route': ['p1', 'e10', 'i1', 'x9', 'p2', 'c2']}
1769750026.8056846,RECEIVED,7d704031-27ca-48f7-afba-93c2a211fd61,885357b3-7fc1-4423-901d-a37ff8a400d0,c2,c4,27,p1,?,surb={'id': '302e0fdd-ab60-4fd9-937b-62c2445295bb', 'route': ['p1', 'e4', 'i4', 'x7', 'p2', 'c2']}
1769750026.9206696,SENT,fcbde286-a4ff-4269-a46c-e7588d3348d7,87993b8f-735a-44db-b10e-2e12f72083e8,c4,c5,3397,?,p1,
1769750026.920801,CREATED,61314a2a-5eef-4a93-bee7-852af645f135,5679d5e3-9957-4cec-9854-2df783153370,c4,c5,27,?,?,surb={'id': '268b1d86-3967-41c3-8a15-b8f0231918a4', 'route': ['p2', 'e7', 'i4', 'x11', 'p1', 'c4']}
1769750027.099829,SENT,bad5e6de-e74b-4a05-941f-b0b47a18b336,4497c72d-92e7-43b9-97af-b9f8deb7f47f,c4,c5,3376,?,p1,
1769750027.0999486,CREATED,6402061a-e227-4a0e-8901-8e400516b9e8,0cd0007c-1c3f-4028-bda7-6cf7530d2234,c4,c5,26,?,?,surb={'id': 'f77fe291-e6b6-4e02-ac20-760d7cacf23b', 'route': ['p2', 'e5', 'i2', 'x4', 'p1', 'c4']}
1769750027.1256192,RECEIVED,8f4e47fd-c3d6-47da-b836-6a516e9446ed,d316eb66-3d72-4592-8318-2a58bd87365c,c2,c4,27,p1,?,surb={'id': 'cec50933-04d1-4772-bc6a-9724de0f1e5f', 'route': ['p1', 'e6', 'i11', 'x3', 'p2', 'c2']}
1769750028.1170938,SENT,d8651788-0af4-4943-857d-0945b682fa2f,54363647-122a-4ad6-8d4d-054e56d8ec3a,c4,c5,3374,?,p1,
1769750028.1172311,CREATED,6c7de44a-2c85-4cad-ba2f-26d170372de0,bf19a205-4e6a-4679-a3b9-ee7b261661ab,c4,c5,27,?,?,surb={'id': 'f76fcedd-fbd8-4348-8a50-283f70d4d887', 'route': ['p2', 'e11', 'i9', 'x2', 'p1', 'c4']}
1769750028.1242614,RECEIVED,bad997b1-82e9-4f3c-ae8e-985302b3c8e7,db6869b7-09a3-4f62-818a-5513b0b8cef9,c2,c4,27,p1,?,surb={'id': 'c03652da-8c7d-43ab-9ce8-5e745dc28743', 'route': ['p1', 'e2', 'i5', 'x12', 'p2', 'c2']}
1769750028.2124338,RECEIVED,6d3b61f4-77bf-4aa2-927f-46a12b5a9f89,c60e1fb5-3bad-4d65-972d-0c6c7fbbdc97,c2,c4,27,p1,?,surb={'id': 'b4e9c00e-8d37-48e1-90a9-d01b91278427', 'route': ['p1', 'e12', 'i6', 'x2', 'p2', 'c2']}
1769750028.3371046,SENT,ea9f70a3-621e-4e6d-baac-c9e807719db0,80575d4e-721c-4964-beaf-324103662e17,c4,c5,3380,?,p1,
1769750028.3371701,CREATED,834680f9-76b8-4a4a-b22b-59970405f040,4b520c6e-8bba-4a4d-a8dc-d214abfbdb94,c4,c5,27,?,?,surb={'id': '932cdc5b-b553-4204-96bd-c0cf043bc199', 'route': ['p2', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769750028.4740198,RECEIVED,b7c57384-4e28-4afc-86b3-4bb613c46ae1,4f5245c2-1382-4547-9037-bcb12ed8179f,c2,c4,27,p1,?,surb={'id': '0fead7b9-d52d-44d7-b0e7-ce9a00becf16', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c2']}
1769750028.6577892,SENT,e81b0be2-f8d7-4a30-a703-93fe2e7fd192,0119334a-89cd-47cd-85c5-5b69e40cab8b,c4,c5,3391,?,p1,
1769750028.6579392,CREATED,b9ee28cd-9553-45ac-9d9e-13c70d2f1980,461c4bae-f6e4-4a37-90d0-a5d9a4d8d7e9,c4,c5,27,?,?,surb={'id': 'c81d75ba-e3d2-4b34-ab18-87575270b86b', 'route': ['p2', 'e11', 'i11', 'x9', 'p1', 'c4']}
1769750029.0997906,RECEIVED,994b7606-0950-4b83-8a73-7a6274454332,9c4c4354-2c38-4955-a8bd-8dfbedb9060d,c2,c4,27,p1,?,surb={'id': '2f8bc77b-8733-4540-9d9d-4cea995e89e3', 'route': ['p1', 'e5', 'i4', 'x12', 'p2', 'c2']}
1769750029.1679635,SENT,b829ac9b-baae-4b2d-b7bf-481ad83190e8,69d625db-1260-44d4-a364-6d28d9a5a3f9,c4,c5,3379,?,p1,
1769750029.1681602,CREATED,43178d98-ca6c-4561-8b23-96e50c5209e1,2a1ca0e8-2dc9-427e-87b0-0e46f01c8448,c4,c5,27,?,?,surb={'id': '324efef0-4b6f-44f9-a1f4-9923884b04ed', 'route': ['p2', 'e12', 'i10', 'x12', 'p1', 'c4']}
1769750029.5449564,SENT,89528a41-87ca-441b-8326-936fb212d899,8fe8704b-bb0d-42a3-ac1a-ef46fd179231,c4,c5,3376,?,p1,
1769750029.5451827,CREATED,2cb67cad-dde6-48e6-ae7b-148efda6d0c1,9fb76aba-7523-4e19-b7f7-9daa57392258,c4,c5,27,?,?,surb={'id': 'ea28c9f5-8da9-42eb-8ad3-86de60f6ceea', 'route': ['p2', 'e9', 'i5', 'x9', 'p1', 'c4']}
1769750029.686802,RECEIVED,6b622873-5415-4b9d-b49b-68feaf940b40,2796a8db-1980-4972-a6f3-5f6cb2407dcd,c2,c4,27,p1,?,surb={'id': '5e53ea55-fc78-44fd-8110-531b526fa5ab', 'route': ['p1', 'e11', 'i5', 'x8', 'p2', 'c2']}
1769750029.8749044,SENT,a9d81a6e-cce6-44a9-8a32-5d480c893592,4b227a13-475c-4d7e-8815-5d605b0246ef,c4,c5,3395,?,p1,
1769750029.8750658,CREATED,c18d38b4-77ec-43e6-a28e-1c25c6a66c1f,a4a75007-fb88-4b6e-80bf-3e4b618df452,c4,c5,27,?,?,surb={'id': '9d130080-b161-414b-929b-b0daa6ff9051', 'route': ['p2', 'e10', 'i4', 'x5', 'p1', 'c4']}
1769750029.907756,RECEIVED,4306663a-476f-4735-b0db-9831e1f6ffb4,00c5b020-a4e9-4bc3-a314-edcab8960caf,c2,c4,27,p1,?,surb={'id': 'a4c9ffe5-0c32-4c68-b092-9fd3ffaf9129', 'route': ['p1', 'e7', 'i2', 'x8', 'p2', 'c2']}
1769750030.1485655,SENT,661c78e0-9e56-48a6-a5cb-31f8df4cc387,ff379328-c08e-40ad-8b8f-92fded5da10e,c4,c5,3380,?,p1,
1769750030.1487112,CREATED,8a512cbf-8bdb-416b-bb1e-95aabb081012,edd0d87d-7808-4200-90b6-56deee93827f,c4,c5,27,?,?,surb={'id': 'cc240e80-5700-471b-8d2c-4d051d25deac', 'route': ['p2', 'e8', 'i8', 'x2', 'p1', 'c4']}
1769750030.2683012,SENT,42fb8634-9bb1-4fc2-961d-fdf417456be5,236ff9fa-f1fd-435c-a809-3f195d61eab9,c4,c5,3400,?,p1,
1769750030.2684467,CREATED,3dd94646-2c06-4379-83ae-2b342b64b135,e73046df-d8bd-4549-a549-a2dae41c087d,c4,c5,27,?,?,surb={'id': '292116fb-cf0d-47eb-b7af-2840930e0d62', 'route': ['p2', 'e12', 'i7', 'x9', 'p1', 'c4']}
1769750030.3009095,SENT,d7a3c26b-c756-44d5-b8fe-7cfaa9ec4848,7fbd449e-af79-47dc-b923-94b2649cae31,c4,c5,3385,?,p1,
1769750030.3010924,CREATED,3e752b55-6769-408b-9940-3d535365ed87,551d9aae-5b4b-4cd3-8f8e-0e384b3ef8f0,c4,c5,26,?,?,surb={'id': 'e06d1437-01a2-4c5d-a3b2-8ece53d3558c', 'route': ['p2', 'e7', 'i12', 'x5', 'p1', 'c4']}
1769750030.3792353,SENT,5e4c5cd0-6e07-43d1-91be-fba39e2a5276,b7bddceb-7e0e-462a-84d1-a355a185ad79,c4,c5,3391,?,p1,
1769750030.3793392,CREATED,02953f33-c790-4f1c-b97a-082eeb685964,b4b6a75f-63e4-4172-a4a2-b6e4d2c15f90,c4,c5,27,?,?,surb={'id': '858b402e-d6e5-4b93-8f6e-2f1d1a7d70b0', 'route': ['p2', 'e10', 'i12', 'x5', 'p1', 'c4']}
1769750030.5513303,RECEIVED,79306f90-0094-4fe9-bb95-8d330ba48c29,2eba3220-ef5c-470e-9eb0-6f44a2730377,c2,c4,25,p1,?,surb={'id': '891ce9ee-47f7-4475-8beb-30178675ecec', 'route': ['p1', 'e10', 'i11', 'x11', 'p2', 'c2']}
1769750030.596992,SENT,556455ce-93af-4214-baae-d80382344124,6bcf124f-29f9-4af5-a5e1-4fc6d8885bc1,c4,c5,3388,?,p1,
1769750030.5971248,CREATED,c781163c-6615-4e9d-b3a3-5c6f2c91f4fd,770e8be8-1d9d-411e-beff-230b001336f5,c4,c5,27,?,?,surb={'id': 'b586abc2-b80a-4f05-9193-dc51c04a3981', 'route': ['p2', 'e12', 'i9', 'x5', 'p1', 'c4']}
1769750031.1332054,RECEIVED,81975489-875a-4c3f-90c4-52f0913eba05,7726d130-fa6a-4db2-b5f8-ae26e15cb755,c2,c4,27,p1,?,surb={'id': '115790d3-1796-4997-8f3d-49b8e589fe24', 'route': ['p1', 'e6', 'i12', 'x12', 'p2', 'c2']}
1769750031.1705034,SENT,bda237ba-30c7-4a31-8517-33739ad14864,703bcd6f-da98-4462-9d0d-50ebdb86b172,c4,c5,3378,?,p1,
1769750031.170636,CREATED,e347e971-cc9b-4432-8f3c-f0eebb00320e,24f2af02-397e-4fc3-b355-1185e666c3b1,c4,c5,27,?,?,surb={'id': '00109cb3-2cd0-4652-9809-b14f69c85bbf', 'route': ['p2', 'e2', 'i9', 'x6', 'p1', 'c4']}
1769750031.3139582,RECEIVED,1027427c-8faf-4229-953f-3bfbf9d05344,9e01b14d-a60b-435c-b214-acba7472f335,c2,c4,27,p1,?,surb={'id': '086385cd-78ff-434f-8f47-d755ea173528', 'route': ['p1', 'e6', 'i6', 'x7', 'p2', 'c2']}
1769750031.5367765,RECEIVED,5534a5f1-f78f-4d8d-9b06-7cd25d016a48,c873ec5c-1143-4b57-97fb-f26d9007f2f3,c2,c4,27,p1,?,surb={'id': 'dea42bec-d6ca-4e3a-8242-b82a191d1816', 'route': ['p1', 'e4', 'i5', 'x11', 'p2', 'c2']}
1769750031.6835096,SENT,81584452-cb17-4d01-99ca-b6c84d388cdf,2cf5189a-e740-4976-94c0-8f2675128f07,c4,c5,3376,?,p1,
1769750031.68365,CREATED,57824870-e7e9-4ad4-87df-bed4a15fe9e1,c1116e99-b053-443a-a430-be0b34164154,c4,c5,27,?,?,surb={'id': '18c755a8-00bf-4e74-b9e4-2f6563b2f9fb', 'route': ['p2', 'e5', 'i6', 'x7', 'p1', 'c4']}
1769750031.7733898,SENT,d8b32e65-f467-4c09-abb5-65579c527cae,68df8617-e3ed-4857-b62f-b38ddca038f3,c4,c5,3371,?,p1,
1769750031.7735126,CREATED,ee2327b4-cb11-49bf-bd22-5e4142887272,ab158c4a-dfd4-425d-ba47-77b09d742492,c4,c5,26,?,?,surb={'id': 'fe50b5ff-d140-46be-b384-0fd836cd703c', 'route': ['p2', 'e2', 'i2', 'x10', 'p1', 'c4']}
1769750031.978154,SENT,27d241f2-4663-499e-bb48-ec833bdc82de,d2a2584c-c7ca-4009-b851-cc47ae8ac00a,c4,c5,3392,?,p1,
1769750031.9782047,CREATED,9ca132d5-8a8e-4e7d-8a7d-5d8d1eda393f,5b9d19a7-da52-43f1-970e-a41cc36184ba,c4,c5,27,?,?,surb={'id': '4cafb924-8cba-4a77-bbec-a8bf8e8c4db3', 'route': ['p2', 'e9', 'i8', 'x11', 'p1', 'c4']}
1769750032.0347865,SENT,e90c76ec-cb47-4d11-bee9-0f7bbe453b85,b5e929a5-4eb2-48b8-929c-99d375835ebe,c4,c5,3407,?,p1,
1769750032.0348365,CREATED,eb1b0cc4-46b8-4bfc-a421-b73419191ef9,229a2360-78e7-4820-ae64-6a51137bedc5,c4,c5,27,?,?,surb={'id': 'cf4d5eb6-3fcb-4d0c-9137-45432e951153', 'route': ['p2', 'e12', 'i8', 'x12', 'p1', 'c4']}
1769750032.3667681,RECEIVED,c7679643-d271-4dea-8394-ed941398ca4b,04ead221-9d2d-4a44-a2f8-e6889e24cea7,c2,c4,24,p1,?,surb={'id': 'f29efa34-7ed9-4f7c-bca3-8d5f53ff4d0a', 'route': ['p1', 'e8', 'i3', 'x9', 'p2', 'c2']}
1769750032.4022732,RECEIVED,898994b7-85a0-4c5e-85f8-a5b72d164dd2,26df7c9d-50b7-4c71-9efb-65aa68a44b8f,c2,c4,27,p1,?,surb={'id': '4173079c-ad82-4c56-b8cb-dfc817aeeed6', 'route': ['p1', 'e1', 'i2', 'x7', 'p2', 'c2']}
1769750032.6339068,RECEIVED,3ba20636-35f8-4578-8f7b-bd2f2cb7a53c,68fecacc-15d5-4fce-98f9-10544d48cbea,c2,c4,27,p1,?,surb={'id': '1b22a7c9-6b6b-4ef8-ad62-b57478f30dc8', 'route': ['p1', 'e7', 'i12', 'x11', 'p2', 'c2']}
1769750032.6488092,RECEIVED,dfedef79-773d-42d3-9b8c-dc75c190bf80,af4080e6-cf12-4dd6-bce4-3fe417f0e38e,c2,c4,27,p1,?,surb={'id': '3d753924-abec-4c76-9afe-002d35e6ae00', 'route': ['p1', 'e11', 'i4', 'x5', 'p2', 'c2']}
1769750032.8265336,SENT,9f93abcb-48a9-4355-a001-738f8cd1c65e,c2edb588-ef63-4b84-a722-4ffe3574dc1e,c4,c5,3401,?,p1,
1769750032.8266702,CREATED,b80c9653-ca80-4f2f-96ab-746708221031,293e2cef-bab0-40fa-8f53-b45ea8fc8175,c4,c5,27,?,?,surb={'id': '2554264d-9dd2-4a3d-b52d-24979d161f40', 'route': ['p2', 'e11', 'i3', 'x7', 'p1', 'c4']}
1769750032.9733405,SENT,5b5291e5-6de0-4077-946a-f3edaecb004c,cf95303f-666e-4949-868a-7a63edf46d00,c4,c5,3392,?,p1,
1769750032.9734018,CREATED,94f9bb9d-1959-497f-ab8e-2c371174c7a4,5754c374-9b51-4aa5-8b4c-826a2d19da06,c4,c5,27,?,?,surb={'id': '7558f133-a127-45a1-b1dc-11d799846df6', 'route': ['p2', 'e11', 'i7', 'x5', 'p1', 'c4']}
1769750033.0521815,RECEIVED,5c997b55-6027-43a3-92d0-7b68018fc91a,54d9ff3d-2f88-405b-9f7b-819706ce7c6c,c2,c4,27,p1,?,surb={'id': '7aafe65d-ca39-4172-8246-ea910d40e7fd', 'route': ['p1', 'e5', 'i9', 'x12', 'p2', 'c2']}
1769750033.1496255,SENT,a32f41c6-7548-4a23-8e88-5e55d2eaea50,2713bf1a-037a-4333-b745-8ebae193a9c9,c4,c5,3405,?,p1,
1769750033.1497588,CREATED,c74b1b9a-0edd-45fc-8549-6952dcbeaf4a,ef00de2c-a90f-4750-a109-2047b7255671,c4,c5,27,?,?,surb={'id': 'dca34ed0-bb9c-4221-bbd1-47924c56b613', 'route': ['p2', 'e5', 'i10', 'x11', 'p1', 'c4']}
1769750033.431017,RECEIVED,ba9e1cd1-827f-402c-9c2c-f749925dbfac,ff2bdd52-7711-4d77-9b77-4927fd300eea,c2,c4,27,p1,?,surb={'id': '27b5a65f-c18c-4dd0-b44b-45fabb62f20f', 'route': ['p1', 'e5', 'i10', 'x9', 'p2', 'c2']}
1769750033.4367309,SENT,30e2dee5-57f7-4c10-bf28-a656a68f18fb,90089bd9-ea71-4316-8fe6-03fb40fc07a7,c4,c5,3375,?,p1,
1769750033.4367735,CREATED,32ca648d-4c6a-4f08-a00a-e6e1f1f5c6e2,29acc988-a0b3-4402-9c47-763b2a613c0c,c4,c5,27,?,?,surb={'id': '25f32c99-8625-43a3-a1a3-594221b59d56', 'route': ['p2', 'e8', 'i3', 'x1', 'p1', 'c4']}
1769750033.506501,SENT,31cbc11c-12cf-4891-938c-19c177581299,461e160f-26e5-404e-ab04-f182e3933e85,c4,c5,3384,?,p1,
1769750033.5065632,CREATED,71fbe721-a962-4421-b2ae-6b121b0fdb9c,d88b09af-ab97-4974-978a-d924edd178a3,c4,c5,27,?,?,surb={'id': 'b58e7786-fa3d-4bb2-9143-cbda1ff9a5c5', 'route': ['p2', 'e9', 'i3', 'x3', 'p1', 'c4']}
1769750033.5368996,RECEIVED,29fd929b-1aa9-49e3-b150-5e11931dcf56,5c6d92d1-5ed2-40f4-aa44-d2c2229569b0,c2,c4,27,p1,?,surb={'id': 'aadf1661-f8f3-4444-834f-f34a9abf2eb6', 'route': ['p1', 'e11', 'i3', 'x3', 'p2', 'c2']}
1769750033.8073144,RECEIVED,c4341222-800d-4dea-b31c-e994a3093bba,e012cfdc-53a9-4309-a2f6-c9b79d7a028a,c2,c4,27,p1,?,surb={'id': 'a4f642e5-d4dd-4271-93c1-b2cf90b30a4f', 'route': ['p1', 'e8', 'i11', 'x2', 'p2', 'c2']}
1769750033.9755867,RECEIVED,64f316ca-3014-4101-b9a8-02ed9ea90f5d,6fa3da2b-8c30-4ee8-b594-5b751f46c411,c2,c4,27,p1,?,surb={'id': 'd44a26dd-59ff-4f75-88d2-f3f3f274d6e5', 'route': ['p1', 'e12', 'i4', 'x4', 'p2', 'c2']}
1769750034.1422985,RECEIVED,c9d5456d-ad70-4d60-8a6c-38b8119644a8,32072c20-c8d4-41f0-80c9-90a134defc03,c2,c4,27,p1,?,surb={'id': '0187b447-2143-4acf-bf4e-f250cc10401a', 'route': ['p1', 'e9', 'i8', 'x7', 'p2', 'c2']}
1769750034.3971422,SENT,e6117064-99cc-4ad1-8393-cc2d63aa9258,deabf365-c09e-4262-87ee-a8ad7617c73e,c4,c5,3368,?,p1,
1769750034.3972936,CREATED,cba85322-b0ac-4e48-a2e2-027dd466b04d,4db9045a-b548-4772-95e7-6bb39fc432e2,c4,c5,27,?,?,surb={'id': '4d3359ad-124f-4df3-aa11-3b5c984a9479', 'route': ['p2', 'e8', 'i10', 'x10', 'p1', 'c4']}
1769750034.5472593,SENT,beb3e119-1f3f-4ba0-9f02-53181987c4af,96ccb6d2-e188-4da8-be03-3f6c7a306ed9,c4,c5,3360,?,p1,
1769750034.5474079,CREATED,f8fc19b6-214e-446d-85a0-2aa97430da81,678a5a77-028c-4362-9bf9-9ab02d3760a2,c4,c5,27,?,?,surb={'id': '8245612a-3b17-4cbe-af98-e0cb0f38f5fe', 'route': ['p2', 'e2', 'i1', 'x6', 'p1', 'c4']}
1769750034.8901868,SENT,54712f1e-6e86-4bd7-ac83-7ffb29100b6e,82802e5a-e18c-41c7-83cb-fa9a129cc399,c4,c5,3396,?,p1,
1769750034.890273,CREATED,da642630-ae65-4a51-8c11-8682b7bf1d4a,3a7a860c-eb10-4e4b-a2d9-9eca89d635b6,c4,c5,27,?,?,surb={'id': '2ea1988a-e1d0-4a33-8314-22d3a9af5a88', 'route': ['p2', 'e8', 'i11', 'x1', 'p1', 'c4']}
1769750034.9444807,SENT,f10289ed-ae1d-4e4c-9d51-b3177abbe869,ff5fee85-7f2c-4d8a-92ae-966ddba29350,c4,c5,3364,?,p1,
1769750034.944571,CREATED,22ff98a4-9fb2-4bac-8ae6-19fa62bb8823,1f0cb687-9c43-4814-be90-d314798989e9,c4,c5,27,?,?,surb={'id': '87a0cdec-b09f-4db8-9860-7d9f71fdc08f', 'route': ['p2', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769750035.079384,SENT,5162382c-9936-41af-aa6f-9294068ac3df,250ea47c-1116-4612-b1de-14cae67e183f,c4,c5,3379,?,p1,
1769750035.079512,CREATED,69a491a2-809e-4510-b18f-60b20ff63cfb,9bef2059-0237-490f-b0a5-a12843404f70,c4,c5,27,?,?,surb={'id': 'f8e3f674-950a-46b8-85cf-da3eb678429d', 'route': ['p2', 'e5', 'i4', 'x2', 'p1', 'c4']}
1769750035.1466405,SENT,03b055bd-2992-4f71-a2f8-7309b4f0af5f,c8f9d2d4-4d4d-4ca6-828a-0cd838724c87,c4,c5,3376,?,p1,
1769750035.1467714,CREATED,f1d4393b-69fe-4fc9-9d52-2bb869b94366,29eecadb-f632-40b3-a466-a6ae7189d2e2,c4,c5,27,?,?,surb={'id': '30808662-18b3-457e-8acf-b38ba9fed93e', 'route': ['p2', 'e12', 'i8', 'x1', 'p1', 'c4']}
1769750035.371545,SENT,6fbf3487-fbb3-4a22-a812-7fd1d56b6582,f608a7d2-b854-4cba-9909-ef0a619c9a81,c4,c5,3384,?,p1,
1769750035.3716357,CREATED,4360b05f-4871-4125-b696-6a47537c3b66,e137c415-0656-4c0a-a2bc-3ffcf66d89c9,c4,c5,26,?,?,surb={'id': 'c3bf774d-1253-4a99-905e-841ea713563b', 'route': ['p2', 'e10', 'i4', 'x10', 'p1', 'c4']}
1769750035.4735842,RECEIVED,3c3df915-983f-4fd0-9df1-78c6601bebc5,682268f2-9145-4f43-bfd5-d0dd9965e8e4,c2,c4,27,p1,?,surb={'id': 'c20c9774-acaa-452c-a38a-bc1e3ebf43df', 'route': ['p1', 'e2', 'i7', 'x9', 'p2', 'c2']}
1769750035.6941624,RECEIVED,606cddb5-3ecb-4b45-8c0f-90102ab778de,9d7d9c5b-1f5d-4f22-9cfa-01d4f62735f2,c2,c4,27,p1,?,surb={'id': '1c9f5be8-e1e6-42b2-b2db-57eeae2022a3', 'route': ['p1', 'e6', 'i4', 'x7', 'p2', 'c2']}
1769750036.170743,SENT,c09a0914-b1b0-4211-89d9-16592ad90ea1,54a90447-521a-4899-923c-e32475c319a5,c4,c5,3384,?,p1,
1769750036.170893,CREATED,b7e63173-8e43-45d9-ae81-9fce67aeaa19,cfa4fa0e-0e15-4c79-a708-12e979420395,c4,c5,26,?,?,surb={'id': '6e61f036-d635-4426-bc36-d056607ae12e', 'route': ['p2', 'e1', 'i11', 'x1', 'p1', 'c4']}
1769750036.2178512,RECEIVED,a892e929-0369-4c5a-a902-8d49eced1fbc,4b190482-cf0f-41ba-a50c-04e59f0d36ff,c2,c4,27,p1,?,surb={'id': '01640340-e587-4cd8-88d3-6976476faa8e', 'route': ['p1', 'e12', 'i4', 'x10', 'p2', 'c2']}
1769750036.361509,RECEIVED,9171e4d0-ae2f-4a99-93c9-b5b580d1ceba,c12a3317-5cf0-4109-9b71-6422c5badaa8,c2,c4,27,p1,?,surb={'id': 'cbd94c24-462f-46ed-9db0-f1060a716f51', 'route': ['p1', 'e8', 'i9', 'x1', 'p2', 'c2']}
1769750036.6674783,SENT,1c304eec-a332-4130-ab60-bd4b86dbbdb2,21d640b0-6d74-4699-9310-ecca0a191465,c4,c5,3392,?,p1,
1769750036.6676106,CREATED,ac2a73a7-0a57-4ab2-a951-b0aa818c486d,50fc8cd7-e3a3-4d2e-89d0-60a50b0964d7,c4,c5,27,?,?,surb={'id': '5aae1e12-bf45-4fc6-a080-0ce287251f5d', 'route': ['p2', 'e3', 'i4', 'x4', 'p1', 'c4']}
1769750036.8561857,SENT,ecb96ecb-8fc5-4099-9b5e-7ae13754b112,c4b2ec11-8d87-4827-89e2-4b5899e45fbe,c4,c5,3368,?,p1,
1769750036.8563364,CREATED,9cdccace-2add-4b49-a93b-3a31566ac2c2,fff31acd-3515-471d-a85e-4034b07a6df1,c4,c5,27,?,?,surb={'id': '66c4abdb-3e60-417f-ac4e-b7e0a91a9f58', 'route': ['p2', 'e5', 'i10', 'x7', 'p1', 'c4']}
1769750037.0877748,SENT,5dcb1f36-3402-4d26-acb8-4d4856e8cd61,9fb674d4-36f6-4f1a-b386-e7cb9743158c,c4,c5,3375,?,p1,
1769750037.087922,CREATED,6ef727c9-f673-4dc5-abe8-577ba73ecc73,62dbc789-33ee-48fb-902b-074aafb32091,c4,c5,27,?,?,surb={'id': '322fa07f-a411-41e7-a41f-7838256f3cd4', 'route': ['p2', 'e6', 'i10', 'x11', 'p1', 'c4']}
1769750037.3228903,SENT,a72ead0e-ca7d-4157-8b81-681c79ba3ff7,3707892d-51ec-4901-93ba-a4a776924892,c4,c5,3360,?,p1,
1769750037.3229976,CREATED,a354b305-3494-4d82-b312-09ddeb9043e5,8cc75720-646a-4d21-9ee3-196cc8c34db6,c4,c5,27,?,?,surb={'id': 'd8ad8842-f679-4920-96f8-ba0594bc1cf2', 'route': ['p2', 'e12', 'i10', 'x3', 'p1', 'c4']}
