timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769755842.8908286,CREATED,6649c722-0200-4327-91c8-79166d0fe2c5,0e49409e-f48e-466b-96c5-17afe89a28f5,c5,c3,25,?,?,surb={'id': '95e1b48b-1196-423d-aa6e-f4c1582585ca', 'route': ['p3', 'e3', 'i11', 'x9', 'p2', 'c5']}
1769755842.945298,SENT,3c920d17-10ec-4017-81b9-92d439a38cca,5a2a3cce-063a-458a-a594-d24a934b9e7f,c5,c3,3368,?,p2,
1769755842.9454463,CREATED,2b566aa7-6549-4193-9544-198265234da8,0e49409e-f48e-466b-96c5-17afe89a28f5,c5,c3,25,?,?,surb={'id': '95e1b48b-1196-423d-aa6e-f4c1582585ca', 'route': ['p3', 'e3', 'i11', 'x9', 'p2', 'c5']}
1769755842.9940286,SENT,90f001bf-282d-49c5-93e9-0d50110327ba,3055e876-01c2-4e29-a277-54bf5ede121e,c5,c3,3356,?,p2,
1769755842.9942086,CREATED,57c57286-ffe3-420d-a767-430a99df3381,69c2608a-54f2-4f99-ae4b-1eab278b5cdd,c5,c3,25,?,?,surb={'id': '4e68d87d-a710-4468-aa9a-d46066fa4c08', 'route': ['p3', 'e8', 'i7', 'x4', 'p2', 'c5']}
1769755843.0359414,SENT,4dbbf71a-3565-4940-b195-1a8295cea4c1,10308266-9cd2-47e2-8770-6f1622ee70df,c5,c3,3360,?,p2,
1769755843.03613,CREATED,254eb4db-efe8-46aa-bbb7-0867a44267bf,69c2608a-54f2-4f99-ae4b-1eab278b5cdd,c5,c3,25,?,?,surb={'id': '4e68d87d-a710-4468-aa9a-d46066fa4c08', 'route': ['p3', 'e8', 'i7', 'x4', 'p2', 'c5']}
1769755843.2183747,SENT,b76ac627-0fc4-4407-8402-ef267bfb54c5,da7e67b4-c7c5-4f0f-b6a2-cdfc0712a929,c5,c3,3404,?,p2,
1769755843.2184358,CREATED,35e60597-e757-4364-8da7-372389ce2ba0,69784ae8-c826-4f1b-b03b-e0690620b6c8,c5,c3,27,?,?,surb={'id': '64ad5396-5b91-4809-9436-dace5d7bfef0', 'route': ['p3', 'e7', 'i2', 'x11', 'p2', 'c5']}
1769755843.8349874,RECEIVED,2040bdb2-2691-4d77-8bce-703d927fff84,ca342c0e-883f-4809-b78e-e1d176f0398b,c3,c5,26,p2,?,surb={'id': 'd553b6de-0488-40a6-9589-ebd7fa26ab05', 'route': ['p2', 'e4', 'i5', 'x10', 'p3', 'c3']}
1769755844.511797,RECEIVED,b8d9604e-c326-40ca-8231-58efbc1cdf42,6c322d4c-ba73-4960-8ebb-629def5fa9e1,c3,c5,27,p2,?,surb={'id': '276b085f-cb05-4b65-bf19-4d3a21f2e509', 'route': ['p2', 'e5', 'i5', 'x1', 'p3', 'c3']}
1769755844.60006,SENT,a5fff614-e09d-4651-af31-0b0b09daf8b5,c7c4458c-220f-47c6-9cc1-b20d31270b27,c5,c3,3376,?,p2,
1769755844.6001382,CREATED,c1ac5865-884c-4979-9e19-7335a4f27079,69784ae8-c826-4f1b-b03b-e0690620b6c8,c5,c3,27,?,?,surb={'id': '64ad5396-5b91-4809-9436-dace5d7bfef0', 'route': ['p3', 'e7', 'i2', 'x11', 'p2', 'c5']}
1769755844.6902063,RECEIVED,2b692afa-1fbc-4274-8867-408c10bc752a,6c322d4c-ba73-4960-8ebb-629def5fa9e1,c3,c5,27,p2,?,surb={'id': '276b085f-cb05-4b65-bf19-4d3a21f2e509', 'route': ['p2', 'e5', 'i5', 'x1', 'p3', 'c3']}
1769755844.9590633,RECEIVED,c6475dd4-93ad-43d8-8c48-892f133b9df3,cda1f7da-eb5f-42e4-a6b4-c8510f8e2acb,c3,c5,27,p2,?,surb={'id': '8362f28a-0a61-4896-9918-de6a6ebc48be', 'route': ['p2', 'e8', 'i7', 'x9', 'p3', 'c3']}
1769755844.9842632,SENT,ec1f18f3-9e37-4a67-941c-1cc0115d8db5,439cc74d-19f1-4b3a-8b86-d53abc2e4e45,c5,c3,3359,?,p2,
1769755844.984341,CREATED,bf47591b-4518-4535-8c40-f538e214e2d9,6de10ce2-d7ec-434a-b1bd-27c0a152ece5,c5,c3,26,?,?,surb={'id': 'be83d12a-3c08-4ced-9d2e-732569c7c672', 'route': ['p3', 'e4', 'i10', 'x7', 'p2', 'c5']}
1769755845.0949366,SENT,25fcb22e-1bc9-4b76-aa21-7495f2befb77,71dfc325-9677-4722-b6ff-f2800f187884,c5,c3,3387,?,p2,
1769755845.0950134,CREATED,8ed71b99-349c-4056-a185-da5832fd8876,6de10ce2-d7ec-434a-b1bd-27c0a152ece5,c5,c3,26,?,?,surb={'id': 'be83d12a-3c08-4ced-9d2e-732569c7c672', 'route': ['p3', 'e4', 'i10', 'x7', 'p2', 'c5']}
1769755845.2729142,SENT,1e43c194-08d7-410f-ba61-deed47e6edc7,55c37e06-4de8-4648-8d8e-644afa24de94,c5,c3,3376,?,p2,
1769755845.272991,CREATED,38ec12d3-a65a-4e94-9758-4fb9ae4e9776,e9914c1d-4b30-4226-843e-076a5fbd9c86,c5,c3,26,?,?,surb={'id': '26c30d0c-1e30-4735-9c44-3990addd8a29', 'route': ['p3', 'e2', 'i12', 'x6', 'p2', 'c5']}
1769755845.7640128,SENT,da4a4e61-1b68-45ff-a4f0-dcc228c45ee1,2b0f9304-764a-402b-ada4-7ff4511ae15b,c5,c3,3365,?,p2,
1769755845.7641847,CREATED,1bc28ee4-7142-494d-90e8-b0e210a9519a,e9914c1d-4b30-4226-843e-076a5fbd9c86,c5,c3,26,?,?,surb={'id': '26c30d0c-1e30-4735-9c44-3990addd8a29', 'route': ['p3', 'e2', 'i12', 'x6', 'p2', 'c5']}
1769755845.9538763,SENT,8d43da1f-86d1-4669-ada7-871e56d1a887,f7e2f9bf-c088-4c26-89d4-5aaf2e69d3ea,c5,c3,3375,?,p2,
1769755845.9539702,CREATED,db51b88c-aa64-4b93-9734-8d22e9904676,496063bf-ac7f-4d1e-bd45-8eb9af3a36a4,c5,c3,27,?,?,surb={'id': 'a40e41ff-cf2f-4ae3-96e4-cf014436d24f', 'route': ['p3', 'e3', 'i5', 'x5', 'p2', 'c5']}
1769755846.0746775,RECEIVED,545fd532-424d-4ba9-9d7c-038abbbf73a9,ca342c0e-883f-4809-b78e-e1d176f0398b,c3,c5,26,p2,?,surb={'id': 'd553b6de-0488-40a6-9589-ebd7fa26ab05', 'route': ['p2', 'e4', 'i5', 'x10', 'p3', 'c3']}
1769755846.2077875,RECEIVED,c50b79a8-6f01-4662-b543-938d51baeba9,cda1f7da-eb5f-42e4-a6b4-c8510f8e2acb,c3,c5,27,p2,?,surb={'id': '8362f28a-0a61-4896-9918-de6a6ebc48be', 'route': ['p2', 'e8', 'i7', 'x9', 'p3', 'c3']}
1769755846.5395045,RECEIVED,30cbd59f-2657-4a4f-b002-b9f3404b8259,15f2693d-d538-4208-9896-4425b74f3d62,c3,c5,27,p2,?,surb={'id': '06b3b2f9-18b2-48ec-a93f-6b2df62dbd0b', 'route': ['p2', 'e4', 'i4', 'x4', 'p3', 'c3']}
1769755846.625636,SENT,7eb99d2c-410e-4ba5-84a0-2265ab2aef40,5853092d-58e5-4c95-8827-d2db02b517d2,c5,c3,3360,?,p2,
1769755846.6257696,CREATED,f5d0eb89-277f-4c15-81aa-c56081f60e60,496063bf-ac7f-4d1e-bd45-8eb9af3a36a4,c5,c3,27,?,?,surb={'id': 'a40e41ff-cf2f-4ae3-96e4-cf014436d24f', 'route': ['p3', 'e3', 'i5', 'x5', 'p2', 'c5']}
1769755846.6659575,SENT,7fbbf101-1c82-44b5-af12-306cca0df7e3,609d1b23-b0a9-48b1-9c67-3af90a492805,c5,c3,3375,?,p2,
1769755846.6661777,CREATED,951d8d93-ea9f-46cf-875a-1d747b147e12,c942508a-57d8-40ca-978e-a676a4dee696,c5,c3,26,?,?,surb={'id': '9b7955c2-b62c-4926-b8fb-b465803a6478', 'route': ['p3', 'e3', 'i8', 'x10', 'p2', 'c5']}
1769755846.6930876,RECEIVED,8691fc06-4bd0-4a6f-b890-edb585e0e10d,014f8771-4c08-4d15-ab74-fe58b1226281,c3,c5,27,p2,?,surb={'id': 'e4f011fc-3b19-4f86-8394-840bbf8bd866', 'route': ['p2', 'e6', 'i12', 'x5', 'p3', 'c3']}
1769755846.9036548,RECEIVED,8ae80ead-09bd-4c38-a30e-387bc5a8106a,efd29a9c-ab16-4849-8793-2b74316e2b64,c3,c5,27,p2,?,surb={'id': '1ab131a9-1f90-4b98-850e-ebbff0ae2c67', 'route': ['p2', 'e8', 'i8', 'x12', 'p3', 'c3']}
1769755846.9815147,SENT,69b592a6-3228-440d-95c6-5dab175fc31e,36c886ed-2cf9-47bc-8a5f-2de67db5262a,c5,c3,3376,?,p2,
1769755846.9816086,CREATED,4c47f0fd-7104-4cdb-8c03-bedcc3520502,c942508a-57d8-40ca-978e-a676a4dee696,c5,c3,26,?,?,surb={'id': '9b7955c2-b62c-4926-b8fb-b465803a6478', 'route': ['p3', 'e3', 'i8', 'x10', 'p2', 'c5']}
1769755847.0748374,RECEIVED,0f94fb2d-4800-45ed-8637-734608ba7e29,390a7058-c6a9-4454-b2e3-a1634f71a05d,c3,c5,27,p2,?,surb={'id': 'ddd2a888-1971-446b-be3e-cfd24a0f8916', 'route': ['p2', 'e3', 'i1', 'x3', 'p3', 'c3']}
1769755847.2020671,SENT,893457ee-fa96-48f3-8b68-44f644354228,ff4f8581-ffef-463e-9a3e-a25a6c6f16df,c5,c3,3381,?,p2,
1769755847.2021642,CREATED,8a93bd83-73a8-4715-af5d-0cd538d2e57f,23a9b8f9-4aa5-4a9f-b493-b138fb94bdd1,c5,c3,26,?,?,surb={'id': '53fbdb32-1656-439a-b2c5-ef74e9d0fd9f', 'route': ['p3', 'e10', 'i4', 'x5', 'p2', 'c5']}
1769755847.2545307,RECEIVED,7e019f60-9b59-4a67-8291-36cb73b33d81,15f2693d-d538-4208-9896-4425b74f3d62,c3,c5,27,p2,?,surb={'id': '06b3b2f9-18b2-48ec-a93f-6b2df62dbd0b', 'route': ['p2', 'e4', 'i4', 'x4', 'p3', 'c3']}
1769755847.3693483,SENT,31897805-b3bf-44d5-a293-4d30f326c762,96509582-cb82-454b-8e38-8269c16598cd,c5,c3,3360,?,p2,
1769755847.3694415,CREATED,9b10bdbe-6a64-4e7e-81f7-63f0345c8e2e,23a9b8f9-4aa5-4a9f-b493-b138fb94bdd1,c5,c3,26,?,?,surb={'id': '53fbdb32-1656-439a-b2c5-ef74e9d0fd9f', 'route': ['p3', 'e10', 'i4', 'x5', 'p2', 'c5']}
1769755847.4978466,RECEIVED,1b5780c0-8148-4a50-b5d3-f22e4a5bc1cc,f6b6e57f-3a54-4d11-afd4-f624bee734b1,c3,c5,26,p2,?,surb={'id': 'cda3be47-8410-434f-93c5-0e4ca8bd4742', 'route': ['p2', 'e5', 'i4', 'x2', 'p3', 'c3']}
1769755847.5938041,RECEIVED,35eb4fda-8154-4047-a821-301315552c79,efd29a9c-ab16-4849-8793-2b74316e2b64,c3,c5,27,p2,?,surb={'id': '1ab131a9-1f90-4b98-850e-ebbff0ae2c67', 'route': ['p2', 'e8', 'i8', 'x12', 'p3', 'c3']}
1769755847.6889448,SENT,05982984-79ee-408a-b099-257a4aef1024,6e184d6f-983e-4daf-b921-76352b32b8fb,c5,c3,3395,?,p2,
1769755847.6890607,CREATED,e1269e1d-53c1-4deb-a354-d23150897628,b9593d76-c8e3-46f2-94ae-a580d71f20ea,c5,c3,27,?,?,surb={'id': 'fecf6f09-5b7e-4cf9-b4b8-c85a9ba518e7', 'route': ['p3', 'e6', 'i8', 'x6', 'p2', 'c5']}
1769755847.9910324,RECEIVED,93a7180f-f72b-4dd0-80e3-350a2207029b,390a7058-c6a9-4454-b2e3-a1634f71a05d,c3,c5,27,p2,?,surb={'id': 'ddd2a888-1971-446b-be3e-cfd24a0f8916', 'route': ['p2', 'e3', 'i1', 'x3', 'p3', 'c3']}
1769755848.0194724,RECEIVED,c1af1e01-5333-4d6b-883e-5d15283e459a,1738adc3-550e-4814-8a0e-9c8175f824f2,c3,c5,27,p2,?,surb={'id': 'f9d2c192-8c6e-4654-84ed-b9f98e9b3e17', 'route': ['p2', 'e1', 'i2', 'x9', 'p3', 'c3']}
1769755848.0536346,SENT,3540cf1f-dcf1-4279-99fc-bb9d69b2426a,d8fee5dd-b770-4883-905b-812e35a5befe,c5,c3,3378,?,p2,
1769755848.0538337,CREATED,54ebd71b-ade3-496d-9ace-c44856dbe51a,b9593d76-c8e3-46f2-94ae-a580d71f20ea,c5,c3,27,?,?,surb={'id': 'fecf6f09-5b7e-4cf9-b4b8-c85a9ba518e7', 'route': ['p3', 'e6', 'i8', 'x6', 'p2', 'c5']}
1769755848.0592513,SENT,843cf854-3354-4675-8add-9e253fb43ff0,27e68557-a64d-44c8-9310-3fb448ad3d82,c5,c3,3385,?,p2,
1769755848.059345,CREATED,e50a24f6-9779-4e1f-877b-2a125193d937,609e657b-519f-4455-99e6-c31fe4a1e18e,c5,c3,27,?,?,surb={'id': '16c29d79-eb9b-4711-96be-54fae0dbdf0c', 'route': ['p3', 'e6', 'i9', 'x12', 'p2', 'c5']}
1769755848.232378,SENT,20dae909-ba22-4e65-bc5c-71ac764c4d95,6b09341f-ed29-453e-ae38-a197933121c5,c5,c3,3388,?,p2,
1769755848.2325106,CREATED,e890eb36-6508-431d-a6c3-f3a45beb1da7,609e657b-519f-4455-99e6-c31fe4a1e18e,c5,c3,27,?,?,surb={'id': '16c29d79-eb9b-4711-96be-54fae0dbdf0c', 'route': ['p3', 'e6', 'i9', 'x12', 'p2', 'c5']}
1769755848.329773,RECEIVED,b10e952e-22cb-4ae9-bfe7-eee8bde8f474,e812f7e3-d53d-4c5f-9f4e-f99de431c4a1,c3,c5,27,p2,?,surb={'id': 'a26f4777-5fd1-4bb1-836e-61b353bb1285', 'route': ['p2', 'e10', 'i2', 'x6', 'p3', 'c3']}
1769755848.5047154,RECEIVED,e1f77f77-6973-4367-a02f-92a3b47b35de,380f958a-4bea-411c-ad85-e528998269e0,c3,c5,27,p2,?,surb={'id': 'e308fc56-a5a0-484b-a9a9-a6798c475701', 'route': ['p2', 'e10', 'i2', 'x8', 'p3', 'c3']}
1769755848.5395243,SENT,14b10bff-9fdc-4a7d-9bb2-6f89c3a9c206,6219b9c5-8a99-4190-b2b2-c42dd0e7aa5b,c5,c3,3380,?,p2,
1769755848.5395963,CREATED,34a23792-d916-4479-a7c3-5ec4844bbd07,167bb712-0434-4e20-a03a-a5ea8fc99d59,c5,c3,27,?,?,surb={'id': 'e68de1f5-53f3-48fc-aec8-c85c3d26086b', 'route': ['p3', 'e4', 'i3', 'x2', 'p2', 'c5']}
1769755848.9423969,SENT,8d8d1327-a3ce-43a9-a64f-4fc3062df3e2,e4a4477c-a85b-4e12-b100-79d4ea6bbd6e,c5,c3,3386,?,p2,
1769755848.9425337,CREATED,00ec659c-1607-4be5-b259-05e54983e3c4,167bb712-0434-4e20-a03a-a5ea8fc99d59,c5,c3,27,?,?,surb={'id': 'e68de1f5-53f3-48fc-aec8-c85c3d26086b', 'route': ['p3', 'e4', 'i3', 'x2', 'p2', 'c5']}
1769755849.0988505,SENT,c5d67410-f82a-4831-b82b-18f62e3e2199,417a32c4-ff74-44d6-9169-f66ded385b07,c5,c3,3400,?,p2,
1769755849.0989237,CREATED,59db5bdc-f917-4aca-98f9-d4510d435ca5,ca56eb4e-5d41-4163-a965-b3c8234ebfce,c5,c3,27,?,?,surb={'id': 'b663a507-2b94-4c90-8bee-bef7285a1b87', 'route': ['p3', 'e3', 'i1', 'x11', 'p2', 'c5']}
1769755849.1190858,RECEIVED,bdbf37be-4a7f-4935-b42a-aec718bbc78b,1738adc3-550e-4814-8a0e-9c8175f824f2,c3,c5,27,p2,?,surb={'id': 'f9d2c192-8c6e-4654-84ed-b9f98e9b3e17', 'route': ['p2', 'e1', 'i2', 'x9', 'p3', 'c3']}
1769755849.252263,RECEIVED,0c55c563-ca41-49b1-9f4c-1d3ed26f154c,e812f7e3-d53d-4c5f-9f4e-f99de431c4a1,c3,c5,27,p2,?,surb={'id': 'a26f4777-5fd1-4bb1-836e-61b353bb1285', 'route': ['p2', 'e10', 'i2', 'x6', 'p3', 'c3']}
1769755849.735456,RECEIVED,4ce91d98-4e7f-4389-a18a-1473724f330f,014f8771-4c08-4d15-ab74-fe58b1226281,c3,c5,27,p2,?,surb={'id': 'e4f011fc-3b19-4f86-8394-840bbf8bd866', 'route': ['p2', 'e6', 'i12', 'x5', 'p3', 'c3']}
1769755850.1773314,SENT,6afa57db-68e7-4823-8459-bdb1134a567d,9eb8c782-16e7-4b7c-ba40-8c130b46b411,c5,c3,3393,?,p2,
1769755850.1774564,CREATED,35ad1801-113f-44ef-928c-c4c77aaa164d,ca56eb4e-5d41-4163-a965-b3c8234ebfce,c5,c3,27,?,?,surb={'id': 'b663a507-2b94-4c90-8bee-bef7285a1b87', 'route': ['p3', 'e3', 'i1', 'x11', 'p2', 'c5']}
1769755850.4055464,SENT,8ed65fce-bc87-483c-9cd4-2c9ea36b26d9,31d5b70c-7364-43fd-8f48-884170667375,c5,c3,3389,?,p2,
1769755850.405669,CREATED,066c4d88-07e9-4b19-aa84-7c87755b321a,9911d0a8-c04e-4987-ac5b-67af3a1eabf9,c5,c3,26,?,?,surb={'id': 'a9fce14d-0622-4cd9-9fd7-6e3e2fc50956', 'route': ['p3', 'e12', 'i9', 'x6', 'p2', 'c5']}
1769755850.4304118,RECEIVED,4ecbfe80-fc94-4375-9c78-438c6c8f3c82,380f958a-4bea-411c-ad85-e528998269e0,c3,c5,27,p2,?,surb={'id': 'e308fc56-a5a0-484b-a9a9-a6798c475701', 'route': ['p2', 'e10', 'i2', 'x8', 'p3', 'c3']}
1769755850.5282173,SENT,ca5a4690-654d-472a-9b67-e070501da8d4,3133fe75-18d2-434e-8647-da5a752ae32e,c5,c3,3384,?,p2,
1769755850.528343,CREATED,36c7d482-f39f-470c-a899-10c2a34a09ba,9911d0a8-c04e-4987-ac5b-67af3a1eabf9,c5,c3,26,?,?,surb={'id': 'a9fce14d-0622-4cd9-9fd7-6e3e2fc50956', 'route': ['p3', 'e12', 'i9', 'x6', 'p2', 'c5']}
1769755850.542238,RECEIVED,e6fa18a4-219d-41cc-a011-8de90f21b7c6,f6b6e57f-3a54-4d11-afd4-f624bee734b1,c3,c5,26,p2,?,surb={'id': 'cda3be47-8410-434f-93c5-0e4ca8bd4742', 'route': ['p2', 'e5', 'i4', 'x2', 'p3', 'c3']}
1769755850.5504057,SENT,70819e8f-3594-4cfd-83a2-3e71105f6e64,8d1e503f-b4a5-4348-b9e8-495d0e42da0c,c5,c3,3372,?,p2,
1769755850.5504932,CREATED,c748f36d-388a-4be1-b439-2c734a2c202e,65b225a3-8456-407f-a4ff-6233e1754815,c5,c3,26,?,?,surb={'id': '86d3b650-3eb2-44ee-9f5a-89cd19011344', 'route': ['p3', 'e7', 'i2', 'x8', 'p2', 'c5']}
1769755850.8884711,SENT,978a3382-e962-4ef7-8f14-f00d83c08dbc,e543e770-4292-4573-b0e7-49274e4a4d2c,c5,c3,3377,?,p2,
1769755850.888602,CREATED,e9b191f7-3d17-4c84-8db6-9d9180fb0591,65b225a3-8456-407f-a4ff-6233e1754815,c5,c3,26,?,?,surb={'id': '86d3b650-3eb2-44ee-9f5a-89cd19011344', 'route': ['p3', 'e7', 'i2', 'x8', 'p2', 'c5']}
1769755850.8973355,RECEIVED,260a6cbc-6e25-46f9-b562-7baefd950aef,1fb988e4-73e1-4334-b218-39bac8243727,c3,c5,27,p2,?,surb={'id': '2e586005-ea58-4b79-a8f3-76acf9ce7d94', 'route': ['p2', 'e3', 'i11', 'x5', 'p3', 'c3']}
1769755851.2047846,SENT,82966dcc-d585-4af3-908f-d59160f07017,6b0edb84-c35b-4d7e-a1bb-e1236f961182,c5,c3,3377,?,p2,
1769755851.2049196,CREATED,d3a7b83d-0181-430a-bb33-c56861d01787,e94c86bd-6948-4574-a194-fd5c7e95bdc9,c5,c3,27,?,?,surb={'id': '319d6f6f-07e1-4ae3-ae72-44658a3381c6', 'route': ['p3', 'e9', 'i6', 'x4', 'p2', 'c5']}
1769755851.353511,RECEIVED,d97eccae-93eb-4f0e-b114-110544c225db,8d55ce7f-3ce5-4a30-9a22-1b20adbf8e65,c3,c5,27,p2,?,surb={'id': '3538533f-e2c2-488a-86cf-a8531db26d3f', 'route': ['p2', 'e6', 'i10', 'x6', 'p3', 'c3']}
1769755851.57248,SENT,a858bb22-3186-4b01-8fe3-811c1672c7f6,5ecbc2f0-3717-413a-ae51-ce392c0e3885,c5,c3,3365,?,p2,
1769755851.5726318,CREATED,2cd313c1-7fdc-469c-8182-ee5b1244cd2d,e94c86bd-6948-4574-a194-fd5c7e95bdc9,c5,c3,27,?,?,surb={'id': '319d6f6f-07e1-4ae3-ae72-44658a3381c6', 'route': ['p3', 'e9', 'i6', 'x4', 'p2', 'c5']}
1769755851.853557,RECEIVED,ff9b6168-d14f-40cd-b8de-188508c75175,2ed7692b-97ee-4c73-81d3-6de5f79c8ea9,c3,c5,27,p2,?,surb={'id': 'f099dbfa-20bd-4c4e-9e1c-8fa2f8b948f7', 'route': ['p2', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769755851.9191866,SENT,12be6e14-b2a0-450f-b941-0205d85a4343,f0256845-51af-4367-bb96-be381d24c078,c5,c3,3355,?,p2,
1769755851.9192896,CREATED,a93c6073-d54c-473f-9015-ce0ceb03f747,1d8f7222-e367-4282-a9c4-d5c3d880c239,c5,c3,26,?,?,surb={'id': 'd6283bba-d843-4bfa-b042-3e7b8e2aa45e', 'route': ['p3', 'e6', 'i8', 'x3', 'p2', 'c5']}
1769755852.0432458,SENT,5a7c4f9a-4768-4c68-ab87-be7c889cb8cc,12461b73-9400-4b43-981f-48ef16955856,c5,c3,3385,?,p2,
1769755852.0433588,CREATED,7ed8d8b0-62be-45a3-8453-d31dd0b5f8df,1d8f7222-e367-4282-a9c4-d5c3d880c239,c5,c3,26,?,?,surb={'id': 'd6283bba-d843-4bfa-b042-3e7b8e2aa45e', 'route': ['p3', 'e6', 'i8', 'x3', 'p2', 'c5']}
1769755852.0877976,SENT,3432cc15-bafb-4b84-a02f-5ab08db67101,fee454a2-1f7f-4606-a8b7-adf6d8807afc,c5,c3,3392,?,p2,
1769755852.0878992,CREATED,76620cad-a218-433a-bda3-3bb81790666b,c8eb1017-3ab8-4855-965f-3516930244d3,c5,c3,27,?,?,surb={'id': '526c9906-2790-48eb-b372-376ad8209672', 'route': ['p3', 'e3', 'i8', 'x12', 'p2', 'c5']}
1769755852.4279985,RECEIVED,ba336d09-052b-4172-b1dd-0abdf4eec618,8d55ce7f-3ce5-4a30-9a22-1b20adbf8e65,c3,c5,27,p2,?,surb={'id': '3538533f-e2c2-488a-86cf-a8531db26d3f', 'route': ['p2', 'e6', 'i10', 'x6', 'p3', 'c3']}
1769755852.7164207,RECEIVED,5dbaee3c-debf-4b2e-a062-1e16c1b5b51e,18530f55-17f5-425a-b477-ba3dd7fe4f3b,c3,c5,27,p2,?,surb={'id': 'b1caef54-a8a9-4d1d-8e04-5851f1d89d92', 'route': ['p2', 'e10', 'i11', 'x7', 'p3', 'c3']}
1769755853.1282582,SENT,52d9d142-180a-4138-9740-817c03ab584b,1b9f5420-fdc2-491e-9497-ff8d3ad65577,c5,c3,3392,?,p2,
1769755853.1283185,CREATED,a20db62c-4081-4b10-9927-2071a91dc15e,c8eb1017-3ab8-4855-965f-3516930244d3,c5,c3,27,?,?,surb={'id': '526c9906-2790-48eb-b372-376ad8209672', 'route': ['p3', 'e3', 'i8', 'x12', 'p2', 'c5']}
1769755853.1689358,SENT,9af6d9f8-96db-4117-9f73-d509af21400c,a8492769-08b5-44d1-80ac-213ca1475553,c5,c3,3395,?,p2,
1769755853.1689954,CREATED,25ed2481-40cb-4c9a-8c3e-0b904f823040,6fa5d19b-2756-40d4-b28a-3df2a9f4c037,c5,c3,27,?,?,surb={'id': '7da07719-4591-4622-b22e-c87a62f2c80d', 'route': ['p3', 'e10', 'i1', 'x9', 'p2', 'c5']}
1769755853.193254,RECEIVED,2d4ad7d0-9e8e-4c23-9615-fe0295ebafda,2ed7692b-97ee-4c73-81d3-6de5f79c8ea9,c3,c5,27,p2,?,surb={'id': 'f099dbfa-20bd-4c4e-9e1c-8fa2f8b948f7', 'route': ['p2', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769755853.243239,SENT,52d246d3-40af-4705-b55f-1621cbfe740e,5626d95e-6890-41ab-a738-b4b1d408d939,c5,c3,3399,?,p2,
1769755853.2433004,CREATED,14138803-69c2-4781-af72-c9f61fc06ed9,6fa5d19b-2756-40d4-b28a-3df2a9f4c037,c5,c3,27,?,?,surb={'id': '7da07719-4591-4622-b22e-c87a62f2c80d', 'route': ['p3', 'e10', 'i1', 'x9', 'p2', 'c5']}
1769755853.2698503,RECEIVED,bd901230-4bce-4d95-81d6-8036c329a88d,f9b76e90-3729-48c1-93d4-d1c098a2cc19,c3,c5,26,p2,?,surb={'id': '6ea88658-ea8a-4aaf-82d8-c0c968d83f3c', 'route': ['p2', 'e1', 'i9', 'x4', 'p3', 'c3']}
1769755853.3021758,SENT,bf27dcb8-b271-42e7-98da-acedc41ab7bd,a0c37b43-5d45-4577-9f7b-b0abcb999030,c5,c3,3387,?,p2,
1769755853.3022363,CREATED,8d11b59f-afb8-4976-b53f-2bc3a2109509,e1ed608c-6664-4441-9d09-01faf07301f2,c5,c3,27,?,?,surb={'id': '55a160f9-68a6-4202-977f-5b4cfe0ee16b', 'route': ['p3', 'e8', 'i10', 'x6', 'p2', 'c5']}
1769755853.3273337,SENT,7c1fa052-b02b-4583-9496-ae988cad5734,b1982b85-37fd-4568-8fae-89cbab016370,c5,c3,3392,?,p2,
1769755853.3273938,CREATED,91943247-24bb-4a5c-9d50-c1f49cd644b3,e1ed608c-6664-4441-9d09-01faf07301f2,c5,c3,27,?,?,surb={'id': '55a160f9-68a6-4202-977f-5b4cfe0ee16b', 'route': ['p3', 'e8', 'i10', 'x6', 'p2', 'c5']}
1769755853.4738522,RECEIVED,f95eacf3-30c1-4725-8e94-99b3d5abec66,1fb988e4-73e1-4334-b218-39bac8243727,c3,c5,27,p2,?,surb={'id': '2e586005-ea58-4b79-a8f3-76acf9ce7d94', 'route': ['p2', 'e3', 'i11', 'x5', 'p3', 'c3']}
1769755853.4880648,SENT,a5bbbda8-5ca1-42e4-aca5-c829f55b8469,f0558696-e506-46f0-a649-6b335268c40c,c5,c3,3378,?,p2,
1769755853.488113,CREATED,6df370b0-60c7-4703-832f-bd3c30b03e7d,0bc79d95-5365-4564-b788-e4d2eed294e7,c5,c3,27,?,?,surb={'id': '17275d04-5f97-4734-be0e-a99ad5d23c35', 'route': ['p3', 'e8', 'i6', 'x4', 'p2', 'c5']}
1769755853.639105,SENT,8e7cd045-9144-432b-9af9-1ec1253da7c8,337dd3ef-c6cd-47e5-97d4-92f68ecc08e6,c5,c3,3394,?,p2,
1769755853.639158,CREATED,fb7fc302-59c3-40f6-b98c-f2e1a719eaff,0bc79d95-5365-4564-b788-e4d2eed294e7,c5,c3,27,?,?,surb={'id': '17275d04-5f97-4734-be0e-a99ad5d23c35', 'route': ['p3', 'e8', 'i6', 'x4', 'p2', 'c5']}
1769755853.834253,RECEIVED,cfe80b73-ebdc-439d-bce3-0a8d652bb5f2,cde8e1aa-275b-43a8-973a-c19b8ad7db63,c3,c5,27,p2,?,surb={'id': '6c859acc-7e30-4391-b673-36c5b3a9e9be', 'route': ['p2', 'e9', 'i7', 'x4', 'p3', 'c3']}
